title,Abstract,year
"Solving the Reconfigurable Design Problem for Multiability With Application to Robotic Systems","Systems that can be reconfigured are valuable in situations where a single artifact must perform several different functions well, and are especially important in cases where system demands are not known a priori. Design of reconfigurable systems present unique challenges compared to fixed system design. Increasing reconfigurable capability improves system utility, but also increases system complexity and cost. In this article a new design strategy is presented for the design of reconfigurable systems for multiability. This study is limited to systems where all system functions are known a priori, and only continuous means of reconfiguration are considered. Designing such a system requires determination of (1) what system features should be reconfigurable, and (2) what should the range of reconfigurability of these features be. The new design strategy is illustrated using a reconfigurable delta robot, which is a parallel manipulator that can be adapted to perform a variety of manufacturing operations. In this case study the tradeoff between end effector stiffness and speed is considered over two separate manipulation tasks.",2013
"Designing Scalable Product Families for Black-Box Functions","Product family design optimization is a cost-efficient concept for achieving the best tradeoff between commonalization and diversification of products. When design functions are computationally intensive and thus viewed as black-boxes, the product family design becomes more challenging. In this study a two-stage platform configuration and product family design optimization method with generalized commonality is proposed for scale-based families involving black-box functions. The platform configuration is unknown and multiple sub-platforms are allowed. In this study, the main parameters used towards the family design include a non-conventional sensitivity analysis, the detachability property of each variable, and the variation of individual optimal values for each design variable. Metamodeling techniques are employed to provide both the non-conventional sensitivity and correlation intensities information, which leads to significant savings in the number of function calls. Efficiency of this method is tested through designing a scalable family of universal electric motors. Compared to a number of previously developed methods, the proposed method yields a design solution with acceptable performance loss after commonalization, and better value for the aggregated preference objective function while satisfying all the performance constraints.",2013
"Decision Topology Assessment in Engineering Design Under Uncertainty","The implications of decision analysis (DA) on engineering design are well known. Recently, the authors proposed decision topologies (DT) as a visual method for making design decisions and proved that they are consistent with normative decision analysis. This paper addresses the practical issue of assessing DTs for a decision maker (DM) using their responses, particularly under uncertainty. This is critical to encoding decision maker preferences so that further analysis and mathematical optimization can be performed using the correct set of preferences. We show how multiattribute DTs can be directly assessed from DM responses. Four methods are shown to evolutionarily assess DTs among which one that requires the DM to rank alternatives and another where a utility function is first assessed. It is also shown that preferences under uncertainty can be easily incorporated. In addition, we show that topologies can be constructed using single attribute topologies similarly to multi-linear functions in utility analysis. This incremental construction simplifies the process of topology construction. The reverse problem of inferring single attribute DTs is also presented. The proposed assessment methods are used on a design decision making problem of a welded beam.",2013
"Redundancy Allocation for Reliability Design of Engineering Systems With Failure Interactions","In reliability design, allocating redundancy through various optimization methods is one of the important ways to improve the system reliability. Generally, in these redundancy allocation problems, it is assumed that failures of components are independent. However, under this assumption failure rates can be underestimated since failure interactions can significantly affect the performance of systems. This paper first proposed an analytical model describing the failure rates with failure interactions. Then a Modified Analytic Hierarchy Process (MAHP) is proposed to solve the redundancy allocation problems for systems with failure interactions. This method decomposes the system into several blocks and deals with those down-sized blocks before diving deep into the most appropriate component for redundancy allocation. Being simple and flexible, MAHP provides an intuitive way to design a complex system and complex explicit objective functions for the entire system is not required in the proposed approach. More importantly, with the help of the proposed analytical failure interaction model, MAHP can capture the effect of failure interactions. Results from case studies clearly demonstrate the applicability of the analytical model for failure interactions and MAHP for reliability design.",2013
"Improve System Reliability and Robustness Using Axiomatic Design and Fault Tree Analysis","The reliability and robustness are critical aspects for engineering systems. In a complex system, usually multiple functions need to be achieved. In such cases, there exist optimal mappings between functions and physical components. In this paper, a new approach, Axiomatic Fault Tree Analysis (AFTA), is proposed to improve the system reliability and robustness simultaneously. In AFTA, system robustness is improved by using Axiomatic Design (AD) to decouple the system to an extent where a group of functions have a corresponding relationship with only one physical component. Moreover, Fault Tree Analysis and Axiomatic Design have been integrated in AFTA by using two new indices indicating the importance degrees of functions and physical components in a reliability sense, which provides a guideline for reliability improvement. A case study of a complex system is used to illustrate the procedure and applicability of AFTA. Theoretical calculations are used to verify AFTA for non-repairable systems, and multi-agent based simulations are for repairable systems. Both the theoretical and simulated results show that the system reliability has been improved significantly without large additional cost.",2013
"Efficient Global Optimization Reliability Analysis (EGORA) for Time-Dependent Limit-State Functions","If a limit-state function involves time, the associated reliability is defined within a period of time. The extreme value of the limit-state function is needed to calculate the time-dependent reliability, and the extreme value is usually highly nonlinear with respect to random input variables and may follow a multimodal distribution. For this reason, a surrogate model of the extreme response along with Monte Carlo simulation is usually employed. The objective of this work is to develop a new method, called the Efficient Global Optimization Reliability Analysis (EGORA), to efficiently build the surrogate model. EGORA is based on the Efficient Global Optimization (EGO) method. Different from the current method that generates training points for random variables and time independently, EGORA draws training points for the two types of input variables simultaneously and therefore accounts for their interaction effects. The other improvement is that EGORA only focuses on high accuracy at or near the limit state. With the two improvements, the new method can effectively reduce the number of training points. Once the surrogate model of the extreme response is available, Monte Carlo simulation is applied to calculate the time-dependent reliability. Good accuracy and efficiency of EGORA are demonstrated by three examples.",2013
"Incorporating Flexibility in the Design of Repairable Systems: Design of Microgrids","The authors have recently proposed a ‘decision-based’ framework to design and maintain repairable systems. In their approach, a multiobjective optimization problem is solved to identify the best design using multiple short and long-term statistical performance metrics. The design solution considers the initial design, the system maintenance throughout the planning horizon, and the protocol to operate the system. Analysis and optimization of complex systems such as a microgrid is however, computationally intensive. The problem is exacerbated if we must incorporate flexibility in terms of allowing the microgrid architecture and its running protocol to change with time. To reduce the computational effort, this paper proposes an approach that “learns” the working characteristics of the microgrid and quantifies the stochastic processes of the total load and total supply using autoregressive time-series. This allows us to extrapolate the microgrid operation in time and eliminate therefore, the need to perform a full system simulation for the entire long-term planning horizon. The approach can be applied to any repairable system. We show that building in flexibility in the design of repairable systems is computationally feasible and leads to better designs.",2013
"A Simulation Method to Estimate the Time-Varying Failure Rate of Dynamic Systems","The failure rate of dynamic systems with random parameters is time-varying even for linear systems excited by a stationary random input. In this paper, we propose a simulation-based method to estimate this time-varying failure rate. The input and output stochastic processes are discretized using a small time step to calculate the trajectories of the output stochastic process accurately through simulation. The planning horizon (time of interest) is then partitioned into a series of longer correlated time intervals and the Saddlepoint approximation (SPA) is employed to estimate the distribution of maximum response and thus obtain the probability of failure in each time interval. Using the same simulated trajectories with SPA, a time-dependent copula is built to provide the correlation between the response in each time interval and the response up to that time interval. The time-varying failure rate is finally estimated at each discrete time, using the probability of failure in each time interval and the correlation information from the estimated copula. The effectiveness of the proposed method is illustrated with a vehicle vibration example.",2013
"An Improved Stochastic Upscaling Method for Multiscale Engineering Systems","A stochastic multiscale modeling technique is proposed to construct coarse scale representation of a fine scale model for use in engineering design problems. The complexity of the fine scale heterogeneity under uncertainty is replaced with the homogenized coarse scale parameters by seeking agreement between the responses at both scales. Generalized polynomial chaos expansion is implemented to reduce the dimensionality of propagating uncertainty through scales and the computational costs of the upscaling method. It is integrated into a hybrid optimization procedure with the genetic algorithm and sequential quadratic programming. Two structural engineering problems that involve uncertainties in elastic material properties and geometric properties at fine scales are presented to demonstrate the applicability and merit of the proposed technique.",2013
"A Confidence-Based Adaptive Sampling Approach for Dynamic Reliability Analysis","Dynamic reliability is defined as the probability that an engineered system successfully performs the predefined functionality over a certain period of time considering time-variant operation condition and component deterioration. In practice, it is still a major challenge to conduce dynamic reliability analysis due to the prohibitively high computational costs. In this study, a confidence-based meta-modeling approach is proposed for efficient sensitivity-free dynamic reliability analysis, referred to as double-loop adaptive sampling (DLAS). In DLAS a Gaussian process (GP) model is constructed to approximate extreme system responses over time, so that Monte Carlo simulation (MCS) can be employed directly to estimate dynamic reliability. A qualitative confidence measure is proposed to evaluate the accuracy of dynamic reliability estimation while using the MCS approach based on developed GP models. To improve the confidence, a double-loop adaptive sampling scheme is developed to efficiently update the GP model in a sequential manner, by considering system input variables and time concurrently in double sampling loops. The model updating process can be terminated once the user defined confidence target is satisfied. The DLAS approach does not require computationally expensive sensitivity analysis, thus substantially improves the efficiency of dynamic reliability assessment. Two case studies are used to demonstrate the effectiveness of DLAS for dynamic reliability analysis.",2013
"An Integrated Performance Measure Approach for System Reliability Assessment","This paper presents an integrated performance measure approach (iPMA) for system reliability assessment considering multiple dependent failure modes. An integrated performance function is developed to envelope all component level failure events, thereby enables system reliability approximation by considering only one integrated system limit state. The developed integrated performance function possesses two critical properties. First, it represents exact joint failure surface defined by multiple component failure events, thus no error will be induced due to the integrated limit state function in system reliability computation. Second, smoothness of the integrated performance on system failure surface can be guaranteed, therefore advanced response surface techniques can be conveniently employed for response approximation. With the developed integrated performance function, the maximum confidence enhancement based sequential sampling method is adopted as an efficient component reliability analysis tool for system reliability approximation. To furthermore improve the computational efficiency, a new constraint filtering technique is developed to adaptively identify active limit states during the iterative sampling process without inducing any extra computational cost. One case study is used to demonstrate the effectiveness of system reliability assessment using the developed iPMA methodology.",2013
"Inverse Reliability Analysis for Approximated Second-Order Reliability Method Using Hessian Update","According to order of approximation, there are two types of analytical reliability analysis methods; first-order reliability method and second-order reliability method. Even though FORM gives acceptable accuracy and good efficiency for mildly nonlinear performance functions, SORM is required in order to accurately estimate the probability of failure of highly nonlinear functions due to its large curvature. Despite its necessity, SORM is not commonly used because the calculation of the Hessian is required. To resolve the heavy computational cost in SORM due to the Hessian calculation, a quasi-Newton approach to approximate the Hessian is introduced in this study instead of calculating the Hessian directly. The proposed SORM with the approximated Hessian requires computations only used in FORM leading to very efficient and accurate reliability analysis. The proposed SORM also utilizes the generalized chi-squared distribution in order to achieve better accuracy. Furthermore, an SORM-based inverse reliability method is proposed in this study as well. A reliability index corresponding to the target probability of failure is updated using the proposed SORM. Two approaches in terms of finding more accurate most probable point using the updated reliability index are proposed and compared with existing methods through numerical study. The numerical study results show that the proposed SORM achieves efficiency of FORM and accuracy of SORM.",2013
"Confidence-Based Method for Reliability-Based Design Optimization","An accurate input probabilistic model is necessary to obtain a trustworthy result in the reliability analysis and the reliability-based design optimization (RBDO). However, the accurate input probabilistic model is not always available. Very often only insufficient input data are available in practical engineering problems. When only the limited input data are provided, uncertainty is induced in the input probabilistic model and this uncertainty propagates to the reliability output which is defined as the probability of failure. Then, the confidence level of the reliability output will decrease. To resolve this problem, the reliability output is considered to have a probability distribution in this paper. The probability of the reliability output is obtained as a combination of consecutive conditional probabilities of input distribution type and parameters using Bayesian approach. The conditional probabilities that are obtained under certain assumptions and Monte Carlo simulation (MCS) method is used to calculate the probability of the reliability output. Using the probability of the reliability output as constraint, a confidence-based RBDO (C-RBDO) problem is formulated. In the new probabilistic constraint of the C-RBDO formulation, two threshold values of the target reliability output and the target confidence level are used. For effective C-RBDO process, the design sensitivity of the new probabilistic constraint is derived. The C-RBDO is performed for a mathematical problem with different numbers of input data and the result shows that C-RBDO optimum designs incorporate appropriate conservativeness according to the given input data.",2013
"Time-Dependent Reliability Analysis Using the Total Probability Theorem","A new reliability analysis method is proposed for time-dependent problems with limit-state functions of input random variables, input random processes and explicit in time using the total probability theorem and the concept of composite limit state. The input random processes are assumed Gaussian. They are expressed in terms of standard normal variables using a spectral decomposition method. The total probability theorem is employed to calculate the time-dependent probability of failure using a time-dependent conditional probability which is computed accurately and efficiently in the standard normal space using FORM and a composite limit state of linear instantaneous limit states. If the dimensionality of the total probability theorem integral (equal to the number of input random variables) is small, we can easily calculate it using Gauss quadrature numerical integration. Otherwise, simple Monte Carlo simulation or adaptive importance sampling is used based on a pre-built Kriging metamodel of the conditional probability. An example from the literature on the design of a hydrokinetic turbine blade under time-dependent river flow load demonstrates all developments.",2013
"Topology Optimization With Unknown-but-Bounded Load Uncertainty","In this paper, convex modeling based topology optimization with load uncertainty is presented. The load uncertainty is described using the non-probabilistic based unknown-but-bounded convex model, and the strain energy based topology optimization problem under uncertain loads is formulated. Unlike the conventional deterministic topology optimization problem, the maximum possible strain energy under uncertain loads is selected as the new objective in order to achieve a safe solution. Instead of obtaining approximated solutions as used before, an exact solution procedure is presented. The problem is first formulated as a single level optimization problem, and then rewritten as a two-level optimization problem. The upper level optimization problem is solved as a deterministic topology optimization with the load which generated from the worst structure response in the lower level problem. The lower level optimization problem is to identify this worst structure response, and it is found equivalent to an inhomogeneous eigenvalue problem. Three different cases are discussed for accurately evaluating the global optima of the lower level optimization problem, while the corresponding sensitivities are derived individually. With the function value and sensitivity information ready, the upper level optimization problem can be solved through existing gradient based optimization algorithms. The effectiveness of the proposed convex modeling based topology optimization is demonstrated through different numerical examples.",2013
"Applying Robust Design Optimization to Large Systems","While Robust Optimization has been utilized for a variety of design problems, application of Robust Design to the control of large-scale systems presents unique challenges to assure rapid convergence of the solution. Specifically, the need to account for uncertainty in the optimization loop can lead to a prohibitively expensive optimization using existing methods when using robust optimization for control. In this work, a robust optimization framework suitable for operational control of large scale systems is presented. To enable this framework, robust optimization uses a utility function for the objective, dimension reduction in the uncertainty space, and a new algorithm for evaluating probabilistic constraints. The proposed solution accepts the basis in utility theory, where the goal is to maximize expected utility. This allows analytic gradient and Hessian calculations to be derived to reduce the number of iterations required. Dimension reduction reduces uncertain functions to low dimensional parametric uncertainty while the new algorithm for evaluating probabilistic constraints is specifically formulated to reuse information previously generated to estimate the robust objective. These processes reduce the computational expense to enable robust optimization to be used for operational control of a large-scale system. The framework is applied to a multiple-dam hydropower revenue optimization problem, then the solution is compared with the solution given by a non-probabilistic safety factor approach. The solution given by the framework is shown to dominate the other solution by improving upon the expected objective as well as the joint failure probability.",2013
"An Efficient Reliability Analysis Method for Structures With Epistemic Uncertainty Using Evidence Theory","Evidence theory has a strong ability to deal with the epistemic uncertainty, based on which the uncertain parameters existing in many complex engineering problems with limited information can be conveniently treated. However, the heavy computational cost caused by its discrete property severely influences the practicability of evidence theory, which has become a main difficulty in structural reliability analysis using evidence theory. This paper aims to develop an efficient method to evaluate the reliability for structures with evidence variables, and hence improves the applicability of evidence theory for engineering problems. A non-probabilistic reliability index approach is introduced to obtain a design point on the limit-state surface. An assistant area is then constructed through the obtained design point, based on which a small number of focal elements can be picked out for extreme analysis instead of using all the elements. The vertex method is used for extreme analysis to obtain the minimum and maximum values of the limit-state function over a focal element. A reliability interval composed of the belief measure and the plausibility measure is finally obtained for the structure. Two numerical examples are investigated to demonstrate the effectiveness of the proposed method.",2013
