title,Abstract,year
"Design Optimization of Vehicle Structures for Crashworthiness Using Equivalent Mechanism Approximations","Passenger vehicle crashworthiness is one of the essential vehicle attributes. According to National Highway Traffic Safety Administration (NHTSA), there were over six million vehicle crashes in the United States in the year 2000, which claimed the lives of more than forty thousand persons. Vehicle crashworthiness is difficult to satisfy in a manner appeasing to other design decisions about the vehicle. This paper aims at developing a novel methodology for crashworthiness optimization of vehicle structures. Based on observations of the manner of structural deformation, the authors propose the abstraction of the actual vehicle structure, which is to be represented as a linkage mechanism having special nonlinear springs at the joints. The special springs are chosen to allow the motion of the mechanism to capture the overall motion of the actual vehicle structure. It thus becomes possible to optimize the mechanism, which is an easier task than directly optimizing the vehicle structure. A realization of the optimized mechanism is then performed to obtain an equivalent structure, and then direct optimization of the realized structure is performed for further tuning. The study presented shows the success of the proposed approach in finding better designs than direct optimization while using comparatively less computational resources.",2003
"Response Surface Methods and Pareto Optimization in Crashworthiness Design","This paper presents a method where a multi objective optimization technique is used together with response surface methods in order to support crashworthiness design. As in most engineering design problems there are several conflicting objectives that have to be considered when formulating a design problem as an optimization problem. Here this is exemplified by the desire to minimize the intrusion into the passenger compartment area and simultaneously obtain low maximum acceleration during vehicle impact. These two objectives are naturally conflicting, since low maximum acceleration implies large intrusion. The contribution of this paper is to show a successful application of a set of existing methods to solve a real world engineering problem. The paper also presents methods of illustrating the results obtained from the multi-objective optimization.",2003
"Parametric Design Sensitivity Analysis of High Frequency Structural-Acoustic Problems Using Energy Finite Element Method","A design sensitivity analysis of high frequency structural-acoustic problem is formulated and presented. The Energy Finite Element Method (EFEM) is used to predict the structural-acoustic responses in high frequency range, where the coupling between the structural and acoustic domain are modeled by using radiation efficiency. The continuum design sensitivity formulation is derived from the governing equation of EFEM and the discrete method is applied in the variation of the structural-acoustic coupling matrix. The direct differentiation and adjoint variable method are both developed for the sensitivity analysis, where the difficulty of the adjoint variable method is overcome by solving a transposed system equation. Parametric design variables such as panel thickness and material damping are considered for sensitivity analysis, and the numerical sensitivity results show excellent agreement comparing with the finite difference results.",2003
"The Effect of Tempering (Artificial Aging) on the Crashworthiness Performance of Mass-Efficient Extruded Aluminum Structures","The effect of tempering (artificial aging) on the axial crush strength of four cell extruded rectangular aluminum alloy (AA) 6061 and 6063 tubes is developed in this report. Increasing the aging time from the press quenched condition increases the flow strength of the material and also increases the axial energy absorbed up to a point when the material showed fracture. Good predictions were made between experimental, theoretical, and numerical mean crush loads for various tempers of AA6061 and AA6063, except in the cases where a large amount of fracture was present. A recommended temper time of three hours was obtained for AA6063, with an increase in mean crush load of 60%. A recommended temper time of six hours was obtained for AA6061 with an increase in mean crush load of 40%. These results will be useful in future aluminum automotive body projects, both for their predictive capability, and for the temper recommendations.",2003
"Bayesian Approximation-Assisted Optimization Applied to Crashworthiness Design of a Pickup Truck","Direct application of most optimization techniques, especially Multi-Objective Evolutionary Algorithms (MOEAs) that require many response evaluations, is computationally prohibitive for most real-world engineering simulations. In this paper, an approximation-assisted approach to multi-objective optimization of computationally expensive response functions is presented. We employ a Bayesian approach, referred to as ",2003
"Emerging Virtual Machine Tools","In machine tool development, control software engineering has reached a cost proportion of over fifty percent of the total development costs. Highly customized user requirements and the compulsion to shorten development cycles accompany the need to master risen quality requirements of the mechatronic product machine tool. This enforces a strategy change from prevailing sequential engineering to concurrent engineering. The paper proposes a Hardware-in-the-Loop simulation environment as an interdisciplinary discussion platform to virtually implement, evaluate and optimize a machine tool throughout all stages of development.",2003
"Computer Model Validation in Vehicle Crash Safety Design","This paper describes the framework of nonlinear finite element model validation for vehicle crash simulation. Several methods were developed to quantify transient time-domain data (functional data). The concept of correlation index was proposed to determine the degree to which a model is an accurate representation of the real world from the perspective of the intended uses of the model. The methodologies developed in this paper can also be used for CAE model updating, parameter tuning, and model calibration.",2003
"Penalized Likelihood Kriging Model for Analysis of Computer Experiments","Kriging is a popular metamodeling technique for analysis of computer experiment. However, the likelihood function near the optimum is flat in some situations, and this may lead to very large random variation in the maximum likelihood estimate. To overcome this difficulty, a penalized likelihood approach is proposed for the kriging model. The proposed method is particularly important in the context of a computationally intensive simulation model where the number of simulation runs must be kept small. We demonstrate the proposed approach for the reduction of piston slap, an unwanted engine noise due to piston secondary motion. Issues related to practical implementation of the proposed approach are discussed.",2003
"Analysis of Support Vector Regression for Approximation of Complex Engineering Analyses","A variety of metamodeling techniques have been developed in the past decade to reduce the computational expense of computer-based analysis and simulation codes. Metamodeling is the process of building a “model of a model” that provides a fast surrogate for a computationally expensive computer code. Common metamodeling techniques include response surface methodology, kriging, radial basis functions, and multivariate adaptive regression splines. In this paper, we present Support Vector Regression (SVR) as an alternative technique for approximating complex engineering analyses. The computationally efficient theory behind SVR is presented, and SVR approximations are compared against the aforementioned four metamodeling techniques using a testbed of 22 engineering analysis functions. SVR achieves more accurate and more robust function approximations than these four metamodeling techniques and shows great promise for future metamodeling applications.",2003
"An Efficient Algorithm for Constructing Optimal Design of Computer Experiments","Metamodeling approach has been widely used due to the high computational cost of using high-fidelity simulations in engineering design. The accuracy of metamodels is directly related to the experimental designs used. Optimal experimental designs have been shown to have good “space filling” and projective properties. However, the high cost in constructing them limits their use. In this paper, a new algorithm for constructing optimal experimental designs is developed. There are two major developments involved in this work. One is on developing an efficient global optimal search algorithm, named as enhanced stochastic evolutionary (ESE) algorithm. The other is on developing efficient algorithms for evaluating optimality criteria. The proposed algorithm is compared to two existing algorithms and is found to be much more efficient in terms of the computation time, the number of exchanges needed for generating new designs, and the achieved optimality criteria. The algorithm is also very flexible to construct various classes of optimal designs to retain certain structural properties.",2003
"Introducing Rough Set for Design Space Exploration and Optimization","Modern engineering design problems often involve computation-intensive analysis and simulation processes. Design optimization based on such processes is desired to be efficient, informative, and transparent. This work proposes a rough set based approach that can identify multiple subregions in a design space, within which all of the design points are expected to have a performance value equal to or less than a given level. The rough set method is applied iteratively on a growing sample set. A novel termination criterion is also developed to ensure a modest number of total expensive function evaluations to identify these sub-regions and search for the global optimum. The significances of the proposed method are two folds. First, it provides an intuitive method to establish the mapping from the performance space to the design space; given a performance level, its corresponding design region(s) can be identified. Such a mapping can be used to explore and visualize the entire design space. Second, it can be naturally extended to a global optimization method. It also bears potentials for more abroad applications to problems such as robust design optimization. The proposed method was tested with a number of test problems.",2003
"A Study on the Use of Kriging Models to Approximate Deterministic Computer Models","The use of kriging models for approximation and global optimization has been steadily on the rise in the past decade. The standard approach used in the Design and Analysis of Computer Experiments (DACE) is to use an Ordinary kriging model to approximate a deterministic computer model. Universal and Detrended kriging are two alternative types of kriging models. In this paper, a description on the basics of kriging is given, highlighting the similarities and differences between these three different types of kriging models and the underlying assumptions behind each. A comparative study on the use of three different types of kriging models is then presented using six test problems. The methods of Maximum Likelihood Estimation (MLE) and Cross-Validation (CV) for model parameter estimation are compared for the three kriging model types. A one-dimension problem is first used to visualize the differences between the different models. In order to show applications in higher dimensions, four two-dimension and a 5-dimension problem are also given.",2003
"A New Global Optimization Method for Simultaneous Computation on Expensive Black-Box Functions","The presence of black-box functions in engineering design, which are usually computation-intensive, demands efficient global optimization methods. This work proposes a new global optimization method for black-box functions. The global optimization method is based on a novel mode-pursuing sampling (MPS) method which systematically generates more sample points in the neighborhood of the function mode while statistically covers the entire search space. Quadratic regression is performed to detect the region containing the global optimum. The sampling and detection process iterates until the global optimum is obtained. Through intensive testing, this method is found to be effective, efficient, robust, and applicable to both continuous and discontinuous functions. It supports simultaneous computation and applies to both unconstrained and constrained optimization problems. Because it does not call any existing global optimization tool, it can be used as a standalone global optimization method for inexpensive problems as well. Limitation of the method is also identified and discussed.",2003
"Multidimensional Solution Clustering and Its Application to the Coolant Passage Optimization of a Turbine Blade","Data clustering methods can be a useful tool for engineering design that is based on numerical optimization. The clustering method is an effective way of producing representative designs, or clusters, from a large set of potential designs. These methods have recently been applied to the clustering of Pareto-optimal solutions from multi-objective optimization. The results presented here focus on the application of clustering to single objective optimization results. In the case of single objective optimization, the method is used to determine the clusters in a set of quasi-optimal feasible solutions generated by an optimizer. A data clustering procedure based on an evolutionary method is briefly described. The number of clusters is determined automatically and need not be known a priori. The method is demonstrated by application to the results of a turbine blade coolant passage shape optimization problem. The solutions are transformed to a lower-dimensional space for better understanding of their variance and character. Engineering information, such as the shapes and locations of the internal passages, is supported by the visualization of clustered solutions. The clustering, transformation, and visualization methods presented in this study might be applicable to the increasing interpretation demands of design optimization.",2003
"Optimization of a Semi-Active Shock Absorber for Aircraft Landing Gear","We propose an optimization method for a semi-active shock absorber for use in aircraft landing gear, in order to handle variations in the maximum vertical acceleration of an aircraft during landing caused by the variation of the aircraft mass due to the variations in the number of passengers, and the amounts of cargo and fuel. In this optimization, the maximum vertical acceleration of an aircraft is set as an objective function to be minimized. Design variables searched in the first step of this optimization are discrete orifice areas formed by the outer surface of a hollow metering pin and a hole in the semi-active shock absorber. The design variable searched in the second step is a compensating orifice area which is controlled based on the mass variation. Using the optimum target orifice area obtained in the second step, we optimally determine a practical orifice area that is controlled by a stepping motor. The optimizations for a passive shock absorber and for semi-active shock absorbers with target and practical orifice areas indicate that the semi-active shock absorbers can handle aircraft mass variation much better than the optimum passive shock absorber. Furthermore, the robustness of the optimum practical orifice area controlled by a stepping motor is shown via simulation.",2003
"Towards a Conceptual Design Explorer Using Metamodeling Approaches and Constraint Programming","Constraint Programming (CP) is a promising technique for managing uncertainty in conceptual design. It provides efficient algorithms for reducing, as quickly as possible, the domains of the design and performance variables while complying to the engineering and performance constraints linking them. In addition, CP techniques are suitable to graphically represent 3D projections of the complete design space. This is a useful capability for a better understanding of the product concept’s degrees of freedom and a valuable alternative to optimization based upon the construction of an arbitrary preference aggregation function. Unfortunately, one of the main impediments for using ",2003
"A Study of Emission Policy Effects on Optimal Vehicle Design Decisions","A methodology is presented for studying the effects of automobile emission policies on the design decisions of profit-seeking automobile producers in a free-entry oligopoly market. The study does not attempt to model short-term decisions of specific producers. Instead, mathematical models of engineering performance, consumer demand, cost, and competition are integrated to predict the effects of design decisions on manufacturing cost, demand, and producer profit. Game theory is then used to predict vehicle designs that producers would have economic incentive to produce at market equilibrium under several policy scenarios. The methodology is illustrated with three policy alternatives for the small car market: corporate average fuel economy (CAFE) regulations, carbon dioxide emissions taxes, and diesel fuel vehicle quotas. Interesting results are derived, for example, it is predicted that in some cases a stiffer regulatory penalty can result in lower producer costs because of competition. This mathematical formulation establishes a link between engineering design, business, and marketing through an integrated optimization model that is used to provide insight necessary to make informed environmental policy.",2003
"Level Set Models for Structural Topology Optimization","This paper presents a new model for structural topology optimization. We represent the structural boundary by a level set model that is embedded in a scalar function of a higher dimension. Such level set models are flexible in handling complex topological changes and are concise in describing the boundary shape of the structure. Furthermore, a gradient-based procedure leads to a numerical algorithm for the optimum solution satisfying specified constraints. The result is a 3D topology optimization technique with outstanding flexibility of handling topological changes, without resorting to homogenization-based relaxations that are widely used in the recent literature.",2003
"Topology Optimization of Heat-Resistant Structures","The standard problem of finding the optimal layout of structural material associated with maximum stiffness is expanded to include consideration of thermal criteria. The problem is posed as a three-phase layout problem where the phases include an insulating or fire retardant material and an unknown distribution of heat sources, in addition to the structural material. The model used is simple, yet results suggest that the introduction of measures to control the temperature in the structure when subjected to significant heat transfer rates can result in layouts that differ substantially from solutions where thermal issues are ignored.",2003
"Topology Optimization of a Compliant Gripper Using Hybrid Simulated Annealing and Direct Search","The present work introduces a new methodology for solving the topology optimization problem of a compliant gripper. A hybrid optimization technique is developed using simulated annealing as a random search method, while the simplex method (Nelder-Mead) is used as a direct search method. A new modified technique of motion from one search point to another based on the discrete nature of adding and/or removing a structural member is proposed. The traditional continuous simulated annealing technique is used to find the members’ heights. A discrete uni-variant search method is adopted following the simulated annealing and before the simplex method. This corresponds to about 14% of the number used in the old method and in the previous work in the literature, and about 86% of the optimization time is saved. The optimum design of a compliant mechanism is conducted for maximum flexibility and stiffness using the developed hybrid optimization technique.",2003
"Topology Optimization and Dynamic Performance of a Bike Frame With Dampers","This study utilizes the topology optimization with the finite element method and the simulated annealing algorithms to optimize the structure and the dynamic performance of a bike frame with dampers. Design domains, loadings and boundary conditions of bike frames are defined. Joint locations of a damper with the front and the rear frames and the joint location of the front and the rear frames are considered as design variables. The transient response and the acceleration of a bike on a sinusoid curved road surface are analyzed. Effects of the joint locations and the stiffness of frames on the dynamic performance are studied. The structural topology of frames and joint locations of a bike are recommended to improve the dynamic performance.",2003
"Robust Topological Design of Cellular Materials","A robust topology exploration method is under development in which robust design techniques are extended to the early stages of a design process when a product’s layout or topology is determined. The performance of many designs is strongly influenced by ",2003
"Structural Topology Optimization Using Function-Oriented Elements Based on the Concept of First Order Analysis","Computer Aided Engineering (CAE) has been successfully utilized in mechanical industries, but few mechanical design engineers use CAE tools that include structural optimization, since the development of such tools has been based on continuum mechanics that limit the provision of useful design suggestions at the initial design phase. In order to mitigate this problem, a new type of CAE based on classical structural mechanics, First Order Analysis (FOA), has been proposed. This paper presents the outcome of research concerning the development of a structural topology optimization methodology within FOA. This optimization method is constructed based on discrete and function-oriented elements such as beam and panel elements, and sequential convex programming. In addition, examples are provided to show the utility of the methodology presented here for mechanical design engineers.",2003
"Design of Energy Absorbing Structure Using Topology Optimization With a Multi-Material Model","To accommodate the dual objectives of many engineering applications, one to minimize the mean compliance for the stiffest structure under normal service condition and the other to maximize the strain energy for energy absorption during excessive loadings, topology optimization with a multi-material model is applied to the design of energy absorbing structure in this paper. The effective properties of the three-phase material are derived using a spherical micro-inclusion model. The dual objectives are combined in a ratio formation. Numerical examples from the proposed method are presented and discussed.",2003
"Parameterization Strategy for Optimization of Shape Morphing Compliant Mechanisms Using Load Path Representation","The distributed compliance and smooth deformation field of compliant mechanisms provide a viable means to achieve shape morphing in many systems, such as flexible antenna reflectors and morphing aircraft wings. We previously developed a systematic synthesis approach to design shape morphing compliant mechanisms using Genetic Algorithm (GA). However, the design variable definition, in fact, allows the generation of invalid designs (disconnected structures) within the GA. In this research, we developed a load path representation to include the structure connectivity information into the design variables, thus improving the GA efficiency. The number of design variables is also independent of the number of elements in the finite element model that is used to solve for the structural deformation. The shape morphing synthesis approach, incorporating this path representation, is demonstrated through two examples, followed by discussions on further refinements.",2003
"A Face Clustering Method for a Hexahedral Meshing","Finite element analysis has become a key technology for a design process of manufacturing industry. A hexahedral mesh is focused, because using a hexahedral mesh increases the quality of analysis. However it is very difficult problem to generate high quality hexahedral meshes, and there are many challenging research topics. Our goal is to develop a method to generate hexahedral meshes automatically to general volumes. Our method uses an intermediate model to recognize the input volume. The intermediate model is defined in the integer 3-dimensional space, and faces of the intermediate model are vertical to coordinate axes. Hexahedral mesh is generated by dividing the intermediate model into integer grids, and blocks of grids are projected into original volume. In this paper, we describe the method to generate a topology of the intermediate model. We use face clustering technique to generate the topology of the intermediate model. The faces of the input volume are clustered into 6 types; according to 3 coordinate axes and its direction, and clustered faces will be the faces of the intermediate model.",2003
"A New Approach to Minimisations for Shape Control During Free-Form Surface Deformation","Even if researches on free-form surface deformation have produced a lot of various methods, very few of them are able to really control the shape in an adequately interactive way and most of them propose a unique solution to the underconstrained system of equations coming out of their deformation models. In our approach, where the deformation is performed through the static equilibrium modification of a bar network coupled to the surface control polyhedron, different minimizations have been proposed to overcome these limits and form a set of representative parameters that can be used to give access to the desired shape. In this paper, a reformulation of the optimization problem is presented thus enabling the generation of new shapes based on a common set of minimization criteria. Such a modification widens the variety of shapes still verifying the same set of constraints. When generalizing some of these minimizations the user has access to a continuous set of shapes while acting on a single parameter. Taking advantage of the reformulation, anisotropic surface behaviors are considered too and briefly illustrated. In addition, the possibility of defining several minimizations on different areas of a surface is sketched and aims at giving the user more freedom in local shape definition. The whole minimizations proposed are illustrated through examples resulting from our surface deformation software.",2003
"Smoothing of Noisy Laser Scanner Generated Meshes Using Polynomial Fitting and Neighborhood Erosion","This paper presents a method for removing geometric noise from triangulated meshes while preserving edges and other intended geometric features. The method iteratively updates the position of each mesh vertex with a position lying on a locally fitted bivariate polynomial. The user selects the width of the vertex neighborhood, the order of the fitted polynomial, and a threshold angle to control the effects of the smoothing operation. To avoid smoothing over discontinuities, the neighborhood can be eroded by removing vertices with normals that deviate beyond a threshold from the estimated median normal of the neighborhood. The method is particularly suitable for use on laser scanner generated meshes of automobile outer body panels. Smoothing methods used on these meshes must allow ",2003
"Partitioning Positional and Normal Space for Fast Occlusion Detection","Occlusion detection is a fundamental and important problem in optical sensor inspection planning. Many view-planning algorithms have been developed for optical inspection, however, few of them explicitly develop practical algorithms for occlusion detection. This paper presents a hierarchical space partition approach that divides both positional and surface normal space of an object for fast occlusion detection. A k-d tree is used to represent this partition. A novel concept of ",2003
"Automatic Toolpath Generation for Multi-Axis Surface Machining in a Hybrid Manufacturing System","In a multi-axis hybrid manufacturing system, it is necessary to utilize a machining process to improve surface accuracy and guarantee overall geometry after the deposition process. Due to the complexity of the multi-axis system, it is necessary to find proper orientations of cutting tools for the CNC machine to finish surface machining. This paper presents an algorithm to find collision-free surface machining toolpath for a given workpiece. The concept of the 2-D visibility map and its properties are discussed. The algorithm to compute the 2-D visibility map is presented. With the help of the 2-D visibility map, an optimal a collision free tool approaching direction can be easily decided. Also the type of the surface machining toolpath for different types of surfaces is decided based on topological information and the machining toolpath (CL data for milling tool). The developed planning scheme has been tested via machine simulations and has shown that it can be effectively applied to cutter-path generation for multi-axis surface machining.",2003
"A Taxonomy for Collaborative Design","A taxonomy that classifies issues affecting the collaborative design process is proposed. These factors, which may inhibit or facilitate the progress or success of a design team, provide a description of collaborative design situations. The taxonomy includes top-level attributes of team composition, communication, distribution, design approach, information, and nature of the problem. An example collaborative design situation is used to illustrate the application of the taxonomy. This taxonomy is an initial step towards the creation of new collaborative support agent-based tools structured upon a fundamental understanding of the collaborative process with a theoretical foundation.",2003
"A Study of Convergence in Decentralized Design","The decomposition and coordination of decisions in the design of complex engineering systems is a great challenge. Companies who design these systems routinely allocate design responsibility of the various subsystems and components to different people, teams or even suppliers. The mechanisms behind this network of decentralized design decisions create difficult management and coordination issues. However, developing efficient design processes is paramount, especially with market pressures and customer expectations. Standard techniques to modeling and solving decentralized design problems typically fail to understand the underlying dynamics of the decentralized processes and therefore result in suboptimal solutions. This paper aims to model and understand the mechanisms and dynamics behind a decentralized set of decisions within a complex design process. By using concepts from the fields of mathematics and economics, including Game Theory and the Cobweb Model, we model a simple decentralized design problem and provide efficient solutions. This new approach uses numerical series and linear algebra as tools to determine conditions for convergence of such decentralized design problems. The goal of this paper is to establish the first steps towards understanding the mechanisms of decentralized decision processes. This includes two major steps: studying the convergence characteristics, and finding the final equilibrium solution of a decentralized problem. Illustrations of the developments are provided in the form of two decentralized design problems with different underlying behavior.",2003
"Port-Compatibility and Connectability Based Assembly Design","In Computer-Aided Design, when creating the solid model of a part, the designer knows how the part will interface with other parts, however this information is not stored with the part model. For catalog parts, it would be useful to be able to embed this assembly information into the part model in order to automate the process of applying mating constraints, to reduce the assembly designer’s effort or to allow for automated exploration of alternative configurations. This research evaluates and compares different schemes for capturing the attributes of assembly interfaces and appending that information to solid models. The schemes studied involve (i) different combinations of ways to constitute ports and include labeling, (ii) different bases for determining port compatibility with respect to design intent, and (iii) different ways of evaluating connectability with respect to part geometry. The scheme that we conclude is best minimizes the number of ways the system will try to put parts together at the expense of effort from the solid model designer to provide more information.",2003
"A Concurrent Design Method for Multiple Cross-Sectional Automotive Body Frames Involving Discrete and Continuous Design Variables","As CAE (Computer Aided Engineering) applications become increasingly precise, the knowledge and technical skill required to operate such applications has become more highly specialized. However, such tools have not been utilized in the initial design process of mechanical products, where designers cannot construct detailed analytical models. This paper proposes a cross-sectional shape design optimization system that supports the initial design process for bar structures. The cross-sectional design problem is formulated as an eight-objective optimization problem that can be solved using genetic algorithms. A method for generating cross-sectional shapes satisfying designer-required characteristics is also proposed. These methods, which reduce the number of trial and error processes and product design failures, are expected to enable shortened product development lead-times.",2003
"Design Space Visualization and Its Application to a Design by Shopping Paradigm","We have developed a data visualization interface that facilitates a design by shopping paradigm, allowing a decision-maker to form a preference by viewing a rich set of good designs and use this preference to choose an optimal design. Design automation has allowed us to implement this paradigm, since a large number of designs can be synthesized in a short period of time. The interface allows users to visualize complex design spaces by using multi-dimensional visualization techniques that include customizable glyph plots, parallel coordinates, linked views, brushing, and histograms. As is common with data mining tools, the user can specify upper and lower bounds on the design space variables, assign variables to glyph axes and parallel coordinate plots, and dynamically brush variables. Additionally, preference shading for visualizing a user’s preference structure and algorithms for visualizing the Pareto frontier have been incorporated into the interface to help shape a decision-maker’s preference. Use of the interface is demonstrated using a satellite design example by highlighting different preference structures and resulting Pareto frontiers. The capabilities of the design by shopping interface were driven by real industrial customer needs, and the interface was demonstrated at a spacecraft design conducted by a team at Lockheed Martin, consisting of Mars spacecraft design experts.",2003
"Design Process Error-Proofing: Development of Automated Error-Proofing Information Systems","This paper presents a framework for representing and deploying error-proofs (",2003
"Design Evaluation Method for Miniature Machine Tools Utilizing Form-Shaping Theory","A microfactory is a system that can perform manufacturing processes within a very limited space such as a desktop. However, design optimization of miniature machine tools in microfactories have not been studied enough. Since the miniature machine tool designs are not supported by existing design experience as normal machine tools are, design guidelines for miniature machine tool are strongly demanded. And a design tool to analyze machine performance without prototyping will be also necessary because the miniature machines have wider design choices than normal machine tools have, based on its small size and less constraints. This paper focuses on a robust design tool combining form-shaping theory with the Taguchi method, to roughly estimate performance of miniature machine tools at its conceptual design stages. The effort not only identifies critical design parameters that have significant influence on the machining tolerance, but also determines which structure has the best theoretical performance. The paper tells that the proposing design evaluation method can help machine tool designers in determining the optimum structure of a miniature machine tool. The study also realizes two designs of miniature mills to measure positioning errors. The measurement ensures the design evaluation method can predict the machine performance well enough for usage in conceptual design stages. The paper concludes that the design evaluation method is applicable to a systematic miniaturization of a machine tool.",2003
"Design Shell for Parametric Design at Embodiment Stage","The embodiment design stage involves determination of geometric sizes, key parameter values, and matching of component variables to system requirements. This embodiment design stage can be parametrically represented as an iterative design-redesign problem. This paper presents a domain independent characterization of such problems; the characterization includes problem definition, design relations/procedures, and measures of goodness. The paper also discusses representation issues and solution techniques for design-redesign problems. Design tasks are differentiated as domain independent or problem specific and the scope of each design task with respect to the characterization is delineated. A Design Shell implemented on the basis of this characterization is described. This shell can be configured for evaluating designs in any domain. A case study illustrates the use of this Design Shell in characterizing a specific design problem and exploring its design space.",2003
"Scenario Expression for Characterizing Failure Cases","Mere collection of failure information and accident records do not effectively relay the knowledge associated with the case to the reader. We propose to collect data in a structured manner so the message is better transferred to the information receiver. We further developed a scheme that records the essence of each failure case in a sequence of predefined phrases displayed to the recorder in a hierarchy of phrases. We call the sequence the “scenario” of the event. Arranging the phrases in descending steps and supplementing it with an illustration and a key knowledge sentence composes the visual summary of the case. A glance at the visual summary and reading the scenario steps generate a good image of the case in the receiver’s mind. Among the predefined hierarchical phrases, we call those that express the cause of the event, failure cause phrases. Recording high level failure cause phrases from the hierarchy forces the event recorder to evaluate the root cause of the failure. To the top and second level (in the phrase hierarchy) failure cause phrases, we assigned 5-space vector components to characterize each phrase in terms of “knowledge”, “carefulness”, “judgment”, “organization”, and “nature”. This vector characterization of the failure cause phrases with the scenario allows us to further characterize each failure case as a linear combination of the predefined phrases. Once each failure case has its vector characterization, we can evaluate its similarity with other cases. Also, if we find the characterization of an individual, group, or organization in the same 5-space, we can warn about failure cases with similar characteristics that are likely to happen. The method is powerful in predicting failures so they can be avoided before happening.",2003
"Design Methodology for the Thermal Packaging of Hybrid Electronic-Mechanical Products: A Case Study on the Berkeley Emulation Engine (BEE)","This paper presents a design methodology for the thermal design and packaging of hybrid electronic-mechanical products. In this work, tight integration between ECAD and MCAD was achieved through the use of a web-based tool used in managing the concurrent designs, called the Domain Unified CAD Environment (DUCADE). This work also reduced the amount of time required for thermal simulation by using a web-based Design of Experiment Testbed (DOET) to systematically determine effects of varying system parameters before full-scale computational fluid dynamics (CFD) thermal modeling was performed. The design process began by proper selection of material, manufacturing process and cooling methods, based on electrical and integrated circuit design. DUCADE was then set up to monitor couplings between the various domains. This was followed by computer-aided-design and computer-aided-engineering of the mechanical package. In computer-aided-engineering, DOET was first used to determine variables that had significant effect on the thermal system response. Detailed CFD thermal simulations were then carried out in FLOTHERM only focusing on variables that the DOET determined to have strong effect. Rapid prototypes were fabricated to refine the design before final production. Each step of the cycle was tested and demonstrated through a case study on the design of the Berkeley Emulation Engine (BEE) which involved multi-disciplinary electrical, mechanical, and thermal design.",2003
"A Modeling Method for Vibration Analysis of a Stator Frame of Turbine Generators and Its Application to a Design System: Vibration Analysis and Analysis System","A practical modeling method for predicting vibration characteristics of turbine generator stator frames was developed. The structural parts that compose a stator frame were categorized into three groups: parts that affect ring-mode vibration as mass, parts that affect it as stiffness, and parts that affect it as both. A proper boundary condition, the value of a modal damping ratio, and an accurate representation of exciting forces were examined. The modeling method was then applied to another turbine generator. It was found that the predicted natural frequency agrees with measured one within only a 3% error. Based on the modeling method, a vibration analysis system for design was developed.",2003
"Strengthening of Bone Cement by Shape Optimization of Short Fibers","Poor interfacial properties between reinforcement fibers and a Polymethylmethacrylate (PMMA) matrix may result in debonding between them, which is a major failure mechanism for fiber reinforced bone cement. Optimization of the shape of the fibers can improve load transfer between the fibers and PMMA matrix, thereby providing maximum overall strength performance. This paper presents a procedure for structural shape optimization of short reinforcement fibers using finite element analyses. The composite is modeled by a representative element composed of a single short fiber embedded in PMMA matrix. In contrast to most previous work on this subject, contact elements are employed between the fiber and the matrix to model a low strength interface. Most models assume a perfect bond. Residual stress, due to matrix cure shrinkage and/or thermal stresses, is also included in the model. The design objective is to improve the stiffness of the composite. The results presented show that a threaded end, short fiber results in mechanical interlock between the fibers and the PMMA matrix, which helps to bridge matrix cracks effectively and improve the stiffness of the composite.",2003
"Constraint Dominance Methods Applied to the Design of a Linear Motor","Reasoning about relationships among design constraints can facilitate objective and effective decision making at various stages of engineering design. Exploiting dominance among constraints is one particularly strong approach to simplifying design problems and to focusing designers’ attention on critical design issues. Three distinct approaches to constraint dominance identification have been reported in the literature. We lay down the basic principles of these approaches with simple examples and we apply these methods to a practical linear electric actuator design problem. The identification of dominance along with the use of Interval Propagation and Monotonicity Analysis leads to an optimal solution for a particular design configuration of the linear actuator. Identification of dominance also provides insight into the design of linear actuators, which may lead to effective decisions at the conceptual stage of the design.",2003
"Design Sensitivity Analysis of Nonlinear Shell Structure With Frictionless Contact","A continuum-based shape and configuration design sensitivity analysis method for a finite deformation elastoplastic shell structure with frictionless contact has been developed. Shell elastoplasticity is treated based on the projection method that performs the return mapping on the subspace defined by the zero-normal stress condition. An incrementally objective integration scheme is used in the context of finite deformation shell analysis, wherein stress objectivity is preserved for finite rotation increments. The penalty regularization method is used to approximate the contact variational inequality. The material derivative concept is used to develop continuum based design sensitivity. The design sensitivity equation is solved without iteration at each converged load step. Numerical implementation of the proposed shape and configuration design sensitivity analysis is carried out using the meshfree method. The accuracy and efficiency of the proposed method is illustrated using numerical examples.",2003
"Optimal Troubleshooting for Electro-Mechanical Systems","When a complex electromechanical system fails, the troubleshooting procedure adopted is often complex and tedious. No standard methods currently exist to optimize the sequence of steps in a troubleshooting process. The ad hoc methods generally followed are less than optimal methods and can result in high maintenance costs. This paper describes the use of behavioral models and multistage decision-making models in Bayesian networks for representing the troubleshooting process. It discusses advantages in using these methods and the difficulties in implementing them. An ",2003
