title,Abstract,year
"Fuzzy Controlled Hooke-Jeeves Optimization Search Algorithm","This paper presents an approach to enhance Hooke-Jeeves optimization search algorithm using fuzzy logic. Hooke-Jeeves algorithm, similar to many other search algorithms, use predetermined fixed parameters. These parameters do not depend on the objective function values at the current search location. Fuzzy logic controllers are incorporated in at various stages of the algorithm to create a new optimization search algorithm: Fuzzy-Controlled Hooke-Jeeves algorithm. The results of this paper shows that incorporating fuzzy logic in Hooke-Jeeves algorithm can enhance the ability of the algorithm to reach extremum in different typical optimization test cases and design problems.",2008
"Evolutionary Multi-Agent Systems: An Adaptive Approach to Optimization in Dynamic Environments","This paper explores the ability of a team of autonomous software agents to be effective in unknown and changing optimization environments by evolving to use the most successful algorithms at the points in the optimization process where they will be the most effective. We present the core framework and methodology which has potential applications in layout, scheduling, manufacturing, and other engineering design areas. The communal agent team organizational structure employed allows cooperation of agents through the products of their work and creates an ever changing set of individual solutions for the agents to work on. In addition, the organizational structure allows the framework to be adaptive to changes in the design space that occur during the optimization process — making our approach extremely flexible to the kinds of dynamic environments encountered in engineering design problems. An evolutionary approach is used, but evolution occurs at the strategic, rather than solution level — where the strategies of agents in the team (the decisions for picking, altering, and inserting a solution) evolve over time. As an application of this approach, individual solutions are tours in the familiar combinatorial optimization problem of the traveling salesman. With a constantly changing set of these tours, the team, each agent running a different solution strategy, must evolve to apply the solution strategies which are most useful given the set at any point in the process. As a team, the evolutionary agents produce better solutions than any individual algorithm. We discuss the extensions to our preliminary work that will make our framework highly useful to the design and optimization community.",2008
"Incorporating Twinkling in Genetic Algorithms for Global Optimization","Genetic algorithms have been extensively used as a reliable tool for global optimization. However these algorithms suffer from their slow convergence. To address this limitation, this paper proposes a two-fold approach to address these limitations. The first approach is to introduce a twinkling process within the crossover phase of a genetic algorithm. Twinkling can be incorporated within any standard algorithm by introducing a controlled random deviation from its standard progression to avoiding being trapped at a local minimum. The second approach is to introduce a crossover technique: the weighted average normally-distributed arithmetic crossover that is shown to enhance the rate of convergence. Two possible twinkling genetic algorithms are proposed. The performance of the proposed algorithms is successfully compared to simple genetic algorithms using various standard mathematical and engineering design problems. The twinkling genetic algorithms show their ability to consistently reach known global minima, rather than nearby sub-optimal points with a competitive rate of convergence.",2008
"Evaluating the Performance of Visual Steering Commands for User-Guided Pareto Frontier Sampling During Trade Space Exploration","Trade space exploration is a promising decision-making paradigm that provides a visual and more intuitive means for formulating, adjusting, and ultimately solving design optimization problems. This is achieved by combining multi-dimensional data visualization techniques with visual steering commands to allow designers to “steer” the optimization process while searching for the best, or Pareto optimal, designs. In this paper, we compare the performance of different combinations of visual steering commands implemented by two users to a multi-objective genetic algorithm that is executed “blindly” on the same problem with no human intervention. The results indicate that the visual steering commands — regardless of the combination in which they are invoked — provide a 4x–7x increase in the number of Pareto solutions that are obtained when the human is “in-the-loop” during the optimization process. As such, this study provides the first empirical evidence of the benefits of interactive visualization-based strategies to support engineering design optimization and decision-making. Future work is also discussed.",2008
"Improving the Performance of Visual Steering Commands for Multi-Dimensional Trade Space Exploration","Designers perform many tasks when developing new products and systems, and making decisions may be among the most important of these tasks. The trade space exploration process advocated in this work provides a visual and intuitive approach for formulating and solving single- and multi-objective optimization problems to support design decision-making. In this paper, we introduce an advanced sampling method to improve the performance of the visual steering commands that have been developed to explore and navigate the trade space. This method combines speciation and crowding operations used within the Differential Evolution (DE) algorithm to generate new samples near the region of interest. The accuracy and diversity of the resulting samples are compared against simple Monte Carlo sampling as well as the current implementation of the visual steering commands using a suite of test problems and an engineering application. The proposed method substantially increases the efficiency and effectiveness of the sampling process while maintaining diversity within the trade space.",2008
"Finite Element Model Updating Approach to Damage Identification in Beams Using Particle Swarm Optimization","The use of vibration-based techniques in damage identification has recently received considerable attention in many engineering disciplines. While various damage indicators have been proposed in the literature, those relying only on changes in the natural frequencies are quite appealing since these quantities can conveniently be acquired. Nevertheless, the use of natural frequencies in damage identification is faced with many obstacles, including insensitivity and non-uniqueness issues. The aim of this paper is to develop a viable damage identification scheme based only on changes in the natural frequencies and to attempt to overcome the challenges typically encountered. The proposed methodology relies on building a Finite Element Model (FEM) of the structure under investigation. A modified Particle Swarm Optimization (PSO) algorithm is proposed to facilitate updating the FEM in accordance with experimentally-determined natural frequencies in order to predict the damage location and extent. The method is tested on beam structures and was shown to be an effective tool for damage identification.",2008
"Enhanced Multi-Agent Normal Sampling Technique for Global Optimization","This paper describes an enhanced version of a new global optimization method, Multi-Agent Normal Sampling Technique (MANST) described in reference [1]. Each agent in MANST includes a number of points that sample around the mean point with a certain standard deviation. In each step the point with the minimum value in the agent is chosen as the center point for the next step normal sampling. Then the chosen points of all agents are compared to each other and agents receive a certain share of the resources for the next step according to their lowest mean function value at the current step. The performance of all agents is periodically evaluated and a specific number of agents who show no promising achievements are deleted; new agents are generated in the proximity of those promising agents. This process continues until the agents converge to the global optimum. MANST is a standalone global optimization technique and does not require equations or knowledge about the objective function. The unique feature of this method in comparison with other global optimization methods is its dynamic normal distribution search. This work presents our recent research in enhancing MANST to handle variable boundaries and constraints. Moreover, a lean group sampling approach is implemented to prevent sampling in the same region for different agents. The overall capability and efficiency of the MANST has been improved as a result in the newer version. The enhanced MANST is highly competitive with other stochastic methods such as Genetic Algorithm (GA). In most of the test cases, the performance of the MANST is significantly higher than the Matlab™ GA Toolbox.",2008
"A Fast and Efficient Compact Packing Algorithm for Free-Form Objects","In this paper, a compact packing algorithm for the placement of objects inside a container is described. The proposed packing algorithm packs three-dimensional free-form objects inside an arbitrary enclosure such that the packing efficiency is maximized. The proposed packing algorithm can handle objects with holes or cavities and its performance does not degrade significantly with the increase in complexity of the enclosure or the objects. The packing algorithm takes as input the triangulated geometry of the container and all the objects to be packed and outputs the list of objects that can be placed inside the enclosure. The packing algorithm also outputs the location and orientation of all the objects, the packing sequence, and the packed configuration. An improved layout algorithm that works with arbitrary container geometry is also proposed. Several heuristics to improve the performance of the packing algorithm as well as certain aspects that facilitate fast and efficient handling of CAD data are also discussed. A comprehensive benchmarking of the proposed packing algorithm on synthetic and hypothetical problems reflects its superior performance as compared to other similar approaches.",2008
"Analytical Robust Design of Mechanical Systems","Based on general principles of robust design and axiomatic design, relationship among robustness, structural parameters, design parameters and uncontrollable factors has been established. Various factors that affect system robustness were analyzed mathematically to determine the relationship between robustness and structural characteristics of the linear system. The relations among functional requirements were also explored. Accordingly, an optimization model was established to determine design parameters. This new robust design approach can be used for linear mechanical system analysis.",2008
"Modeling Variability in Torso Shape for Chair and Seat Design","Anthropometric data are widely used in the design of chairs, seats, and other furniture intended for seated use. These data are valuable for determining the overall height, width, and depth of a chair, but contain little information about body shape that can be used to choose appropriate contours for backrests. A new method is presented for statistical modeling of three-dimensional torso shape for use in designing chairs and seats. Laser-scan data from a large-scale civilian anthropometric survey were extracted and analyzed using principal component analysis. Multivariate regression was applied to predict the average body shape as a function of overall anthropometric variables. For optimization applications, the statistical model can be exercised to randomly sample the space of torso shapes for automated virtual fitting trials. This approach also facilitates trade-off analyses and other the application of other design decision-making methods. Although seating is the specific example here, the method is generally applicable to other designing for human variability situations in which applicable body contour data are available.",2008
"A General Approach to Robustness Assessment for Multidisciplinary Systems","In many engineering applications, both random and interval variables may exist. The mixture of both types of variables has been dealt with in robust design for single disciplinary systems. This work focuses on robustness assessment for general multidisciplinary systems with the presence of both random and interval variables. To alleviate the intensive computational demand, we propose a semi-second-order Taylor expansion method to estimate robustness. A performance function is approximated linearly in terms of random variables, but the interaction terms between random and interval variables are kept. Robustness is measured by the standard deviation of a system performance. The maximum and minimum standard deviations over the interval variables are identified. With proposed method, the impact of both random and interval variables on the system performance can be found efficiently.",2008
"Predicting 5th and 95th Percentile Anthropometric Segment Lengths From Population Stature","Designing for human variability frequently necessitates an estimation of the spatial requirements of the intended user population. These measures are often obtained from “proportionality constants” which predict the lengths of relevant anthropometry using stature. This approach is attractive because it is readily adapted to new populations—only knowledge of a single input, stature, is necessary to obtain the estimates. The most commonly used ratios are those presented in Drillis and Contini’s report from 1966 [1]. Despite the prevalence of their use, these particular values are limited because the size and diversity of the population from which these ratios were derived is not in the literature, and the actual body dimensions that each ratio represents are not clear. Furthermore, they are often misinterpreted and used inappropriately. This paper introduces a new approach, the “boundary ratio” which mitigates many of these issues. Boundary ratios improve on the traditional application of proportionality constants by: 1) explicitly defining the body dimensions, 2) defining constants for the 5th , 50th , and 95th  percentile measures, and 3) providing distinct constants for males and females when necessary. This approach is shown to better model the range of variability exhibited in population body dimensions.",2008
"An Integrated Process Planning System Architecture for Machining and On-Machine Inspection","Inspection is an essential part of the entire manufacturing chain providing measurement feedback to the process planning system. Fully automated machining requires automatic inspection process planning and real-time inspection results feedback. As inspection process planning is still based on G&M codes containing low-level information or vendor-specific bespoke routines, inspection process planning is mostly isolated from machining process planning. With the development of new data model standards STEP and STEP-NC providing high-level product information for the entire manufacturing chain, it is achievable to combine machining and inspection process planning to generate optimal machining and inspection sequences with real-time measurement results feedback. This paper introduces an integrated process planning system architecture for combined machining and inspection. In order to provide real-time inspection feedback, On-Machine Inspection (OMI) is chosen to carry out inspection operations. Implementation of the proposed architecture has been partially carried out with a newly developed data model and interpreter software. A case study was carried out to test the feasibility of the proposed architecture.",2008
"Direct 3D Layer Metal Deposition and Toolpath Generation","Multi-axis slicing for solid freeform fabrication (SFF) manufacturing process can yield non-uniform thickness layers, or 3-D layers. Using the traditional parallel layer construction approach to build such a layer leads to a staircase which requires machining or other post processing to form the desired shape. This paper presents a direct 3-D layer deposition approach. This approach uses an empirical model to predict the layer thickness based on experimental data. The toolpath between layers is not parallel; instead, it follows the final shape of the designed geometry and the distance between the toolpath in the adjacent layers varies at different locations. Directly depositing a 3-D layer not only eliminates the staircase effect, but also improves the manufacturing efficiency by shortening the deposition and machining times. A single track deposition experiment has demonstrated these advantages. Thus, it is a beneficial addition to the traditional parallel deposition method.",2008
"A Method and Software Prototype to Support On-Line Planning on CNC Machines","Process planning for parts made on CNC machines is usually performed in sequence and carried out without feeding back information about the fabrication process to the planning stage. Shifting planning capabilities to the machine level enables consideration of direct machine feedback. In this paper a method for feature decomposition and tool path planning for pocket milling on a 3 axis milling machine is presented. Based on standard computerized numerical control (CNC) technology, G-code is transferred to the fabrication machine whereat adaptation of processing parameters can take place within a feature. In order to enable a feedback loop from the processing to the planning stage, subfeature elements are defined. Interrelations between subsequent elements are identified and standardized with regard to the manufacturing needs to realize fully machined features. For each element a tool path is generated and translated into valid G-code. After fabrication of each subfeature element processing parameters can be improved. The presented method is implemented in a prototype software tool based on an open source CAD/CAM/CAE kernel and extends an existing open source CAM software framework.",2008
"Locating Precision of Fit Datums","One of the methods design engineers use to achieve alignment between precision features of two mating parts is through locating or alignment features. The most common locating features are a pair of small holes and pins that would define the in-plane position and orientation of two parts with respect to each other. These locating features establish a datum frame for all other critical features of a part. Design engineers would be interested to know the worst-case and probabilistic value of misalignments resulting from their choices of tolerances that assure fit of the datum features as well as their choices of tolerances that locate the precision features with respect to such a datum. This paper uses two-dimensional tolerance analysis methods to formulate this alignment problem. Worst-case estimates as well as Monte Carlo simulation have been used to analyze the misalignments resulting from play in the datum fit. It is shown that a number of dimensionless parameters can characterize the misalignment and these are used to create graphs adequate for design work.",2008
"Identifying Feature Handles of Freeform Shapes","Trends, ergonomics and engineering analysis post more challenges than ever to product shape designs, especially in the freeform area. In this paper, freeform feature handles are proposed for easing of difficulties in modifying an existing freeform shape. Considering the variations of curvature as the footprint of a freeform feature(s), curvature analysis is applied to find manipulators, e.g. handles, of a freeform feature(s) in the shape. For these, a Laplacian based pre-processing tool is proposed first to eliminate background noise of the shape. Then least square conformal mapping is applied to map the 3D geometry to a 2D polygon mesh with the minimum distortions of angle deformation and non-uniform scaling. By mapping the curvature of each vertex in the 3D shape to the 2D polygon mesh, a curvature raster image is created. With image processing tools, different levels of curvature changing are identified and marked as feature point(s) / line(s) / area(s) in the freeform shape. Following the definitions, the handles for those intrinsic freeform features are established by the user based on those feature items. Experiments were conducted on different types of shapes to verify the rightness of the proposed method. Different effects caused by different parameters are discussed as well.",2008
"Contact Analysis Between a Moving Solid and the Boundary of Its Swept Volume","The modeling of many practical problems in design and manufacturing involving moving objects relies on sweeps and their boundaries, which are mathematically described by the envelopes to the family of shapes generated by the moving object. In many problems, such as the design and analysis of higher pairs or tool path planning, contact changes between the moving object and the boundary of its swept volume become critical because they often translate into functional changes of the system under consideration. However, the difficulty of this task quickly escalates beyond the reach of existing approaches as the complexity of the shape and motion increases. We recently proposed a sweep boundary evaluator for general sweeps in conjunction with efficient point sampling and surface reconstruction algorithms that relies on our novel point membership classification (PMC) test for general solid sweeps. In this paper we describe a new approach that automates the prediction of changes in the state of contact between a shape of arbitrary complexity moving according to an affine motion, and the boundary of its swept set. We show that we can predict when and where such contact changes occur with only minimal additional computational cost by exploiting the data output by our sweep boundary evaluator. We discuss the problem and the associated computational issues in a 2D framework, and we conclude by discussing the extension of our approach to 3D moving objects.",2008
"A Hybrid Models Deformation Tool for Free-Form Shapes Manipulation","This paper addresses the way models mixing various types of geometric representations (e.g. NURBS curves and patches, polylines, meshes), potentially immersed in spaces of different dimensions (e.g. NURBS patch and its 2D trimming lines), can be deformed simultaneously. The application domains range from the simple deformation of a set of NURBS curves in a 2D sketcher to the simultaneous deformation of meshes, patches as well as trimming lines lying in parametric spaces. The deformation itself results from the solution of an optimization problem defined by a set of geometric constraints and deformation behaviors. This new breakthrough on how geometric models can be manipulated has been made possible thanks to our linear mechanical model of deformation that can be coupled to manifolds of dimension zero (e.g. points, vertices) and one (e.g. edges, segments) whatever the spaces dimension. An extended constraints toolbox is also proposed that enables the specification of both characteristic points/curves and continuity conditions between the various geometric models. The link between the semantics of the deformation behaviors and the geometric models is ensured through the use of multiple minimizations. The approach is illustrated with several examples coming from our prototype software.",2008
"Interval Extensions of Signed Distance Functions: Uniform Samplings and the Range of Associated Implicit Objects","This paper considers the problem of inferring the geometry of an object from values of the signed distance sampled on a uniform grid. The problem is motivated by the desire to effectively and efficiently model objects obtained by 3D imaging technology that is now ubiquitous in medical diagnostics. Recently developed techniques for automated segmentation convert intensity to signed distance, and the voxel structure imposes the uniform sampling grid. While specification of the signed distance function throughout the ambient space would provide an implicit model that uniquely specifies the object, a set of uniformly sampled signed distance values may uniquely determine neither the distance function nor the shape of the object. Here we employ essential properties of the signed distance to construct upper and lower bounds on the allowed variation in signed distance in 1, 2, and 3 dimensions. The bounds are combined to produce interval-valued extensions of the signed distance function including a tight global extension and more computationally efficient local bounds that provide useful criteria for root exclusion/isolation.",2008
"Shape Optimization of a Camoid Follower Surface","Camoids are three dimensional cams that can produce more complex follower output than plain disc cams. A camoid follower motion is described by a surface rather than a curve. The camoid profile can be directly synthesized once the follower surface is fully described. To define a camoid follower motion surface it is required that the surface pass by all predefined constraints. Constraints can be follower position, velocity and acceleration. These design constraints are scattered all along the camoid follower surface. Hence a fitting technique is needed to satisfy these constraints which include position and its derivatives (velocity and acceleration). Furthermore if the fitting function can be of a parametric nature, then it would be possible to optimize the follower surface to obtain better performance according to a specific objective. Previous research has established a method to fit camoid follower surface positions, but did not tackle the satisfaction of derivative constraints. This paper presents a method for defining a camoid follower characteristic surface B-Splines on two steps first synthesizing the sectional cam curves then using a surface interpolation technique to generate the follower characteristic surface. The fitting technique is parametric in nature which allows for its optimization. Real coded Genetic algorithms are used to optimize the parameters of the surface to meet a specified objective function. A demonstration problem to illustrate the suggested methodology is presented.",2008
"Euclidean Symmetry Detection From Scanned Meshes Based on a Combination of ICP and Region Growing Algorithms","Recently, meshes of engineering objects have been easily acquired by 3D laser or high-energy industrial X-ray CT scanning systems and they are widely used in product developments. For the effective use of scanned meshes in inspection, re-design, and simulation of the objects, it is important to reconstruct CAD models from the meshes. Engineering objects often exhibit Euclidean symmetries for their functionalities. Therefore, it is essential to detect such symmetries when reconstructing CAD models with compact data representations which are similar to the ones already defined in CAD systems. However, existing methods for reconstructing CAD models have not focused on detecting such symmetries. In this paper, we propose a new method that detects partial or global Euclidean symmetries, including translation, rotation, and reflection, from scanned meshes of engineering objects based on the combination of the ICP and the region growing algorithms. Our method can robustly and efficiently extract pairs of symmetric regions and their transformations under which the pair can be closely matched to each other. We demonstrate the effectiveness of the proposed method from experiments on various scanned meshes.",2008
"A Measure of the Information Loss for Inspection Point Reduction","Since the vehicle program in automotive industry gets more and more extensive, the costs related to inspection increase. Therefore, there are needs for more effective inspection preparation. In many situations, a large number of inspection points are measured, despite the fact that only a small subset of points is needed. A method, based on cluster analysis, for identifying redundant inspection points has earlier been successfully tested on industrial cases. Cluster analysis is used for grouping the variables into clusters, where the points in each cluster are highly correlated. From every cluster only one representing point is selected for inspection. In this paper the method is further developed and multiple linear regression is used for evaluating how much of the information that is lost when discarding an inspection point. The information loss can be quantified using an efficiency measure based on linear multiple regression, where the part of the variation in the discarded variables that can be explained by the remaining variables is calculated. This measure can be illustrated graphically and that helps to decide how many clusters that should be formed, i.e. how many inspection points that can be discarded.",2008
"A Comparison of Virtual Condition Cylinder Evaluation Methods in Coordinate Metrology","When a cylindrical datum feature is specified at maximum material condition (MMC) or least material condition (LMC) a unique circumstance arises: a virtual condition (VC) cylindrical boundary must be defined [1]. The geometric relationship between a cylindrical point cloud obtained from inspection equipment and a VC cylinder has not been specifically addressed in previous research. In this research, novel approaches to this geometric analysis are presented, analyzed, and validated. Two of the proposed methods are new interpretations of established methods applied to this unique geometric circumstance: least squares and the maximum inscribing cylinder (MIC) or minimum circumscribing cylinder (MCC). The third method, the Hull Normal method, is a novel approach specifically developed to address the VC cylinder problem. Each of the proposed methods utilizes a different amount of sampled data, leading to various levels of sensitivity to sample size and error. The three methods were applied to different cylindrical forms, utilizing various sampling techniques and sample sizes. Trends across sample size were analyzed to assess the variation in axial orientation when compared to the true geometric form, and a relevant case study explores the applicability of these methods in real world applications.",2008
"A Subdivision Scheme for Discrete Motion Generation and Swept Volume Analysis","In this paper, the four-point interpolatory subdivision scheme for curve generation is adapted to the interpolation of a set of positions of a cylindrical tool represented by dual quaternions. The resulting discrete model of the tool path lends itself naturally to an algorithm for computing the characteristic curve belonging to the boundary surface of the swept volume of a cylinder at each of the discrete positions. This approach to compute the discrete model of the swept surface of a motion is numerically robust and computationally efficient since it is based only on linear combinations. The results have applications in NC simulation and verification, robot path planning, and computer graphics.",2008
"Novel Design of a 3-DOF Parallel Manipulator for Materials Handling","In this paper, a new design of a parallel manipulator is proposed for industrial applications, specifically for material surface finishing processes. Though most current parallel mechanisms have been based on the Stewart-Gough platform which has 6 degrees of freedom (DOF), the focus of this design is on a 3-DOF manipulator with one novel configuration. In order to benefit production, a parallel kinematic machine (PKM) capable of high speed industrial operations with high accuracy and rigidity is necessary. First, system modelling includes mobility study, inverse kinematic model, Jacobian matrix, singularity analysis and workspace calculation are conducted. Then, a CAD model is presented showing the optimum design features and detailed mechanics. Finally, finite element analysis is carried out for the device optimization.",2008
"Benefit Evaluation for Manufacturing of Marine Propellers","To increase productivity of marine propellers by raising machining efficiency, this paper presents the zigzag/spiral tool paths generation algorithm based on the arc base curve approach for three-axis machining of curved surfaces of propellers. By considering the shapes of selected cutters with different types of tool paths generated by the proposed procedure, machining efficiency can be calculated and simulated. To verify the accuracy and effectiveness of the developed approach, numerical and experimental results of machining of propeller surfaces are compared. It was proved that the machining time can be cut down up to 19% by using zigzag tool paths with a toroidal cutter. In addition, the machining knowledge revealed here can be accumulated for benefit evaluation in the manufacturing process with existing CAD/CAM systems. From the cost model, design, and process views, the overall cost savings after 5 years are investigated, and the expected benefit yield is about 45%.",2008
"An Industrial Trial of a Set-Based Approach to Collaborative Design","A set-based multiscale and multidisciplinary design method has been proposed in which distributed designers manage interdependencies by exchanging targets and Pareto sets of solutions. Prior research has shown that the set-based method (SBM) has the potential to reduce the number of costly iterations between design teams, relative to centralized optimization approaches, while expanding the variety of high-quality, system-wide solutions. These results have been obtained with representative examples in a laboratory setting. The goal of this research is to investigate whether similar results are obtained from an industrial trial, implemented in an industry design environment. The SBM is applied to the design of a downhole module for our industrial partners at Schlumberger, a developer of oilfield tools and services. The design was conducted on location at Schlumberger by an intern who converted the existing Schlumberger design process into a set-based design process. Results indicate that the SBM delivers the benefits predicted in the laboratory, along with a host of advantageous side effects, such as a library of back-up design options for future design projects.",2008
"A Finite Element Approach for the Implementation of Magnetostrictive Material Terfenol-D in CNG Fuel Injection Actuation","In applications broadly defined for actuation, magnetostrictive materials possess intrinsic rapid response times while providing small and accurate displacements and high-energy efficiency, which are some of the essential parameters for fast control of fuel injector valves for decreased engine emissions and lower fuel consumption. This paper investigates the application of Terfenol-D as a magnetostrictive actuator material for CNG fuel injection actuation. A prototype fuel injector assembly, which includes Terfenol-D as the core actuator material, was modeled in Finite Element Method Magnetics (FEMM) simulation software for 2D magnetics simulation. FEMM was used in order to determine the coil-circuit parameters and the required flux density or applied magnetic field to achieve the desired magnetostrictive strain, and consequently, the injector needle lift. The FEMM magnetic simulation was carried out with four different types of AWG coil wires and four different coil thicknesses of the entire injector assembly in order to evaluate the relationship between the different coil types and thicknesses against the achieved strain or injector lift.",2008
"Parametric Modeling and Optimization of Chemical Vapor Deposition Process","This paper focuses on the parametric modeling and optimization of the Chemical Vapor Deposition (CVD) process for the deposition of thin films of silicon from silane in a vertical impinging CVD reactor. The parametric modeling using Radial Basis Function (RBF) for various functions which are related to the deposition rate and uniformity of the thin films are studied. These models are compared and validated with additional sampling data. Based on the parametric models, different optimization formulations for maximizing the deposition rate and the working areas of thin film are performed.",2008
"Optimization Design of a Spatial Six-Degree-of-Freedom Parallel Manipulator Based on Genetic Algorithms and Neural Networks","Optimizing the performances of parallel manipulators by adjusting the structure parameters can be a difficult and time-consuming exercise especially when the parameters are multifarious and the objective functions are too complex. Artificial intelligence approaches can be investigated as the effective criteria to address this issue. In this paper, genetic algorithms and artificial neural network are implemented as the intelligent optimization criteria of global stiffness and dexterity for spatial six degree-of-freedom (DOF) parallel manipulator. The objective functions of global stiffness and dexterity are calculated and deduced according to the kinetostatic model. Neural networks are utilized to model the solutions of performance indices. Multi-objective optimization is developed by Pareto-optimal solution. The effectiveness of the proposed methodology is proved by simulation.",2008
"Optimal Kinematics Design of an Industrial Robot Family","Product family design is a well recognized method to address the demands of mass customization. A potential drawback of product families is that the performance of individual members are reduced due to the constraints added by the common platform, i.e. parts and components need to be shared by other family members. This paper presents a formal mathematical framework where the product family design problem is stated as an optimization problem and where optimization is used to find an optimal product family. The object of study is kinematics design of a family of industrial robots. The robot is a serial manipulator where different robots share arms from a common platform. The objective is to show the trade-off between the size of the common platform and the kinematics performance of the robot.",2008
"Topology and Dimensional Synthesis of Linkage Mechanism Based on the Constrained Superposition Method","Gradient search methods for linkage synthesis have difficulty on the design convergence due to the non-convexity and non-uniqueness characteristics on linkage design. Although evolutionary optimization approach can solve non-convex problems and produce multiple optimal solutions, it cannot be applied to linkage synthesis easily because a general and efficient method for mechanism analysis is not available. In order to automate the linkage synthesis process, a novel linkage analysis method, called the Constrained Superposition Method (CSM), is presented in this paper. The CSM is based on the concept of Finite Element Analysis. The CSM can analyze any linkage mechanism with Single-Input-Single-Output (SISO). To further improve the efficiency of evolutionary optimization process, two feasibility checks are introduced to ensure the connectivity and mobility. Finally, four linkage synthesis examples are presented and discussed to demonstrate the effectiveness of this method.",2008
"Genetic Programming of an Artificial Neural Network for Robust Control of a 2-D Path Following Robot","Genetic Programs that have phenotypes created by the application of genotypes comprising rules are robust and highly scalable. Such encodings are useful for complex applications such as controller design. This paper outlines an evolutionary algorithm capable of creating a controller for 2 DOF, path following robot. The controllers are embodied by Artificial Neural Networks capable of full functionality despite multiple failures.",2008
"Decision Support for Strategic Redesign","Researchers have paid relatively little attention to the fact that most of what is considered design is more like redesign than original design. Redesign activities are characterized by an attempt to leverage experience, knowledge, and the capital that a company has already invested into existing engineering systems. In this paper, a method for undertaking strategic redesign is proposed and explained. This method includes support for designers making decisions in redesign problems when there exist systems to be leveraged and multiple new systems to be created. In addition, strategy is introduced to the problem through the consideration that new systems may not be offered all at once, as is often assumed in product family design research. In this paper, the aim of the designer is assumed to be a creation, through redesign, of a series of new systems with desirable and distinct performance levels. In addition, a plan is required to involve as little redesign effort throughout the life of the family of systems as possible. The proposed approach is based upon the concepts of Constructal Theory and previous work to create methods for the design of mass customized families of systems. In addition, two metrics are developed to represent considerations unique to redesign as opposed to original design. These metrics for redesign effort and commonality value are utilized in the overall objective formulation for the proposed approach to redesign. Through a simple redesign scenario involving a family of universal motors, it is shown that the overall approach proposed can lead the designer towards promising redesign plans involving leveraging of existing systems, but that the constructal-inspired approach in and of itself has certain limitations when applied to redesign.",2008
"Designing Embodiment Design Processes Using a Value-of-Information-Based Approach With Applications for Integrated Product and Materials Design","Designers are continuously challenged to manage complexity in embodiment design processes (EDPs), in the context of integrated product and materials design. In order to manage complexity in design processes, a systematic strategy to embodiment design process generation and selection is presented in this paper. The strategy is based on a value-of-information-based ",2008
"Knowledge Management for Fault Tree Analysis Based on Quantity Dimension Indexing","In this paper, the authors propose computerized support for fault tree analysis (FTA) based on a new design knowledge management approach called quantity dimension indexing. FTA is a method of analyzing and visualizing the causes of fault events by expanding a fault event hierarchically to its possible cause events and constructing a tree diagram representing the entire structure of the problem. When a designer finds or encounters a problem during a product design and development process, an effective way of ensuring the security and safety of the product is to identify all the possible causes of the problem by FTA and fix them. Although FTA is an effective method, it is not easy for a designer to construct a complete fault tree without any misunderstanding or oversight. A promising approach for supporting FTA is to utilize a computerized knowledge management method. Although many knowledge management techniques for literal expression have been developed, they are not necessarily suitable for managing the engineering design knowledge of physical phenomena. To solve this problem, the authors propose a new design knowledge management approach called quantity dimension indexing and computerized support for FTA such as the verification of consistency of a fault tree and fault tree construction advice. By analyzing fault tree examples based on actual design activities in a company, the possible feasibility and future promise of the proposed approach are indicated.",2008
"Using Multiple Surrogates for Minimization of the RMS Error in Meta-Modeling","Surrogate models are commonly used to replace expensive simulations of engineering problems. Frequently, a single surrogate is chosen based on past experience. Previous work has shown that fitting multiple surrogates and picking one based on cross-validation errors (",2008
"Optimization of Engine Torque Management Under Uncertainty for Vehicle Driveline Clunk Using Time-Dependent Metamodels","Quality and performance are two important customer requirements in vehicle design. Driveline clunk negatively affects the perceived quality and must be therefore, minimized. This is usually achieved using engine torque management, which is part of engine calibration. During a tip-in event, the engine torque rate of rise is limited until all the driveline lash is taken up. However, the engine torque rise, and its rate can negatively affect the vehicle throttle response which determines performance. Therefore, the engine torque management must be balanced against throttle response. In practice, the engine torque rate of rise is calibrated manually. This paper describes an analytical methodology for calibrating the engine torque, considering uncertainty, in order to minimize the clunk disturbance, while still meeting throttle response constraints. A set of predetermined engine torque profiles which span the practical range of interest, are used and the transmission turbine speed is calculated for each profile using a bond-graph vehicle model. The turbine speed quantifies the clunk disturbance. Using the engine torque profiles and the corresponding turbine speed responses, a time-dependent metamodel is created using principal component analysis and Kriging. The metamodel predicts the turbine speed response due to any engine torque profile and is used in a deterministic and reliability-based optimization which minimizes the clunk disturbance while still meeting the throttle response target. Compared with commonly used production calibration, the clunk disturbance is reduced substantially without negatively affecting the vehicle throttle response.",2008
