title,Abstract,year
"A Design Exploration Method for Adaptive Design Systems","In this paper, we introduce a design exploration method for adaptive design systems (DEM-ADS), which is proposed to manage the uncertainty in the system design process. The proposed method includes the local regression model and an inverse design procedure derived from the existing Inductive Design Exploration Method (IDEM). To demonstrate the proposed method, the design of a photonic crystal coupler and waveguide containing two subsystem analyses is presented. The result indicates that the proposed method effectively attains solutions that are robust to uncertainty in the system more efficiently than IDEM.",2009
"Microstructure-Mediated Integration of Material and Product Design: Undersea Submersible","In this paper, we introduce the construct of microstructure-mediated design of material and product. The microstructure of the material is controlled within feasible bounds to achieve the performance targets of the product. We illustrate the efficacy of this construct via the integrated robust design of a submersible and Al-based matrix composites. The integrated design is carried out using an Inductive Design Exploration Method (IDEM) that facilitates robust design in the presence of model structure uncertainty (MSU). Model structural uncertainty (MSU), originating from assumptions and idealizations in modeling processes, is a form of uncertainty that is often virtually impossible to quantify. In this paper, we demonstrate a method, the Inductive Design Exploration Method (IDEM), that facilitates robust design in the presence of model structural uncertainty. We achieve robustness by trading off the degree of system performance and the degree of reliability based on structural uncertainty associated with system models (i.e., models for performances and constraints). IDEM is demonstrated in the design of a shell of a robotic submersible. The material considered is ",2009
"A Multiscale Design Methodology for Designing Hierarchical Multiscale Systems Considering Random Field Uncertainty","A multiscale design methodology is proposed in this paper to facilitate the design of hierarchical material and product systems with the consideration of random field uncertainty that propagates across multiple length scales. Based on the generalized hierarchical multiscale decomposition pattern in multiscale modeling, a set of computational techniques are developed to manage the complexity of multiscale design under uncertainty. Novel design of experiments and metamodeling strategies are proposed to manage the complexity of propagating random field uncertainty through three generalized levels of transformation: the material microstructure random field, the material property random field, and the probabilistic product performance. Multilevel optimization techniques are employed to find optimal design solutions at individual scales. A hierarchical multiscale design problem that involves a 2-scale (submicro- and miro-scales) material design and a macro-scale product (bracket) design is used to demonstrate the applicability and benefits of the proposed methodology.",2009
"Parallel Population Based Incremental Learning With GPU Acceleration for Nonlinear Optimization","This paper presents a GPU-based parallel Population Based Incremental Learning (PBIL) algorithm with a local search on bound constrained optimization problems. The genotype of an entire population is evolved in PBIL, which was derived from Genetic Algorithms. Graphics Processing Units (GPU) is an emerging technology for desktop parallel computing. In this research, the classical PBIL is adapted in the data-parallel GPU computing platform. The global optimal search of the PBIL is enhanced by a local Pattern Search method. The hybrid PBIL method is implemented in the GPU environment, and compared to a similar implementation in the common computing environment with a Central Processing Unit (CPU). Computational results indicate that GPU-accelerated PBIL method is effective and faster than the corresponding CPU implementation.",2009
"On the Application of Multi-Objective Parallel Asynchronous Particle Swarm Optimization to Engineering Design Problems","A distributed variant of multi-objective particle swarm optimization (MOPSO) called multi-objective parallel asynchronous particle swarm optimization (MOPAPSO) is presented and the effects of distribution of objective function calculations to slave processors on the results and performance are investigated. Two benchmark examples were used to verify the capability of this implementation of MOPAPSO to match previously published results of MOPSO. The computationally intensive task of multi-objective Optimization Based Mechanism Synthesis (OBMS) was used to verify that significant performance improvements were realized through parallelization. The results show that MOPAPSO is able to match the results of MOPSO in significantly less time. The fact that MOPAPSO is distributed results in an effective optimization tool for complex multi-objective design problems.",2009
"Particle Swarm Methodologies for Engineering Design Optimization","Particle swarm methodologies are presented for the solution of constrained mechanical and structural system optimization problems involving single or multiple objective functions with continuous or mixed design variables. The particle swarm optimization presented is a modified particle swarm optimization approach, with better computational efficiency and solution accuracy, is based on the use of dynamic maximum velocity function and bounce method. The constraints of the optimization problem are handled using a dynamic penalty function approach. To handle the discrete design variables, the closest discrete approach is used. Multiple objective functions are handled using a modified cooperative game theory approach. The applicability and computational efficiency of the proposed particle swarm optimization approach are demonstrated through illustrate examples involving single and multiple objectives as well as continuous and mixed design variables. The present methodology is expected to be useful for the solution of a variety of practical engineering design optimization problems.",2009
"A Regularized Inexact Penalty Decomposition Algorithm for Multidisciplinary Design Optimization Problem With Complementarity Constraints","Economic and physical considerations often lead to equilibrium problems in multidisciplinary design optimization (MDO), which can be captured by MDO problems with complementarity constraints (MDO-CC) — a newly emerging class of problem. Due to the ill-posedness associated with the complementarity constraints, many existing MDO methods may have numerical difficulties solving the MDO-CC. In this paper, we propose a new decomposition algorithm for MDO-CC based on the regularization technique and inexact penalty decomposition. The algorithm is presented such that existing proofs can be extended, under certain assumptions, to show that it converges to stationary points of the original problem and that it converges locally at a superlinear rate. Numerical computation with an engineering design example and several analytical example problems shows promising results with convergence to the all-in-one (AIO) solution.",2009
"Hierarchical Optimization-Based Approach for Two-Dimensional Rectangular Layout Design Problems","This paper proposes a hierarchical optimization-based approach for two-dimensional rectangular layout design problems. While decomposition-based optimization has been a key approach for the complicated design problems under the trend of multidisciplinary design optimization, it has focused on continuous ones. While various approaches for layout design have been developed, they are based on any evolutionary algorithm for effectively handling its combinatorial nature. This paper aims to bring a new paradigm by combining decomposition-based optimization and evolutionary algorithms toward solving complicated layout design problems. In the approach, the Pareto optimality of subsystem-level layout against the optimality of system-level layout is extracted through two-level hierarchical formulation. Then, a computational design algorithm is developed. It represents the layout topology with sequence-pair and the shape of each subsystem or component with the aspect ratio, and optimizes them with genetic algorithms. The Pareto optimality of sub-levels is handled with multi-objective genetic algorithms, in which a set of Pareto are simultaneously generated. Top-level and sub-level layout problems are coordinated through exchange of preferable ranges of shapes and layout. An implemented approach is applied to an example problem for demonstrating its performance and capability.",2009
"Optimized Mask Image Projection for Solid Freeform Fabrication","Solid freeform fabrication (SFF) processes based on mask image projection have the potential to be fast and inexpensive. More and more research and commercial systems have been developed based on these processes. For the SFF processes, the mask image planning is an important process planning step. In this paper, we present an optimization based method for mask image planning. It is based on a light intensity blending technique called pixel blending. By intelligently controlling pixels’ gray scale values, the SFF processes can achieve a much higher ",2009
"An Approach to Support the Implementation of Product Configuration Tools","Companies applying mass customization paradigm regard the design process as a configuration task where the solution is achieved through the extraction of a new instance from a modular product structure. In this context product configuration management tools are evermore important. Although tools have been already proposed, they fail in real industrial contexts. Main causes are recognizable in high efforts in systems implementation and lack of flexibility in products updating. This research aims to develop an approach to overcome drawbacks and simplify the implementation and the use of product configuration systems also in redesign activities. The paper initially reviews existing systems in terms of design knowledge representation methods and product structure formalization techniques. Then, an approach based on Configuration Virtual Prototypes which store and manage different levels of knowledge, is presented. In particular, a framework is outlined in order to represent design data and its formalization in configuration tools. Three different domains are managed and connected via Configuration Virtual Prototypes: Product Specifications, Geometrical Data and Product Knowledge. Specifically, geometrical data aspects are analyzed in detail providing approaches for eliciting knowledge introduced by parametric template CAD models. The approach will be exemplified through a real application example where an original tool has been developed on the based of the described method. Benefits of the system will be shown and briefly discussed, in particular in terms of reachable flexibility in solutions.",2009
"Shapley Value Based Attribute Selection for Configurators","Configurators have been generally accepted as important tools to interact with customers and elicit their requirements in the form of tangible product specification. These interactions, commonly called product configuring process, aim to find the best match between customers’ requirements and company’s offerings. Therefore an efficient configurator should take both product structure and customers’ preferences into consideration. In this paper, we present a novel iterative method of attributes selection for product configuring procedure. The algorithm is based on Shapley value, a concept used in game theory to estimate the usefulness of certain entities. It iteratively selects the most relevant attribute from the remaining attributes pool and proposes it for customers to configure. Thus it obtains customers’ specification in an adaptive manner in the sense that different customers may have different query sequences. Information content is used as the measure of usefulness. As a result, the most uncertainty can be eliminated and product development team has a better understanding of what customers want in a fix time horizon. Maximum a posteriori criterion is also exploited to give product recommendation based on the partially configured product configuration. Thus the customized 1-to-1 configuring procedure is presented and the recommendation can converge to a customer’s target with fewer interactions between the customers and designers. We also use a case of PC configurator to exemplify and test the viability of the presented method.",2009
"The Effect of Toolpath Intersection Angle in Metal Deposition","The issue of overlapping or intersection in the toolpath is an issue in the metal deposition as the material is continuously added to the previous layer. Using various control schemes can achieve a better quality. However, such schemes fail to delivery satisfactory results when there are different intersection angles in the deposition toolpath. In order to overcome the problem caused by the intersection angle, the effect of them on the deposition should be well studied. This paper discusses the effect of toolpath intersection angle using design of experiment method. The impact of various parameters in the deposition process is studied. The approach and method can be integrated with path planning for a metal deposition process.",2009
"Selection of Part Orientation for Multi-Axis Hybrid Manufacturing Process","In regular 3 axis layered manufacturing processes, the build direction is fixed throughout the process. Multi-axis laser (more than 3-axis motion) deposition process, the orientation of the part can affect the non-support buildability in the multi-axis hybrid manufacturing process. However, each orientation that satisfies the buildability and other constraints may not be unique. In this case, the final optimal orientation is determined based on build time. The build time computation algorithm for multi-axis hybrid system is presented in this paper. To speed up the exhaustive search for the optimal orientation, a multi-stage algorithm is developed to reduce the search space.",2009
"Modeling of Geometric Variations Within a Tolerance-Zone for Circular Runout","The geometric variations in a tolerance-zone can be modeled with hypothetical point-spaces called Tolerance-Maps (T-Maps) for purposes of automating the assignment of tolerances during design. The objective of this paper is to extend this model to represent tolerances on circular runout which limit geometric manufacturing variations to a specified tolerance-zone. Such a zone is an annular area at one transverse cross-section for spherical, conical, or cylindrical objects (features), but it is a short cylinder when the feature is a round or annular segment of a plane. Depending on the kind of feature and the tolerances that are specified for it, the model may be used to represent variations within tolerance-zones for circular runout, size, position, orientation, and form. In this paper, the Tolerance-Map (T-Map) is a hypothetical volume of points that captures all the circular variations that can arise from these tolerances. The model is compatible with the ASME/ANSI/ISO Standards for geometric tolerances. T-Maps have been generated for other classes of geometric tolerances in which the variation of the feature are represented with a plane or line, and these have been incorporated into testbed software for aiding designers when assigning tolerances for assemblies. In this paper the T-Map for circular runout is created and, for the first time, circles are used to represent the geometric variations of a feature in tolerance-zones.",2009
"Representation and Automated Generation of Analysis Feature Model for Finite Element Analysis","Integration of finite element analysis (FEA) into design is important for complex product development. However, how to automatically and robustly generate the analysis model from the design model, and how to organize information needed by CAD and FEA for the efficient integration is still a big problem. In this study, analysis feature model (AFM) is proposed and developed as a central model for design and analysis. Five kinds of information are contained in AFM which are analysis-related information, geometric-related information, element-related information, boundary condition and coupling information between features. A systematic approach is elaborated to automatically generate the AFM from the design model which mainly contains four steps: automated recognition of analysis features, decomposition of the design model, reduction and combination into AFM. The analysis model can be easily obtained from the AFM. At last the proposed method is implemented and some examples are given.",2009
"Neutral Definition and Recognition of Assembly Features for Legacy Systems Reverse Engineering","Current CAD systems provide utilities to position and orient parts with respect to each other in assemblies through associative relations that include geometric and parametric constraints. However, assembly features are not explicitly defined, nor available in CAD databases for exploitation in downstream applications. This paper examines the attributes of assembly features and proposes a template for their definition in a uniform way. The template can be used in conjunction with an EXPRESS-like language (N-Rep) to define assembly features that are implementation independent. The template includes slots for part features, mating relations, geometric, parametric, kinematic and structural relations. The current application for assembly features being explored is for Reverse Engineering of legacy parts. Assembly features serve as “knowledge containers” in that they allow one to encode form, fit and function in a uniform way so that replacement parts can be redesigned to meet key requirements.",2009
"Modeling and Virtual Reality Realization of Coupled Processes in Integrated Open-Die Forging Plant","A virtual plant, built in a computer by using computer graphic (CG) and Virtual Reality (VR), can model the precise and whole structure of an integrated manufacturing system and simulate its physical and logical behavior in operation. This paper aims to reveal the advanced modeling and VR realization methods in developing a virtual forging plant for automatic and programmed open-die forging processes. Two sub-models, component model and process model, compose the overall modeling architecture of a virtual integrated open-die forging plant. The coordinated motion simulation of the integrated system is realized through a kinematic modeling method. A compound stiffness modeling method is then developed to simulate the mechanical behavior in operation. The process simulation of the virtual plant is conducted on the basis of the above two modeling methods. A practical application example of virtual plant for integrated open-die forging process is presented towards the end.",2009
"Path Planning in Topologically Evolving Planar Environments","The task of planning a path between two spatial configurations of an artifact moving among obstacles is an important problem in many geometrically-intensive applications. Despite the ubiquity of the problem, the existing approaches make specific limiting assumptions about the geometry and mobility of the obstacles, or those of the environment in which the motion of the artifact takes place. In this paper we propose a powerful approach for 2D path planning in a dynamic environment that can undergo drastic topological changes. Our algorithm is based on a potent paradigm for medial axis computation that relies on constructive representations of shapes with R-functions that operate on real-valued half-spaces as logic operations. Our approach can handle problems in which the environment is not fully known ",2009
"An Application of Shape Grammars to Planning for CNC Machining","Planning for Computerized Numerical Control (CNC) fabrication requires generation of process plans for the fabrication of parts that can be executed on CNC enabled machine tools. To create such plans, a large amount of domain specific knowledge is required to map the desired geometry of a part to a manufacturing process, thus decomposing design information into a set of feasible machining operations. Approaches to automate this planning process still rely heavily on human capabilities, such as planning and reasoning about geometry in relation to machining capabilities. In this paper, the authors present a new, shape grammar-based approach for automatically creating fabrication plans for CNC machining from a given part geometry. To avoid the use of static feature sets and their pre-defined mappings to machining operations, the method encodes knowledge of fundamental machine capabilities. A method for generating a vocabulary of removal volume shapes based on the available tool set and machine tool motions is defined in combination with a basic rule set for shape removal covering tool motion, removal volume calculation and CNC code generation. The use of shape grammars as a formalism enables systematic formulation of hard and soft constraints on spatial relations between the volume to be removed and the removal volume shape for a machining operation. The method is validated using an example of machining a simple part on a milling machine. Overall, the approach and method presented is an enabler for the creation of an autonomous fabrication system and CNC machine tools that are able to reason about part geometry in relation to available capabilities and carry out on-line planning for CNC fabrication.",2009
"Design Language for Airplane Geometries Using the Unified Modeling Language","The design language allows the construction of a variety of airplan designs. The syntax of the design language relies on the standardized Unified Modeling Language (UML) and consists of an object-oriented vocabulary (i.e. points, lines, profiles, wings, etc.) comparable to building blocks, and design rules (i.e. building laws) which represent the building knowledge used. In the terminology of graph-based design languages, the building blocks are the information objects which represent the static aspects of the design because they represent indivisible design entities. They are represented as UML classes and instances and their interrelation forms an object-oriented class hierarchy. The design rules represent the dynamic aspects of the design and express the building knowledge as stepwise activities. Finally, a production system (i.e. a specific rule set) is able to create an airplane geometry and generates design variants through manual modifications of the production system.",2009
"Recognizing Network-Like Hand-Drawn Sketches: A Convolutional Neural Network Approach","Hand-drawn sketches are powerful cognitive devices for the efficient exploration, visualization and communication of emerging ideas in engineering design. It is desirable that CAD/CAE tools be able to recognize the back-of-the-envelope sketches and extract the intended engineering models. Yet this is a nontrivial task for freehand sketches. Here we present a novel, neural network-based approach designed for the recognition of network-like sketches. Our approach leverages a trainable, detector/recognizer and an autonomous procedure for the generation of training samples. Prior to deployment, a Convolutional Neural Network is trained on a few labeled prototypical sketches and learns the definitions of the visual objects. When deployed, the trained network scans the input sketch at different resolutions with a fixed-size sliding window, detects instances of defined symbols and outputs an engineering model. We demonstrate the effectiveness of the proposed approach in different engineering domains with different types of sketching inputs.",2009
"Learning Geometric Design Knowledge From Conceptual Sketches and Its Utilization in Shape Creation and Optimization","In current product design, significant effort is put into creating aesthetically pleasing product forms. Often times, the final shape evolves in time based on designers’ ideas externalized through early design activities primarily involving conceptual sketches. While designers negotiate and convey a multitude of different ideas through such informal activities, current computational tools are not well suited to work from such forms of information to leverage downstream design processes. As a result, many promising ideas either remain under-explored, or require restrictive added effort to be transformed into digital media. As one step toward alleviating this difficulty, we propose a new computational method for capturing and reusing knowledge regarding the shape of a developing design from designers’ hand-drawn conceptual sketches. At the heart of our approach is a geometric learning method that involves constructing a continuous space of meaningful shapes via a deformation analysis of the constituent exemplars. The computed design space serves as a medium for encoding designers’ shape preferences expressed through their sketches. With the proposed approach, designers can record desirable shape ideas in the form of raw sketches, while utilizing the accumulated information to create and explore novel shapes in the future. A key advantage of the proposed system is that it enables prescribed engineering and ergonomic criteria to be concurrently considered with form design, thus allowing such information to suitably guide conceptual design processes in a timely manner.",2009
"A Text Understanding Interface for Physical System Modeling and Simulation","This paper describes a method for using text description as a natural interface to construct models of mechanical systems. The goal is to convert the natural text description from the user to a system of equations that can be used to model and simulate the system. The algorithm of this process consists of three main stages: 1-Component Extraction, 2-Interaction detection and 3-Attribute detection. The description is first parsed to identify and instantiate components. The text is then scanned again to analyze the action verbs to identify component attributes and to detect connections between the components. Finally, numerical values and initial conditions are associated with the attributes. System equations are generated by detecting loops in the device description. The knowledge is gradually built up through progressive scanning and analysis of text. The paper describes the algorithms, presents a detailed example and identifies current assumptions and restrictions.",2009
"Performance Comparison of Metamodeling Methods From the Perspective of Sample Quality Merits","Although many metamodeling methods have been developed in the past decades to model the relationships between input and output parameters, selection of an appropriate or the optimal metamodel for solving a certain engineering problem is not a trivial task. Various performance measures of different metamodels are strongly influenced by the characteristics of sample data. This research focuses on the study of the relationships between sample data characteristics and metamodel performance measures considering different types of metamodeling methods. In this research, sample quality merits are introduced to quantitatively model the characteristics of sample data. In this work, four types of metamodeling methods, including multivariate polynomial model, radial basis function model, kriging model and Bayesian neural network model, three sample quality merits, including sample size, uniformity and noise, and four performance evaluation measures, including accuracy, confidence, robustness and efficiency, are considered to study the relationships between the sample quality merits and the performance measures of the metamodeling methods.",2009
"Response Surface Algorithms for Engine Mount Optimization in Motorcycles","This paper presents a Response Surface Modeling (RSM) approach for solving the engine mount optimization problem for a motorcycle application. A theoretical model that captures the structural dynamics of a motorcycle engine mount system is first used to build the response surface model. The response surface model is then used to solve the engine mount optimization problem for enhanced vibration isolation. Design of Experiments (DOE), full factorial and fractional factorial formulations, are used to construct the governing experiments. Normal probability plots are used to determine the statistical significance of the variables and the significant variables are then used to build the response surface. The design variables for the engine mount optimization problem include mount stiffness, position vectors and orientation vectors. It is seen that RSM leads to a substantial reduction in computational effort and yields a simplified input-output relationship between the variables of interest. However, as the number of design variables increases and as the response becomes irregular, conventional use of RSM is not viable. Two algorithms are proposed in this paper to overcome the issues associated with the size of the governing experiments and problems associated with modeling of the orientation variables. The proposed algorithms divide the design space into sub-regions in order to manage the size of the governing experiments without significant confounding of variables. An iterative procedure is used to overcome high response irregularity in the design space, particularly due to orientation variables.",2009
"Development of Adaptive RBF-HDMR Model for Approximating High Dimensional Problems","Modeling or approximating high dimensional, computationally-expensive, black-box problems faces an exponentially increasing difficulty, the “curse-of-dimensionality”. This paper proposes a new form of high-dimensional model representation (HDMR) by integrating the radial basis function (RBF). The developed model, called RBF-HDMR, naturally explores and exploits the linearity/nonlinearity and correlation relationships among variables of the underlying function that is unknown or computationally expensive. This work also derives a lemma that supports the divide-and-conquer and adaptive modeling strategy of RBF-HDMR. RBF-HDMR circumvents or alleviates the “curse-of-dimensionality” by means of its explicit hierarchical structure, adaptive modeling strategy tailored to inherent variable relation, sample reuse, and a divide-and-conquer space-filling sampling algorithm. Multiple mathematical examples of a wide scope of dimensionalities are given to illustrate the modeling principle, procedure, efficiency, and accuracy of RBF-HDMR.",2009
"Conservative Prediction via Safety Margin: Design Through Cross-Validation and Benefits of Multiple Surrogates","The use of surrogates for facilitating optimization and statistical analysis of computationally expensive simulations has become commonplace. Usually, surrogate models are fit to be unbiased (i.e., the error expectation is zero). However, in certain applications, it might be interesting to safely estimate the response (e.g., in structural analysis, the maximum stress must not be underestimated in order to avoid failure). In this work we use safety margins to conservatively compensate for fitting errors associated with surrogates. We propose the use of cross-validation for estimating the required safety margin for a given desired level of conservativeness (percentage of safe predictions). We also check how well we can minimize the losses in accuracy associated with conservative predictor by selecting between alternate surrogates. The approach was tested on two algebraic examples for ten basic surrogates including different instances of kriging, polynomial response surface, radial basis neural networks and support vector regression surrogates. For these examples we found that cross-validation (i) is effective for selecting the safety margin; and (ii) allows us to select a surrogate with the best compromise between conservativeness and loss of accuracy. We then applied the approach to the probabilistic design optimization of a cryogenic tank. This design under uncertainty example showed that the approach can be successfully used in real world applications.",2009
"Hybrid and Adaptive Metamodel Based Global Optimization","Metamodeling techniques are increasingly used in solving computation intensive design optimization problems today. In this work, the issue of automatic identification of appropriate metamodeling techniques in global optimization is addressed. A generic, new hybrid metamodel based global optimization method, particularly suitable for design problems involving computation intensive, black-box analyses and simulations, is introduced. The method employs three representative metamodels concurrently in the search process and selects sample data points adaptively according to the values calculated using the three metamodels to improve the accuracy of modeling. The global optimum is identified when the metamodels become reasonably accurate. The new method is tested using various benchmark global optimization problems and applied to a real industrial design optimization problem involving vehicle crash simulation, to demonstrate the superior performance of the new algorithm over existing search methods. Present limitations of the proposed method are also discussed.",2009
"Ensemble of Meta-Models Based on Local Error Measure Using Cross-Validation","Many meta-models have been developed to approximate true responses. These meta-models are often used for optimization instead of computer simulations which require high computational cost. However, designers do not know which meta-model is the best one in advance because the accuracy of each meta-model becomes different from problem to problem. To address this difficulty, research on the ensemble of meta-models that combines stand-alone meta-models has recently been pursued with the expectation of improving the prediction accuracy. In this study, we propose a selection method of weight factors for the ensemble of meta-models based on ",2009
"Empirical Similarity Analysis Using Adaptive Trigonometric Functions","Similarity methods have been widely employed in engineering design and analysis to model and scale complex systems. The Empirical Similitude Method (ESM) is one such method based on the use of experimental data. Using a variant of the similitude process involving experimental data, we present in this paper, the use of advanced numerical approximations, trigonometric functions in particular to model and predict the performance of design artifacts. Specifically, an airfoil design is modeled, and the values of the drag coefficient are estimated based on the advanced ESM. Intermediate test specimens are used to correlate experimental data to produce the required prediction parameters. Mathematical development and error analysis are also elaborated by delving into continuity and adaptivity features of numerical algorithms.",2009
"Valuable Theoretical Lessons Learned From the Application of Metamodels to a Variety of Industrial Problems","Metamodeling techniques are now being widely used by many industries to replace complex and expensive simulation models so that optimization and probabilistic design studies can be done in a more practical and affordable way. Due to the complexity of many engineering design systems and to the lack of a deep understanding of the metamodeling methods by engineers, many questions related to metamodeling accuracy, confidence, robustness, efficiency, etc. are now frequently asked. The need to establish comprehensive guidelines for engineers to correctly and efficiently apply metamodeling methods to their optimization and probabilistic design tasks is becoming more and more important. Based upon experiences and lessons learned at General Electric in recent years, this paper discusses important metamodeling mathematical details and addresses several common issues engineers are likely to encounter when applying metamodeling techniques to realistic engineering problems. The paper provides detailed guidelines on the best practices of metamodel creation and its application to the design process. Many results from benchmark examples and real applications are included to justify certain guidelines and rules of thumb.",2009
"Design of Honeycomb Meta-Materials for High Shear Flexure","A numerical study for a functional design of honeycomb meta-materials targeting flexible shear properties (about 6.5MPa effective shear modulus and 15% maximum effective shear strain) is conducted with two material selections — polycarbonate (PC) and mild-steel (MS), and five honeycomb configurations. Cell wall thicknesses are found for each material to reach the target shear modulus for available cell heights with five honeycomb configurations. PC honeycomb structures can be tailored with 0.4 to 1.3mm cell wall thicknesses to attain the 6.5MPa shear modulus. MS honeycombs can be built with 0.2mm or lower wall thicknesses to reach the target shear modulus. Sensitivity of wall thickness on effective properties may be a hurdle to overcome when designing metallic honeycombs. The sensitivity appears to be more significant with an increased number of unit cells in the vertical direction. PC auxetic honeycombs having 0.4 to 1.9 mm cell wall thicknesses show 15% maximum effective shear strain without local cell damage. Auxetic honeycombs having negative Poisson’s ratio show lower effective shear moduli and higher maximum effective shear strains than the regular counterparts, implying that auxetic honeycombs are candidate geometries for a shear flexure design.",2009
"Optimal Design of a 3-DOF Parallel Micromanipulator","A new compliant parallel micromanipulator is proposed in this paper. The manipulator has three degrees of freedom (DOF) and can generate motions in a microscopic scale. It can be used for biomedical engineering and fiber optics industry. In the paper, the detailed design of the structure is first introduced, followed by the kinematic analysis and performance evaluation. Second, a finite-element analysis of resultant stress, strain, and deformations is evaluated based upon different inputs of the three piezoelectric actuators. Finally, the genetic algorithms and radial basis function networks are implemented to search for the optimal architecture and behavior parameters in terms of global stiffness, dexterity and manipulability.",2009
"Interval Uncertainty Reduction and Single-Disciplinary Sensitivity Analysis With Multi-Objective Optimization","Sensitivity analysis has received significant attention in engineering design. While sensitivity analysis methods can be global, taking into account all variations, or local, taking into account small variations, they generally identify which uncertain parameters are most important and to what extent their effect might be on design performance. The extant methods do not, in general, tackle the question of which ranges of parameter uncertainty are most important or how to best allocate investments to partial uncertainty reduction in parameters under a limited budget. More specifically, no previous approach has been reported that can handle single-disciplinary multi-output global sensitivity analysis for both a single design and multiple designs under interval uncertainty. Two new global uncertainty metrics, i.e., radius of output sensitivity region and multi-output entropy performance, are presented. With these metrics, a multi-objective optimization model is developed and solved to obtain fractional levels of parameter uncertainty reduction that provide the greatest payoff in system performance for the least amount of “investment”. Two case studies of varying difficulty are presented to demonstrate the applicability of the proposed approach.",2009
"Design Improvement by Sensitivity Analysis (DISA) Under Interval Uncertainty Using Multi-Objective Optimization","Uncertainty in the input parameters to an engineering system may not only degrade the system’s performance, but may also cause failure or infeasibility. This paper presents a new sensitivity analysis based approach called Design Improvement by Sensitivity Analysis (DISA). DISA analyzes the interval parameter uncertainty of a system and, using multi-objective optimization, determines an optimal combination of design improvements required to enhance performance and ensure feasibility. This is accomplished by providing a designer with options for both uncertainty reduction and, more importantly, slight design adjustments. The approach can provide improvements to a design of interest that will ensure a minimal amount of variation in the objective functions of the system while also ensuring the engineering feasibility of the system. A two stage sequential framework is used in order to effectively employ metamodeling techniques to approximate the analysis function of an engineering system and greatly increase the computational efficiency of the approach. This new approach has been applied to two engineering examples of varying difficulty to demonstrate its applicability and effectiveness.",2009
"A Comparison of Metamodel-Assisted Pre-Screening Criteria for Multi-Objective Genetic Algorithms","Over the last few years, research activity in approximation (e.g. metamodels) and optimization (e.g. genetic algorithms) methods has improved upon current practices in engineering design and optimization of complex systems with respect to multiple performance metrics, by reducing the number of evaluations of the system’s model that are needed to obtain the set of non-dominated solutions to a given multi-objetive optimal design problem. To this end, several authors have proposed to enhance Multi-Objective Genetic Algorithms (MOGAs) with metamodel-based pre-screening criteria (PSC), so that only those solutions that have the most potential to improve the current approximation of the Pareto Front are evaluated with the (costly) system model. The main goals of this work are to compare the performance of several PSC with an array of test functions taken from the literature, and to study the potential effect on their effectiveness and efficiency of using multi-response metamodels, instead of building independent, individual metamodels for each objective function, as has been done in previous work. Our preliminary results show that no single PSC is observed to be superior overall, though the Minimum of Minimum Distances and Expected Improvement criteria outperformed other PSC in most cases. Results also show that the use of multi-response metamodels improved both the effectiveness and efficiency of PSC and the quality of solution at the end of the optimization in 50% to 60% of test cases.",2009
"Analysis of Avoided Carbon-Dioxide Due to Photovoltaic and Wind Turbine Technologies Displacing Electrical Peaking Facilities","Many studies that examine the impact of renewable energy installations on avoided carbon-dioxide utilize national, regional or state averages to determine the predicted carbon-dioxide offset. The approach of this computational study was to implement a dispatching strategy in order to determine precisely which electrical facilities would be avoided due to the installation of renewable energy technologies. This study focused on a single geographic location for renewable technology installation, San Antonio, Texas. The results indicate an important difference between calculating avoided carbon-dioxide when using simple average rates of carbon-dioxide emissions and a dispatching strategy that accounts for the specific electrical plants used to meet electrical demands. The avoided carbon-dioxide due to renewable energy technologies is overestimated when using national, regional and state averages. This occurs because these averages include the carbon-dioxide emission factors of electrical generating assets that are not likely to be displaced by the renewable technology installation. The study also provides a comparison of two specific renewable energy technologies: photovoltaics (PV) and wind turbines. The results suggest that investment in PV is more cost effective for the San Antonio location. While the results are only applicable to this location, the methodology is useful for evaluating renewable technologies at any location.",2009
"A Structural Optimization Method for Universal Design of Compliant Mechanism Scissors","This paper proposes a structural optimization-based method for the design of compliant mechanism scissors in which the proposed design criteria are based on universal design principles. The first design criterion is the distance from the hand-grip to the center of gravity of the scissors, which should be minimized to reduce the physical effort required of the people using the device. The second design criterion is that of failure tolerance, where the effects of traction applied in undesirable directions upon the performance of the compliant mechanism should be minimized. Based on the proposed design criteria, a multiobjective optimization problem for the universal design of a compliant mechanism scissors is formulated. Furthermore, to obtain an optimal configuration, a new type of topology optimization technique using the level set function to represent structural boundaries is employed. This optimization technique enables rapid verification of resulting design configurations since the boundary shapes of the obtained design solution candidates can be easily converted to finite element models which are then used in large deformation analyses. Finally, the proposed design method is applied to design examples. The optimal configurations obtained by the proposed method provide good universal design performance, indicating the effectiveness and usefulness of the proposed method.",2009
