title,Abstract,year
"Review of Metamodeling Techniques in Support of Engineering Design Optimization","Computation-intensive design problems are becoming increasingly common in manufacturing industries. The computation burden is often caused by expensive analysis and simulation processes in order to reach a comparable level of accuracy as physical testing data. To address such a challenge, approximation or metamodeling techniques are often used. Metamodeling techniques have been developed from many different disciplines including statistics, mathematics, computer science, and various engineering disciplines. These metamodels are initially developed as “surrogates” of the expensive simulation process in order to improve the overall computation efficiency. They are then found to be a valuable tool to support a wide scope of activities in modern engineering design, especially design optimization. This work reviews the state-of-the-art metamodel-based techniques from a practitioner’s perspective according to the role of metamodeling in supporting design optimization, including model approximation, design space exploration, problem formulation, and solving various types of optimization problems. Challenges and future development of metamodeling in support of engineering design is also analyzed and discussed.",2006
"An Improved Genetic Algorithm for the Optimization of Composite Structures","This paper describes a new approach for reducing the number of the fitness and constraint function evaluations required by a genetic algorithm (GA) for optimization problems with mixed continuous and discrete design variables. The proposed modification improves the efficiency of the memory constructed in terms of the continuous variables. The work presents the algorithmic implementation of the proposed memory scheme and demonstrates the efficiency of the proposed multivariate approximation procedure for the weight optimization of a segmented open cross section composite beam subjected to axial tension load. Results are generated to demonstrate the advantages of the proposed improvements to a standard genetic algorithm.",2006
"Surrogate Model Updating Using Clustering in a Genetic Algorithm Setup","This paper addresses the critical issue of fidelity in simulation-based design optimization using preference-based surrogate models. Specifically, it presents an integrated clustering-based updating procedure in a genetic algorithm setup to iteratively improve the efficacy of Kriging models. A potential drawback of using preference-based surrogate models in simulation based design is that the surrogates may misrepresent the true optima if the model building schemes fail to capture the critical points of interest with enough fidelity or clarity. This work addresses this vulnerability and presents an efficient clustering-technique integrated surrogate model updating procedure that can capture the buried, transient, yet inherent data pattern in the evolution progression of design candidates within a genetic algorithm setup, and screen out distinct optimal points for subsequent sequential model validation and updating. The results show that the successful finding of the true optimal design through cost-effective surrogate-based optimization depends not only on the selection of sampling schemes such as sample rate and distribution in the initial surrogate model build-up, but also on an efficient and reliable updating procedure that can prevent suboptimal decisions.",2006
"Exploration in the Preliminary Mechanical Design of Trade-Offs Between Automotive Architectural Constraints and Aggregate Noise Performances","This paper deals with the preliminary design of large complex mechanical products. It gives a new way to lead tradeoffs between architectural constraints and mechanical performances. While topology optimization and structural optimization have been widely developed in the last two decades [1], they are still not adapted to take into account the problem of volume allocation in the preliminary design of large and complex mechanical systems as automotive vehicles and aircrafts. New approximate criteria to assess the compliance of architectural constraints and important mechanical performances like contributions to noise are proposed. These criteria are assembled within a sole performance metamodel that embeds most of decision issues usually discussed in the preliminary design stage and which allows to encompass the strict traditional volume allocation process. Through the use of Pareto techniques, we show that it is convenient and relevant to explore the design space by allowing great variation of the design morphology. The trade-offs are made possible since the stage of volume allocation and automotive architects can be helped by tools for leading quantitative negotiations in preliminary design.",2006
"Heterogeneous Design Optimization From the Microstructure","Designers have for some time had powerful tools that allow optimization of geometric design using, for example, parametric design techniques. However, these optimization strategies utilize an incomplete model in the design process. An assumption often made throughout the design process is that the material properties are homogeneous. However, it is recognized that engineered materials may have significant non-homogeneity, which often manifests itself in an undesirable manner (e.g. in the heat affected zone). In an ideal world, the non-homogeneity could be used to improve a design. A designer would have full control over the heterogeneous design of a product, being enabled to optimize both the material properties and geometry concurrently. Recent developments in microstructure sensitive design (MSD) have now made the problem of optimizing over both geometry and material structure accessible. The inverse problem of designing material to achieve desired properties is being tackled. The latest techniques allow a designer to search the property closures of materials for the optimum theoretical microstructures. Furthermore, work has started in terms of linking the space of theoretical microstructures with manufacturing techniques that are currently available for manipulation of the microstructure of polycrystalline materials. This paper demonstrates how the latest available MSD tools may be applied to the design process. A curved rod is optimized to maintain certain critical physical properties, while meeting certain geometrical criteria. The result is a local reduction in radius of 20% without significant reduction in properties. While the manufacturability of this particular case study is not specifically addressed, the potential future directions for such design tools are discussed and some practicalities in terms of bridging the gap between theoretical microstructures and available materials are reviewed.",2006
"Parametric Structural Shape and Topology Optimization Method With Radial Basis Functions and Level-Set Method","In this paper, a parametric structural shape and topology optimization method is presented. To solving structure optimization problems, the level-set method has become a powerful design tool and been widely used in many fields. Combined with the Radial Basis Functions (RBF), which is a popular tool in function approximation, the method of level-set can be represented in a parametric way with a set of advantages comparing with the conventional discrete means. Some numerical examples are presented to illustrate its advantages.",2006
"FEA-Based Design of Heterogeneous Objects","Finite Element Analysis (FEA) is an important step for the design of structures or components formed by heterogeneous objects such as multi-materials, Functionally Graded Materials (FGMs), etc. The main objective of the FEA-based design of heterogeneous objects is to simultaneously optimize both geometry and material distribution over the design domain (e.g., Homogenization Design Method). However, the accuracy of the FEA-based design wholly depends on the quality of the finite element models. Therefore, there exists an increasing need for generating finite element models adaptive to both geometric complexity and material distribution. This paper introduces a method for FEA-based design of heterogeneous objects. At the design stage, a heterogeneous solid model is first created by referring to the libraries of primary materials and composition functions that are already available in the field of material science. The heterogeneous solid model is then discretized into an object model onto which appropriate material properties are mapped. Discretization converts continuous material variations inside an object into stepwise variations. Next, the object model is adaptively meshed and converted into a finite element model. The meshing algorithm first creates nodes on the iso-material curves (or surfaces) of heterogeneous solid models. Triangular (or tetrahedral) meshes are then generated inside each iso-material region formed by iso-material curves (or surfaces). FEA using commercial software is finally performed to estimate stress levels. This FEA-based design cycle is repeated until a satisfactory solution is obtained. If the design objective is satisfactory, the object model is fed to the fabrication system where a process planning is performed to create instructions for LM machines. An example (FGM pressure vessel) is shown to illustrate the entire FEA-based design cycle.",2006
"Material Property Identification and Sensitivity Analysis Using Indentation and FEM","Mechanical properties of materials in small-scale applications, such as thin coatings, are often different from those of bulk materials due to the difference in the manufacturing process. Indentation has been a convenient tool to study the mechanical properties in such applications. In this paper, a numerical technique is proposed that can identify the mechanical properties by minimizing the difference between the results from indentation experiments and those from finite element analysis. First, two response surfaces are constructed for loading and unloading curves from the indentation experiment of a gold film on the silicon substrate. Unessential coefficients of the response surface are then removed based on the test statistics. Different from the traditional methods of identification, the tip geometry of the indenter is included because its uncertainty significantly affects the results. In order to validate the accuracy and stability of the method, the sensitivity of the identified material properties with respect to each coefficient is analyzed.",2006
"Topology Optimization of Micromachined Structures With Surface Micromachining Manufacturing Constraints","Topology optimization methods have been shown to have extensive application in the design of microsystems. However, their utility in practical situations is restricted to predominantly planar configurations due to the limitations of most microfabrication techniques in realizing structures with arbitrary topologies in the direction perpendicular to the substrate. This study addresses the problem of synthesizing optimal topologies in the out-of-plane direction while obeying the constraints imposed by surface micromachining. A new formulation that achieves this by defining a design space that implicitly obeys the manufacturing constraints with a continuous design parameterization is presented in this paper. This is in contrast to including manufacturing cost in the objective function or constraints. The resulting solutions of the new formulation obtained with gradient-based optimization directly provide the photolithographic mask layouts. Two examples that illustrate the approach for the case of stiff structures are included.",2006
"Multifunctional Topology Design of Cellular Material Structures","Prismatic cellular or honeycomb materials exhibit favorable properties for multifunctional applications such as ultra-light load bearing combined with active cooling. Since these properties are strongly dependent on the underlying cellular structure, design methods are needed for tailoring cellular topologies with customized multifunctional properties that may be unattainable with standard cell designs. Topology optimization methods are available for synthesizing the form of a cellular structure—including the size, shape, and connectivity of cell walls and the number, shape, and arrangement of cell openings—rather than specifying these features ",2006
"Designing Design Processes for Integrated Materials and Products Realization: A Multifunctional Energetic Structural Material Example","We present an approach for the integrated design of materials, products, and design processes. The approach is based on the use of reusable interaction patterns to model design processes, and the consideration of design process decisions using the value of information metrics. The approach is presented using a multifunctional energetic structural materials (MESM) design example. The design objectives in the example include sufficient strength and energy release capabilities. The design is carried out by using simulation models at different scales that model different aspects of the system. Preliminary results from the application of the approach to the MESM design problem are discussed. In this paper, we show that the integrated design of materials and products can be carried out more efficiently by considering the design of design processes.",2006
"Exploring the Advantages of Materials Design in a Product Design Process","In this paper, we explore the benefits of materials design in a product design process. We also compare the methods of material selection and materials design by demonstrating two examples—the design of a cantilever beam for minimum weight and the design of a fan blade for minimum weight. The design of the cantilever beam is carried out using Ashby’s material selection method as well as a proposed method for materials design. The design of the fan blade and its material is completed using computational tools. Our goal in this paper is to demonstrate the benefits of materials design over material selection methods and to illustrate the flexibility inherent in materials design processes. We are more interested in revealing the possibilities of materials design, rather than the specific results from the example problems. The investigation of materials design presented in this paper moves us one step closer towards the realization of a systematic, inductive method for the concurrent design of products and materials.",2006
"Free-Form Feature Representation and Comparison","Knowledge Management systems have been applied to several areas in the manufacturing industry. These applications have been predominately text based, however, much of manufacturing’s information is related to geometric features. In this paper we describe a representation and content-based search method such that given a geometric specification, the knowledge of previous designs having similar feature requirements is returned. The technique uses curvature based shape index segmentation to construct an attributed graph-like descriptor for 2.5D free-form surface features, such as those found on stamped components. Efficient edit distance methods are applied for search. Experiments on a database of freeform features indicate feasible runtimes with favourable results.",2006
"Parametric Solid Modeling","Parametric modeling systems are fundamentally changing the design process practiced in the industry today. Practically all commercial CAD systems combine established solid modeling techniques with constraint solving and heuristic algorithms to create, edit and manipulate solid models, while enforcing the requirement that every such solid model must maintain the validity of the prescribed geometric constraints. However, a number of fundamental (open) problems limit the functionality and performance of these parametric modeling systems. For example, the allowable parametric changes are ",2006
"Poisson Based Reuse of Freeform Features","Due to the complexity, reuse of freeform features represented by B-spline is still an open issue. Based on Poisson equation, a novel approach to the reuse of freeform features represented by uniform rational B-spline (URBS) is proposed in this paper. In order to effectively support reuse, a new representation of freeform features is put forwarded, which is based on a new property about the odd URBS and consists of the principal control points, geometry context and basic surface of the feature. Based on the new representation, reuse of freeform features is achieved by updating the principal control points on the pasted area of the target surface using Poisson equation. The approach is implemented and some examples are given.",2006
"Parametric and Topological Control in Shape Optimization","We propose a novel approach to shape optimization that combines and retains the advantages of the earlier optimization techniques. The shapes in the design space are represented implicitly as level sets of a higher-dimensional function that is constructed using B-splines (to allow free-form deformations), and parameterized primitives combined with R-functions (to support desired parametric changes). Our approach to shape design and optimization offers great flexibility because it provides explicit parametric control of geometry and topology within a large space of freeform shapes. The resulting method is also general in that it subsumes most other types of shape optimization as special cases. We describe an implementation of the proposed technique with attractive numerical properties. The effectiveness of the method is demonstrated by several numerical examples.",2006
"Topology Synthesis and Classification of Low-Mobility Parallel Mechanisms","Topology synthesis of low-mobility parallel mechanisms is an important direction of mechanism research. At present, various systematic methods for topology synthesis have been proposed, and large numbers of new mechanisms that satisfy the motion requirements have been synthesized through step-by-step deducing. However, some fundamental problems are ignored. In this paper, some significant synthesis methods are compared from the aspects of the description of output character, limb structure synthesis and geometrical relationship between limbs. The commonly existent problems are analyzed, including the strict description of the output character of the moving platform and the instantaneous mechanisms in the process of topology synthesis. The limitation of existent methods is also indicated. Moreover, a classifying method for low-mobility parallel mechanisms from the viewpoint of topology synthesis is proposed. This classification has guiding effect for synthesis, analysis and application of parallel mechanisms.",2006
"Coupling Degree of Mechanism and Its Application","The kinematic and dynamic analysis of an spatial multi-loop mechanism especially parallel mechanism is significant but always complex. Based on the topological structure of mechanisms, this paper proposes the concept of coupling degree of mechanism systematically, and applies it to the criterion of basic kinematic chains(BKCs) and other problems. The relation between topology, kinematics and dynamics of parallel mechanisms is established, and then it is achieved to quantitatively describe the analysis complexity of a parallel mechanism and to obtain its simplest solving path, according to its topological structure. The preliminary method for unified modeling of the topology, kinematics and dynamics of parallel mechanisms is proposed, using BKC as the basic analysis unit. Some suggestions for optimization and selective preference of parallel mechanisms are also presented.",2006
"A Survey of Various Encoding Schemes and Associated Placement Algorithms Applied to Packing and Layout Problems","In this paper, we investigate the current state-of-the-art in packing algorithms. The focus of this survey is on the different types of encoding schemes and associated placement techniques used to represent the layout of a set of objects. The encoding schemes are investigated with respect to their suitability to different types of packing problems, specific scenarios where a given representation may outperform others and their limitations. The different types of placement algorithms that can be used with a given encoding are described. Some common desirable characteristics that an encoding scheme should follow are also discussed. Finally a qualitative comparison of the various encoding schemes is presented to help in selecting a specific representation based on a set of criteria.",2006
"Vehicle Component Layout With Shape Morphing: An Initial Study","This work focuses on incorporating component shape design into a vehicle configuration design or layout process. A concurrent design process consisting of performing layout design and simultaneous shape morphing of some select components is adopted to replace the traditional sequential design approach. The objective is to improve design efficiency and reduce design cost. Two important issues in the packing optimization with shape morphing problem are identified and studied: the morphing and the optimization. A parameterization-based morphing method and a mesh-based morphing method are implemented, and their advantages and disadvantages are discussed. To efficiently solve this complex problem, it is proposed to decompose it into a bi-level formulation: system level and component level. At the system level, the given functional objectives of the layout design problem are optimized with respect to component positions and orientations. At the component level, the shape of select components is morphed to minimize the overlap with other objects and the enclosure. By iterating between these two levels, the original problem is solved. This bi-level approach is intended to overcome the complexity of performing the placement simultaneously with the shape morphing.",2006
"Simultaneous Geometry Optimization and Material Selection for Truss Structures","In this work, we explore simultaneous design and material selection by posing it as an optimization problem. The underlying principles for our approach are Ashby’s material selection procedure and structural optimization. For the simplicity and ease of initial implementation of the general procedure, truss structures under static load are considered in this work in view of maximum stiffness, minimum weight/cost and safety against failure. Along the lines of Ashby’s material indices, a new design index is derived for trusses. This helps in choosing the most suitable material for any design of a truss. Using this, both the design space and material database are searched simultaneously using optimization algorithms. The important feature of our approach is that the formulated optimization problem is continuous even though the material selection is an inherently discrete problem.",2006
"A Two-Stage Design Method for Compliant Mechanisms Having Specified Non-Linear Output Paths","Compliant mechanisms generated by traditional topology optimization methods have linear output response, and it is difficult for traditional methods to implement mechanisms having non-linear output responses, such as nonlinear deformation or path. To design a compliant mechanism having a specified nonlinear output path, a two-stage design method based on topology and shape optimization is constructed here. In the first stage, topology optimization generates an initial and conceptual compliant mechanism based on ordinary design conditions, with “additional” constraints that are used to control the output path at the second stage. In the second stage, an initial model for the shape optimization is created, based on the result of the topology optimization, and the additional constraints are replaced by spring elements. The shape optimization is then executed, to generate a detailed shape of the compliant mechanism having the desired output path. In this stage, parameters that represent the outer shape of the compliant mechanism and the properties of spring elements are used as design variables in the shape optimization. In addition to configuration of the specified output path, executing the shape optimization after the topology optimization also makes it possible to consider the stress concentration and large displacement effects. This is an advantage offered by the proposed method, since it is difficult for traditional methods to consider these aspects, due to inherent limitations of topology optimization.",2006
"A Multicriteria System-Based Method for Simulation-Driven Design Synthesis","This paper presents an algorithmic, physics-based, design synthesis method aimed at facilitating synthesis through automated generation of a range of feasible and optimally directed design alternatives. The method assists designers in the exploration of performance limits and trade-offs for synthesis tasks as well as reducing design time through rapid, computational generation. The method introduced combines a multicriteria generate-and-test search algorithm, called Burst, with a Connected Node System (CNS) design representation and provides automatic links to multiphysics simulation for quantitative evaluation of design performance throughout the synthesis process. The CNS-Burst method is applied to two benchmark synthesis tasks in the domain of MEMS to validate the method. The solutions generated meet the modeled design requirements and the variety of designs generated offers designers the possibility of selecting devices according to their preferences among performance trade-offs. The potential for extension to larger, more complex MEMS design synthesis and optimization tasks is discussed.",2006
"Design and Verification of a New Computer Controlled Seating Buck","Appraising vehicle package design concepts using seating bucks — physical prototypes representing vehicle package, is an integral part of the vehicle package design process. Building such bucks is costly and may impose substantial burden on the vehicle design cycle time. Further, static seating bucks lack the flexibility to accommodate design iterations during the gradual progression of a vehicle program. A “Computer controlled seating buck”, as described in this paper, is a quick and inexpensive alternative to the traditional seating bucks with the desired degree of fidelity. It is particularly useful to perform package and ergonomic studies in the early stages of a vehicle program, long before the data is available to build a traditional seating buck. Such a seating buck has been developed to accommodate Ford vehicle package design needs. This paper presents the functional requirements, the high level conceptual design of how these requirements are realized, and the methods to verify, improve and sustain the dimensional accuracy and capability of the new computer controlled seating buck.",2006
"An Efficient Method for Detecting Packaging Supporting Space","This paper presents an efficient method to generate packaging space that can be used to create molded foam. This method first reduces the number of facets presenting the product and then detects heights of supporting lines from an evenly spaced mesh grid on the bottom space of a pre-defined bounding box. The height of each supporting line is further relaxed and smoothed to form the final supporting surface. Based on the supporting surface, an STL format is created so it can be fabricated using RP machines. Three examples are presented to demonstrate this method.",2006
"Topology Optimization Considering Gravitational and Centrifugal Forces","In this paper, topology optimization problems with two types of body force are considered: gravitational force and centrifugal force. For structural design under both external and gravitational forces, a total mean compliance formulation is used to produce the stiffest structure. For rotational structural design with high angular velocity, one additional design criteria, kinetic energy, is included in the formulation. Sensitivity analyses of the total mean compliance and kinetic energy are derived. Finally, design examples are presented and compared to show the effects of body forces on the optimized results.",2006
"BB-ATC: Analytical Target Cascading Using Branch and Bound for Mixed-Integer Nonlinear Programming","The analytical target cascading (ATC) methodology for optimizing hierarchical systems has demonstrated convergence properties for continuous, convex formulations. However, many practical problems involve both continuous and discrete design variables, resulting in mixed integer nonlinear programming (MINLP) formulations. While current ATC methods have been used to solve such MINLP formulations in practice, convergence properties have yet to be formally addressed, and optimality is uncertain. This paper describes properties of ATC for working with MINLP formulations and poses a solution method applying branch and bound as an outer loop to the ATC hierarchy in order to generate optimal solutions. The approach is practical for large hierarchically decomposed problems with relatively few discrete variables.",2006
"Applying the Mahalanobis-Taguchi System to Vehicle Handling","The Mahalanobis Taguchi System (MTS) is a diagnosis and forecasting method for multivariate data. Mahalanobis Distance (MD) is a measure based on correlations between the variables and different patterns that can be identified and analyzed with respect to a base or reference group. The MTS is of interest because of its reported accuracy in forecasting from small, correlated data sets. This is the type of data that is encountered with consumer vehicle ratings. MTS enables a reduction in dimensionality and the ability to develop a scale based on MD values. MTS identifies a set of useful variables from the complete data set with equivalent correlation and considerably less time and data. This paper presents the application of the MTS, its applicability in identifying a reduced set of useful variables in multidimensional systems.",2006
"Model-Based Decomposition Using Non-Binary Dependency Analysis and Heuristic Partitioning Analysis","The two-phase method for model-based decomposition (Chen et al. 2005a) has two major functional components: dependency analysis and partitioning analysis. The functions of these two components are enhanced and generalized in this paper in order to improve the method’s capability. On the one hand, the non-binary dependency analysis is developed such that the two-phase method can handle both binary and non-binary dependency information of the model. The essence of this development is to properly select a resemblance coefficient for the quantification of couplings among the model’s elements. On the other hand, as the past version of partitioning analysis takes the enumerative approach to search decomposition solutions, the heuristic partitioning analysis is developed as an alterative to search a reasonably good solution in a shorter time. The working principle of the heuristic approach is to analyze the coupling structure of the model such that the ",2006
"Product Optimization Incorporating Discrete Design Variables Based on Decomposition of Performance Characteristics","In order to obtain superior design solutions, the largest possible number of design alternatives, often expressed as discrete design variables, should first of all be considered, and the best design solution should then be selected from this wide set of alternative designs. Also, product designs should be initiated from the earliest possible stages, such as the conceptual and fundamental design stages, when discrete rather than continuous design variables have primacy. Although the use of discrete design variables is fundamentally important, this has implications in terms of computational demands and the accuracy of the optimized solution. This paper proposes an optimization method for product designs incorporating discrete design variables, in which hierarchical product optimization methodologies are constructed based on decomposition of characteristics and/or extraction of simpler characteristics. The optimizations are started at the lowest levels of the hierarchical optimization structure, and proceed to the higher levels. The discrete design variables are efficiently selected and optimized as smaller sub-optimization problems at the lowest hierarchical levels, while the optimum solutions for the entire problem are obtained by conventional mathematical programming methods. Practical optimization procedures for machine product optimization problems having several types of discrete design variables are constructed, and some applied examples demonstrate their effectiveness.",2006
"Development of Distributed Computing Framework for Parallel Multi-Disciplinary Optimization","This paper discusses the detailed design and development of a web based parallel multi-disciplinary optimization (PMDO) framework in the distributed computing environment. This system consists of the ",2006
"Ontologies for Supporting Engineering Design Optimization","This paper presents an optimization ontology and its implementation into a prototype computational knowledge base tool dubbed ONTOP  (ONT ology for OP timization). Salient features of ONTOP include a knowledge base which incorporates both standardized optimization terminology, formal method definitions, and often unrecorded optimization details, such as any idealizations and assumptions that may be made when creating an optimization model, as well as the model developer’s rationale and justification behind these idealizations and assumptions. ONTOP  was developed using Protégé, a Java-based, free open-source ontology development environment created by Stanford University. Two engineering design optimization case studies are presented. The first case study consists of the optimization of a structural beam element and demonstrates ONTOP ’s ability to address the variations in an optimal solution that may arise when different techniques and approaches are used. A second case study, a more complex design problem which deals with the optimization of an impeller of a pediatric left ventricular heart assist device, demonstrates the wealth of knowledge ONTOP is able to capture. Together, these test beds help illustrate the potential value of an ontology in representing application-specific knowledge while facilitating both the sharing and exchanging of this knowledge in engineering design optimization.",2006
"Two-Stage System of Systems Model by Linking System Design With Resource Allocation","Decomposition-based product design optimization under system of systems paradigm is linked with resource (i.e., product) allocation. A two-stage, system of systems approach to linking resource allocation (e.g., vehicle routing problem (VRP)) and system design optimization (e.g., vehicle design problem (VDP)) is presented. The problem inherently contains discrete variables from VRP, thus a practical formulation is presented to overcome convergence difficulty associated with shared discrete variables in a decomposed setting. Two examples, composed of four and eight air routes respectively with the introduction of a new aircraft to the existing fleet, are presented to demonstrate the effectiveness of the proposed approach. A new type of aircraft is designed and allocated to the currently existing VRP to meet the demand, while the direct operating cost of an airline is minimized.",2006
"Optimization of a PEM Fuel Cell System for Low-Speed Hybrid Electric Vehicles","Design optimization is performed by presenting a systematic method to obtain the optimal operating conditions of a Proton Exchange Membrane (PEM) fuel cell system targeted towards a vehicular application. The fuel cell stack model is a modified version of the semi-empirical model introduced by researchers at the Royal Military College of Canada and one that is widely used by industry. Empirical data obtained from tests of PEM fuel cell stacks are used to determine the empirical parameters of the fuel cell performance model. Based on this stack model, a fuel cell system model is built in MATLAB. Included in the system model are heat transfer and gas flow considerations and the associated Balance of Plant (BOP) components. The modified ADVISOR vehicle simulation tool is used to integrate the New York City Cycle (NYCC) drive cycle and vehicle model to determine the power requirements and hence the load cycle of the fuel cell system for a low-speed fuel cell hybrid electric vehicle (LSFCHEV). The optimization of the powerplant of this vehicle type is unique. The vehicle model has been developed in the work to describe the characteristics and performance of an electric scooter, a simple low-speed vehicle (LSV). The net output power and system exergetic efficiency of the system are maximized for various system operating conditions using the weighted objective function based on the load cycle requirement. The method is based on the coupling of the fuel cell system model with three optimization algorithms (a) sequential quadratic programming (SQP); (b) simulated annealing (SA); and (c) genetic algorithm (GA). The results of the optimization provide useful information that will be used in future study on control algorithms for LSFCHEVs. This study facilitates research on more complex fuel cell system modeling and optimization, and provides a basis for experimentation to verify the fuel cell system model.",2006
"A Multidisciplinary and Multiobjective System Analysis and Optimization Methodology for Embedding Integrated Systems Health Management (ISHM) Into NASA’s Complex Systems","NASA’s future space exploration systems will include a highly complex Integrated Systems Health Management (ISHM) capability, which can detect, predict, isolate and respond to system and component failures in order to improve safety and maintainability. An ISHM system, as a whole, consists of several subsystems that monitor different components of a space mission. Due to the complex and multidisciplinary nature of designing ISHM, there seems to be a lack of formal methodologies to design an optimal (or near-optimal) ISHM for a given system of systems. In this research, we propose a new methodology to design and optimize ISHM as a distributed system with multiple interacting disciplines as well as multiple conflicting design objectives (i.e. Figures Of Merit or FOMs). This specialized multidisciplinary design approach can be used to optimize the effectiveness of ISHM systems for future NASA missions. We assume a hierarchical design protocol, where each subsystem communicates with other subsystems only in a top-down tree structure. At the top level, the overall performance of the mission consists of system-level variables, parameters, objectives, and constraints that are shared throughout the system and by all subsystems. Each subsystem will then comprise of these shared values in addition to those values that are specific to subsystems. As a specific case study, we take the example of designing an ISHM capability for X-34 reusable launch vehicle in two levels. The proposed approach, referred to as ISHM Multidisciplinary and Multiobjective System Analysis & Optimization (or ISHM MMSA&O), has a hierarchical structure to pass up or down shared values between the two levels with system-level and subsystem-level optimization routines.",2006
"Flexible Product Platforms: Framework and Case Study","Customization and market uncertainty require increased functional and physical bandwidth in product platforms. This paper presents a platform design process in response to such future uncertainty. The process consists of seven iterative steps and is applied to an automotive body-in-white (BIW) where 10 out of 21 components are identified as potential candidates for embedding flexibility. The method shows how to systematically pinpoint and value flexible elements in platforms. This allows increased product family profit despite uncertain variant demand and specification changes. We show how embedding flexibility suppresses change propagation and lowers switch costs, despite an increase of 34% in initial investment for equipment and tooling. Monte Carlo simulation results for 12 future scenarios reveal the value of embedding flexibility.",2006
"Platform-Based Design and Development: Current Trends and Needs in Industry","Many companies constantly struggle to find cost-effective solutions to satisfy the diverse demands of their customers. In this paper, we report on two recent industry-focused conferences that emphasized platform design, development, and deployment as a means to increase variety, shorten lead-times, and reduce development and production costs. The first conference, ",2006
"Two Methodologies for Identifying Product Platform Elements Within an Existing Set of Products","As companies are pressured to decrease product development costs concurrently with increasing product variety, the need to develop products based upon common components and platforms is growing. Determining why a platform worked, or alternatively why it did not, is an important step in the successful implementation of product families and product platforms in any industry. Unfortunately, published literature on platform identification and product family analysis using product dissection and reverse engineering methods is surprisingly sparse. This paper introduces two platform identification methodologies that use different combinations of tools that can be readily applied based on information obtained directly from product dissection. The first methodology uses only the Bills-of-Materials and Design Structure Matrices while the second utilizes function diagrams, Function-Component Matrices, Product-Vector Matrices, and Design Structure Matrices to perform a more in-depth analysis of the set of products. Both methodologies are used to identify the platform elements in a set of five single-use cameras available in the market. The proposed methodologies identify the film advance and shutter actuation platform elements of the cameras, which include seven distinct components. The results are discussed in detail along with limitations of these two methodologies.",2006
"A Comprehensive Metric for Evaluating Component Commonality in a Product Family","The competitiveness in today’s market forces many companies to rethink the way they design (and redesign) products. Instead of developing one product at a time, many manufacturing companies are developing families of products to provide enough variety for the marketplace while keeping costs relatively low. Although the benefits of commonality are widely known, many companies are still not taking full advantage of it when developing new products or redesigning existing ones. One reason is the lack of appropriate methods and useful metrics to assess a product family based on commonality and diversity. Although many component-based commonality metrics have been proposed in the literature, they do not (1) help resolve the tradeoff between commonality and diversity in a product family and (2) capture enough information to be completely useful during product family design and redesign. In this paper, we propose the Comprehensive Metric for Commonality (CMC) to evaluate the design of a product family on a 0–1 scale based on the components in each product, their size, geometry, material, manufacturing process, assembly, costs, and the allowed diversity in a family. To demonstrate the usefulness of this metric for product family benchmarking and redesign, the CMC is compared to six other component-based commonality indices. A CMC-based method is also proposed and applied to a family of staplers to (1) assess the level of commonality in the product family and (2) give recommendations for redesigning the product family.",2006
"Towards a Suite of Problems for Comparison of Product Platform Design Methods: A Proposed Classification","This paper presents the status of an ongoing project to develop a comprehensive suite of test problems suitable for comparing methods for scale-based product platform design. Despite a growing body of work in the area, there is no adequate set of testbed example problems for product platform design and benchmarking. A lack of consensus as to exactly what scale-based platform design entails has also hampered comparison of methods. In order to make a comprehensive test suite, we first need to define what different capabilities of platform design methods should be tested. To further this end, a classification scheme for example problems for scale-based platform design is presented. This simple taxonomy classifies example problems on the basis of two criteria: selection of platform architecture and incorporation of market demand. A brief review of examples from the literature shows that the existing examples are useful to test only a few of the capabilities of platform design methods. A new extension of an existing example, the design of a family of universal electric motors, is presented to test capabilities not covered by the existing set. This extended example is the first in our suite of examples.",2006
"Selection-Integrated Optimization (SIO) Methodology for Optimal Design of Adaptive Systems","Many engineering systems are required to operate under changing operating conditions. A special class of systems called adaptive systems have been proposed in the literature to achieve high performance under changing environments. Adaptive systems acquire this powerful feature by allowing their design configuration to change with operating conditions. In the optimization of the adaptive systems, designers are often required to select (i) adaptive and (ii) non-adaptive (or fixed) design variables of the design configuration. Generally, the selection of these variables, and the optimization of adaptive systems are performed sequentially, thus leaving a likelihood of a sub-optimal design. In this paper, we propose the Selection-Integrated Optimization (SIO) methodology that integrates the two key processes: (1) the selection of the adaptive and fixed design variables, and (2) the optimization of the adaptive system, thereby leading to an optimum design. A major challenge to integrating these two key processes is the selection of the number of fixed and adaptive design variables, which is discrete in nature. We propose the Variable-Segregating Mapping-Function (VSMF) that overcomes this roadblock by progressively approximating the discreteness in the design variable selection process. This simple yet effective approach allows the SIO methodology to integrate the selection and optimization processes, and help avoid one significant source of sub-optimality from typical optimization formulations. The SIO methodology finds its applications in a variety of other engineering fields as well, such as product family optimization. However, in this paper, we limit the scope of our discussion to adaptive system optimization. The effectiveness of the SIO methodology is demonstrated by optimally designing a new air-conditioning system called Active Building Envelope (ABE) System.",2006
