title,Abstract,year
"A Heat Transfer Model for the Conceptual Design of a Biomass Cookstove for Developing Countries","The use of biomass cookstoves to meet household energy needs has a profound impact on the life and health of individuals, families, and communities in the developing world. This paper introduces an experimentally validated heat transfer analysis model for use during the conceptual design process of a biomass cookstove to be used in the developing world. This steady-state model of a shielded, natural-draft biomass cookstove fitted with a flat-bottomed pot with pot-shield was developed using published experimental data that included 63 variations of 15 operating, geometrical, and material variables. The model provides the essential information needed to support decision making during the cookstove conceptual design process by predicting heat transfer efficiency as a function of stove geometry, construction material, firepower, and fuel moisture content.",2011
"Eight Principles Derived From the Engineering Literature for Effective Design for the Developing World","This paper reviews the findings of several engineering researchers and practitioners on the topic of design for the developing world. We arrange these findings into eight guiding principles aimed at helping those who are searching for effective and sustainable approaches for design for the developing world. The findings reviewed come from the mechanical engineering discipline, as well as from other engineering disciplines. For each principle, we provide references to various studies as a means of supporting the principle. We also provide a detailed example of each principle. Finally, based on our own experience and based on the many papers reviewed, we provide a succinct list of suggestions for using each principle. Ultimately, we believe that the stated principles help overcome the challenges of design for the developing world, which are often dominated by designer unfamiliarity with poverty and foreign culture, as well as by the constraint of extreme affordability.",2011
"Establishing Consumer Need and Preference for Design of Village Cooking Stoves","In some villages the use of wood cooking stoves accounts for more than three-quarters of total village energy use. Because of this the design of clean, affordable, and desirable cooking stoves can have a dramatic impact on human health and the local economy. Unfortunately, too often development projects fail. For example, an estimated 30% of water projects in sub-Saharan Africa have failed prematurely in the last 20 years, and only 10% of cooking stove programs started in the 1980s were operational two years after startup. Similar anecdotal evidence suggests a mixed record of success for other energy, infrastructure, health, and sanitation projects in the developing world. In part, these failures occur because of a lack of design questions and design methods to identify consumer need and preference during the problem definition phase of the product design. Because isolated rural villages are generally far from the design engineers’ previous experiences it is even more important to gather in-depth primary data in isolated rural villages. Based on data collected during in-depth field visits to villages in rural West Africa during a village energy study this paper proposes a structured process for collecting the data necessary to design cookstoves that meet local needs, fit within local contexts, and create an aspirational experience that fosters a sustainable solution.",2011
"Techno-Economic Design of Off-Grid Domestic Lighting Solutions Using HOMER","Kerosene, candles, and disposable batteries are commonplace in the developing world for rural domestic lighting. These technologies come with negative health and environmental effects that are well documented and often form the basis for engineering design. The immediate and near-term concerns that families experience on a daily basis are also important — economics, quality of light, and quality of service. Families in off-grid rural villages often spend more than half of their energy-related expenditures on domestic lighting. Many technologies have been implemented to provide low-cost and renewable power for lighting, yet these efforts have had a mixed record of success due to persistent financial barriers, issues of consumer acceptance and adoption, and a variety of technical complications. The incidence of these problems can be reduced by completing a techno-economic comparison of alternatives during conceptual design. This paper compares three major categories of off-grid domestic lighting projects: (1) centralized electrification with a micro-grid, (2) battery charging stations, and (3) solar lanterns. The HOMER Energy software is used to compare these options using data gathered from rural villages in Africa. To offer a comparison to existing options available, this paper provides a full financial comparison to a base case — kerosene lanterns — to suggest financing strategies and business models for the options investigated.",2011
"Structural Complexity Quantification for Engineered Complex Systems and Implications on System Architecture and Design","The complexity of today’s highly engineered products is rooted in the interwoven architecture defined by its components and their interactions. Such structures can be viewed as the adjacency matrix of the associated dependency network representing the product architecture. To evaluate a complex system or to compare it to other systems, numerical assessment of its structural complexity is essential. In this paper, we develop a quantitative measure for structural complexity and apply the same to real-world engineered systems like gas turbine engines. It is observed that low topological complexity implies centralized architectures and that higher levels of complexity generally indicate highly distributed architectures. We posit that the development cost varies non-linearly with structural complexity. Empirical evidence of such behavior is presented from the literature and preliminary results from simple experiments involving assembly of simple structures further strengthens our hypothesis. We demonstrate that structural complexity and modularity are not necessarily negatively correlated using a simple example. We further discuss distribution of complexity across the system architecture and its strategic implications for system development efforts.",2011
"Utilizing Emergent Levels to Facilitate Complex Systems Design: Demonstrated in a Synthetic Biology Domain","Designing complex systems often requires consideration of many components interacting across vast scales of space and time, thus producing highly challenging design spaces to search. In particular, nano-based technologies may require considerations of how nanoscale (10",2011
"Evolutionary Design of Cellular Self-Organizing Systems","In this paper, a genetic algorithm (GA) is used to discover interaction rules for a cellular self-organizing (CSO) system. The CSO system is a group of autonomous, independent agents that perform tasks through self-organization without any central controller. The agents have a local neighborhood of sensing and react only to other agents within this neighborhood. Their interaction rules are a simple set of direction vectors based on a flocking model. The five local interaction rules are assigned relative weights, and the agents self-organize to display some emergent behavior at the system level. The engineering challenge is to identify which sets of local rules will cause certain desired global behaviors. The global required behaviors of the system, such as flocking or exploration, are translated into a fitness function that can be evaluated at the end of a multi-agent based simulation run. The GA works by tuning the relative weights of the local interaction rules so that the desired global behavior emerges, judged by the fitness function. The GA approach is shown to be successful in tuning the weights of these interaction rules on simulated CSO systems, and, in some cases, the GA actually evolved qualitatively different local interaction “strategies” that displayed equivalent emergent capabilities.",2011
"Probabilistic Design of Smart Sensing Functions for Structural Health Monitoring and Prognosis","Significant technological advances in sensing and communication promote the use of large sensor networks to monitor structural systems, identify damages, and quantify damage levels. Prognostics and health management (PHM) technique has been developed and applied for a variety of safety-critical engineering structures, given the critical needs of the structure health state awareness. The PHM performance highly relies on real-time sensory signals which convey the structural health relevant information. Designing an optimal structural sensor network (SN) with high detectability is thus of great importance to the PHM performance. This paper proposes a generic SN design framework using a detectability measure while accounting for uncertainties in material properties and geometric tolerances. Detectability is defined to quantify the performance of a given SN. Then, detectability analysis will be developed based on structural simulations and health state classification. Finally, the generic SN design framework can be formulated as a mixed integer nonlinear programming (MINLP) using the detectability measure and genetic algorithms (GAs) will be employed to solve the SN design optimization problem. A power transformer study will be used to demonstrate the feasibility of the proposed generic SN design methodology.",2011
"Resilient Design of Complex Engineered Systems","This paper presents a complex network and graph spectral approach to calculate the resiliency of complex engineered systems. Resiliency is a key driver in how systems are developed to operate in an unexpected operating environment, and how systems change and respond to the environments in which they operate. This paper deduces resiliency properties of complex engineered systems based on graph spectra calculated from their adjacency matrix representations, which describes the physical connections between components in a complex engineered systems. In conjunction with the adjacency matrix, the degree and Laplacian matrices also have eigenvalue and eigenspectrum properties that can be used to calculate the resiliency of the complex engineered system. One such property of the Laplacian matrix is the algebraic connectivity. The algebraic connectivity is defined as the second smallest eigenvalue of the Laplacian matrix and is proven to be directly related to the resiliency of a complex network. Our motivation in the present work is to calculate the algebraic connectivity and other graph spectra properties to predict the resiliency of the system under design.",2011
"Descriptor-Based Methodology for Designing Heterogeneous Microstructural Materials System","In designing a microstructural materials system, there are several key questions associated with design representation, design evaluation, and design synthesis: how to quantitatively represent the design space of a heterogeneous microstructure system using a small set of design variables, how to efficiently reconstruct statistically equivalent microstructures for design evaluation, and how to quickly search for the optimal microstructure design to achieve the desired material properties. This paper proposes a new descriptor-based methodology for designing microstructural materials systems. A descriptor-based characterization method is proposed to provide a quantitative representation of material morphology using a small set of microstructure descriptors covering features of material composition, dispersion status, and phase geometry at different levels of representation. A descriptor-based multi-phase microstructure reconstruction algorithm is developed which allows efficient stochastic reconstruction of microstructures for Finite Element Analysis (FEA) of material behavior. The choice of descriptors for polymer nanocomposites is verified by establishing a mapping between the finite set of descriptors and the infinite dimensional correlation function. Finally, the descriptor-based representation allows the use of parametric optimization approach to search the optimal microstructure design that meets the target material properties. To improve the search efficiency, this paper employs state-of-the-art computational design methods such as Design of Experiment (DOE), metamodeling, statistical sensitivity analysis, and multi-objective optimization. The proposed methodology is demonstrated using the design of a polymer nanocomposites system.",2011
"Design Methods for Integrated Design of Blast Resistance Panels and Materials","Integrated Materials and Products Design (IMPD) differs in the way that materials as well as product layout are designed or optimized in a concurrent manner to meet design requirements. IMPD allows the specific performance required in a product to be achieved by tailoring materials and product, since system performance will not be limited by a pre-chosen material employed in conventional, material-selection-based design. In this study, Blast Resistance Panels (BRPs) with square honeycomb core are designed based on this new design approach to further enhance the performance of BRPs.",2011
"An Energy-Based Design Approach for a Meso-Structure With High Shear Flexure","This paper presents a design approach for developing meso-structure for high shear flexure in considering distribution of strain energy for a unit cell. Currently, flexible components are often designed with elastomers to take advantage of their unique properties of low shear modulus and high elongation. However, elastomers exhibit high loss modulus at a high frequency when they are subjected to cyclic loading. As a design requirement to find an alternative material in one of the sub systems in the extraterrestrial rover, materials with high elongation but low energy loss is investigated using a meso-structure design approach. In this paper, an approach to design a meso-structure exhibiting shear flexure is developed by conducting comparative studies of shear flexure on three equivalent configurations: auxetic, honeycomb, and sinusoidal. Based on this comparative study, a new hypothesis is proposed that specific strain energy distribution pattern in these meso-structure has a direct impact on the high shear flexure performance. This proposition is verified by developing a new meso-structure, termed ‘S’-Type, which is compared with auxetic and sinusoidal auxetic meso-structures on their shear flexure ability. It is shown from this comparative analysis that the ‘S’-Type meso-structure exhibits higher shear flexure than the other two meso-structures at 5, 10, 20, and 40 MPa of effective shear moduli. Hence, based on this result, a four-step design approach is proposed to design future meso-structures with high shear flexure.",2011
"A Comparison of Design Approaches to Meso-Structure Development","The design protocols of meso-structures to satisfy given properties have been an interesting area in material science. Having various mechanical properties by modifying the topology of unit cells is a major issue in developing new meso-structures. This paper reviews different design methodologies to design meso-structures. For each method, an algorithm is presented and compared. Computational methods including topology optimization, parametric optimization, and synthesis methods are among the most popular methods for design meso-structures. Ultimately, it is found that there is a gap in systematic design methods for developing new meso-structure architectures as the current methods are limited to parametric sizing and selection. This gap will be addressed in future research.",2011
"The Boundary Smoothing in Discrete Topology Optimization of Structures","In discrete topology optimization, material state is either solid or void and there is no topology uncertainty caused by intermediate material state. A common problem of the current discrete topology optimization is that boundaries are unsmooth. Unsmooth boundaries are caused by corners in topology solutions. Although the outer corner cutting and inner corner filling strategy can mitigate corners, it cannot eliminate them. 90-degree corners are usually mitigated to 135-degree corners under the corner handling strategy. The existence of corners in topology solutions is because of the subdivision model. If regular triangles are used to subdivide design domains, corners are inevitable in topology solutions. To eradicate corner from any topology solution, a subdivision model is introduced in this paper for the discrete topology optimization of structures. The design domain is discretized into quadrilateral design cells and every quadrilateral design cell is further subdivided into triangular analysis cells that have a curved hypotenuse. With the presented subdivision model, all boundaries and connections are smooth in any topology solution. The proposed subdivision approach is demonstrated by two discrete topology optimization examples of structures.",2011
"Multiscale Topology Optimization of Structures and Periodic Cellular Materials","The introduction of cellular materials models in topology optimization allows designers to achieving significant weight reductions in structural applications. However, higher material savings and increased performance can be achieved if the material and the structure topologies are concurrently designed. The objective of this paper is to incorporate and establish a design methodology to obtaining optimal macro-scale structures and the corresponding optimal meso-scale periodic material designs in continuum design domains. The proposed approach makes use of homogenization theory to establish communication bridges between both material and structural scales. The periodicity constraint makes such cellular materials manufacturable. Penalization methods are used to obtaining binary solutions in both scales. This proposed methodology is demonstrated in the design of compliant mechanisms and structures of minimum compliance. The results demonstrate potential benefits when this multi-scale design algorithm when applied to the design of ultra-lightweight structures.",2011
"Hierarchical Design of Composite Materials With Negative Stiffness Inclusions Using a Bayesian Network Classifier","Recent research in the field of composite materials has shown that it is theoretically possible to produce composite materials with macroscopic mechanical stiffness and loss properties that surpass those of conventional composites. This research explores the possibility of designing and fabricating these composite materials by embedding small volume fractions of negative stiffness inclusions in a continuous host material. Achieving high stiffness and loss from these materials by design, however, is a nontrivial task. This paper presents a hierarchical multiscale material model for these materials, coupled with a set-based, multilevel design approach based on Bayesian network classifiers. Bayesian network classifiers are used to map promising regions of the design space at each hierarchical modeling level, and then the maps are intersected to identify sets of multilevel or multiscale solutions that are likely to provide desirable system performance. Length scales range from the behavior of the structured microscale negative stiffness inclusions to the effective properties of mesoscale composite materials to the performance of an illustrative macroscale component — a vibrating beam coated with the high stiffness, high loss composite material.",2011
"Application of Regional Strain Energy in Topology Optimization With Inertia Relief Analysis","In finite element analysis, inertia relief solves the response of an unconstrained structure subject to constant or slowly varying external loads with static analysis computational cost. It is very attractive to utilize it in topology optimization to design structures under unbalanced loads, such as in impact and drop phenomena. In this paper, regional strain energy formulation and inertia relief is integrated into topology optimization to design protective structure under unbalanced loads. For background, the equations of inertia relief are introduced and a commonly used solving method is revisited. Then the regional strain energy formulation for topology optimization with inertia relief is proposed and its sensitivity is derived from the adjoint method. Based on the solving method, the sensitivity is evaluated term by term to simplify the results. The simplified sensitivity can be calculated easily using the output of commercial finite element packages. Finally, the effectiveness of this formulation is shown in the first example and the proposed regional strain energy formulation for topology optimization with inertia relief are presented and discussed in the protective structure design examples.",2011
"Ceramic Matrix Composite Materials by Design Using Robust Variable Fidelity Optimization","Ceramic matrix composites (CMC) have been widely studied to tailor desired properties at high temperatures. However, research applications involving design tool development for multi-phase material design are at an early stage of development. While numerical CMC modeling provides significant insight on the material performance, the computational cost of the numerical simulations and the type of variables involved in these models are a hindrance for the effective application of design methods. This technical challenge heightens with the need of considering the uncertainty of material processing and service. For this reason, few design researchers have addressed the design paradox that accompanies the rapid design space expansion in CMC material design.",2011
"Early-Stage Design of Rheologically Complex Materials via Material Function Design Targets","Rheological material properties are high-dimensional function-valued quantities, such as frequency-dependent viscoelastic moduli or non-Newtonian shear viscosity. Here we describe a process to model and optimize design targets for such rheological material functions. For linear viscoelastic systems, we demonstrate that one can avoid specific a priori assumptions of spring-dashpot topology by writing governing equations in terms of a time-dependent relaxation modulus function. Our approach embraces rheological design freedom, connecting system-level performance to optimal material functions that transcend specific material classes or structure. This technique is therefore material agnostic, applying to any material class including polymers, colloids, metals, composites, or any rheologically complex material. These early-stage design targets allow for broadly creative ideation of possible material solutions, which can then be used for either material-specific selection or later-stage design of novel materials.",2011
"Elastohydrodynamic Ball Bearing Optimization Using Genetic Algorithm and Heuristic Gradient Projection","Rolling element bearings operation depends on some variables contributing to the machine element performance. The present work attempts to improve the performance of rolling element bearings through the increase of fatigue life and the reduction of bearing wear. The formulation is based on Elastohydrodynamic to maximize the realistically evaluated minimum film thickness without significant increase in viscous friction torque. The multiobjective problem can then be stated as maximization of minimum film thickness and minimization of total friction torque. Design vectors are reduced in the present study relative to previous studies as some variables are considered as dependent variables. A new important parameter is introduced in this study as a design variable, which is the viscosity of lubricant (",2011
"PipeSynth: An Algorithm for Automated Topological and Parametric Design and Optimization of Pipe Networks","This paper describes a design automation approach that combines various optimization research and artificial intelligence methods for synthesizing fluid networks. Unlike traditional software tools available today, this approach does not rely on having any predefined network topology to design and optimize its networks. PipeSynth generates its designs by using only desired port locations, and the desired fluid properties at each of those ports. An ideal network is found by optimizing the number and connectivity of pipes and pipe fittings, the size and length of each pipe, and the size and orientation of each fitting. A Uniform-Cost-Search is used for topology optimization along with a combination of non-gradient based optimization methods for parametric optimization. PipeSynth demonstrates how advances in automated design can enable engineers to manage much more complex fluid network problems. PipeSynth uses a unique representation of fluid networks that synthesizes and optimizes networks one pipe at a time, in three-dimensional space. PipeSynth has successfully solved several problems containing multiple interlaced networks concurrently with multiple inputs and outputs. PipeSynth shows the power of automated design and optimization in producing solutions more effectively and efficiently than traditional design approaches.",2011
"Compliant Mechanism Design Using a Strain Based Topology Optimization Method","Energy based topology optimization method has been used in the design of compliant mechanisms for many years. Although many successful examples from the energy based topology optimization have been presented, optimized configurations of these designs are often very similar to their rigid linkage counterparts except using compliant joints in place of rigid links. It is obvious that these complaint joints will endure large deformations under the applied forces in order to perform the specified motions and the large deformation will produce high stress which is very undesirable in compliant mechanism design. In this paper, a strain based topology optimization method is proposed to avoid localized high deformation design which is one of the drawbacks using strain energy formulation. Therefore, instead of minimizing the strain energy for structural rigidity, a global effective strain functional is minimized in order to distribute the deformation within the entire mechanism while maximizing the structural rigidity. Furthermore, the physical programming method is adopted to accommodate both flexibility and rigidity design objectives. Comparisons of design examples from both the strain energy based topology optimization and the strain based method are presented and discussed.",2011
"Optimizing the Shear Beam of a Non-Pneumatic Wheel for Low Rolling Resistance","The design requirements of a low rolling loss non-pneumatic wheel are determined through a systematic optimization approach. In order to reduce the rolling resistance, linear elastic materials are considered instead of elastomers. To achieve an adequate compliance level, a metamaterial needs to be designed. The required metamaterial properties are determined as a result of an optimization where the metamaterial tensor components as well as the geometric dimensions are the design variables. This way the metamaterial can be designed such that the overall behavior of the non pneumatic wheel achieves the best performance in terms of compliance and contact patch pressure distribution. The resulting constitutive metamaterial properties of the shear layer can be used as prescribed constitutive properties to tailor the periodic mesostructure of a material by means of topology optimization.",2011
"Decomposition Templates and Joint Morphing Operators for Genetic Algorithm Optimization of Multi-Component Topology","This paper presents a continuum-based approach for multi-objective topology optimization of multi-component structures. Objectives include minimization of compliance, weight and as cost of assembly and manufacturing. Decision variables are partitioned into two main groups: those pertaining to material allocation within a design domain (base topology problem), and those pertaining to decomposition of a monolithic structure into multiple components (joint allocation problem). Generally speaking, the two problems are coupled in the sense that the decomposition of an optimal monolithic structure is not always guaranteed to produce an optimal multi-component structure. However, for spot-welded sheet-metal structures (such as those often found in automotive applications), certain assumptions can be about the performance of a monolithic structure that favor the adoption of a two-stage approach that decouples the base topology and joint allocation problems. A multi-objective genetic algorithm (GA) is used throughout the studies in this paper. While the problem decoupling in two-stage approaches significantly reduces the size of the search space and allows better performance of the GA, the size of the search space can still be quite enormous in the second stage. To further improve the performance, we propose a new mutation operator based on decomposition templates and localized joints morphing. A cantilever-loaded structure is then used as a metric to study and compare various setups of single and two-stage GA approaches.",2011
"On Usage Context of Hybrid Electric Vehicles in Choice Studies","Considering usage context attributes in choice modeling has been shown to be important when product performance highly depends on the usage context. To build a reliable choice model, it is critical to first understand the relationship between usage context attributes and customer profile attributes, then to identify the market segmentation characterized by both sets of attributes, and finally to construct a choice model by integrating data from multiple sources. This is a complex procedure especially when a large number of customer attributes are potentially influential to the product choice. Using the hybrid electric vehicle (HEV) as an example, this paper presents a systematic procedure and the associated data analysis techniques for implementing each of the above steps. Usage context and customer profile attributes extracted from both National Household Travel Survey (NHTS) and Vehicle Quality Survey (VQS) data are first analyzed to understand the relationship between usage context attributes and customer profile attributes. Next the principal component analysis is utilized to identify the key characteristics of hybrid vehicle drivers, and to determine the market segmentations of HEV and the critical attributes to include in choice models. Before the two sets of data are combined for choice modeling, statistical analysis is used to test the compatibility of the two datasets. A pooled choice model created by incorporating usage context attributes illustrates the benefits of context-based choice modeling using data from multiple sources. Even though NHTS and VQS have been used in the literature to study transportation patterns and vehicle quality ratings, respectively, this work is the first to explore how they may be used together to benefit the study of customer preference for HEVs.",2011
"Exploring Heterogeneity of Customer Preference to Balance Commonality and Market Coverage","Offering increased variety in a market is one method of capturing greater market share. However, we generally observe diminishing marginal returns in share as the size of the product line is increased. Leveraging commonality is a means of offsetting this constraint as it leads to reductions in manufacturing costs and build complexity. Product platforms strive to capitalize on the naturally occurring phenomena that yield commonality in a product line. The structure of design variable values of individually optimized products create opportunities for commonality in a bottom-up platform, while a top-down platform discovers opportunities for commonality through similarity in customer preferences. This paper explores the effect of changing the number of products, and commonality between those products, on market share. Results from designing a varying number of products independently are leveraged to create a bottom-up product platform. A top-down product platform approach based on a heterogeneous discrete choice model and a multiobjective genetic algorithm is presented that allow commonality decisions and product configuration to occur simultaneously. Using the platforming techniques presented in this paper, it is shown that the top-down platforming approach allows for more well-informed platformed design by providing knowledge of the tradeoff between commonality and market share.",2011
"Exploring Differences in Preference Heterogeneity Representation and Their Influence in Product Family Design","When using conjoint studies for market-based design, two model types can be fit to represent the heterogeneity present in a target market, discrete or continuous. In this paper, data from a choice-based conjoint study with 2275 respondents is analyzed for a 19-attribute combinatorial design problem with over 1 billion possible product configurations. Customer preferences are inferred from the choice task data using both representations of heterogeneity. The hierarchical Bayes mixed logit model exemplifies the continuous representation of heterogeneity, while the latent class multinomial logit model corresponds to the discrete representation. Product line solutions are generated by each of these model forms and are then explored to determine why differences are observed in both product solutions and market share estimates. These results reveal some potential limitations of the Latent Class model in the masking of preference heterogeneity. Finally, the ramifications of these results on the market-based design process are discussed.",2011
"A Modified Formulation for Automatic Synthesis of Planar Linkage Mechanisms","The idea of automatic mechanism synthesis is to find an optimal linkage type as well as its geometric dimensions for a given problem without using any pre-determined linkage type. As the first step towards the automatic mechanism synthesis, the authors proposed the use of unified planar linkage consisting of rigid blocks connected by stiffness-varying zero-length springs and formulated the synthesis problem as the iterative design optimization problem. In this investigation, we extend the automatic mechanism synthesis idea to more realistic large-sized problems by resolving several numerical difficulties observed in the earlier formulation such as instable convergence and many local optima. In particular, the objective and constraint functions in the optimization formulation are newly selected. The rationale for choosing such functions is given and the effectiveness of the proposed problem formulation is verified by designing planar mechanisms of complete paths.",2011
"Isogeometric Shape Design Sensitivity Analysis Using Mixed Transformation Method for Kronecker Delta Property","The isogeometric method is very effective in shape design optimization due to its effectiveness through the easy design parameterization and accurate sensitivities considering the higher order geometric terms. Due to non-interpolatory property of the NUBRS basis functions, however, the treatment of essential boundary condition is not as straightforward in the isogeometric analysis as in the finite element analysis. Taking advantages of the transformation method developed in meshfree methods, we investigate the isogeometric shape sensitivity analysis with the treatment of essential boundary conditions. Using the property that isogeometric basis functions do not depend on design changes, the transformed shape sensitivity equation is developed and verified for the problem having the essential boundary conditions. Numerical costs to construct the transformed basis function are not as much as the meshfree methods due to the NURBS property that only boundary nodes have their supports on the boundary. Through demonstrative numerical examples having the essential boundary conditions, the effectiveness of proposed design sensitivity analysis is verified.",2011
"Adjoint Design Sensitivity Analysis of Fracture Mechanics Using Molecular-Continuum Multiscale Approach","We have developed a multiscale design sensitivity analysis method for transient dynamics using a bridging scale method by a projection operator for scale decomposition. Employing a mass-weighted projection operator, we can fully decouple the equations of motion into fine and coarse scales using the orthogonal property of complimentary projector to the mass matrix. Thus, independent solvers in response analyses can be utilized for the fine scale analysis of molecular dynamic (MD) and the coarse scale analysis of finite element analysis. To reduce the size of problems and to improve the computational efficiency, a generalized Langevin equation is used for a localized MD analysis. Through demonstrative numerical examples, it turns out that the derived sensitivity analysis method is accurate and efficient compared with finite difference sensitivity.",2011
"Decomposition of System Level Reliability-Based Design Optimization to Reduce the Number of Simulations","It is computationally expensive to evaluate the overall system level reliability when several interacting failure modes are present. Therefore, it is even more expensive to optimize considering the system level reliability that accounts for the interactions between failure modes. In this paper, we decompose the system level reliability based optimization problem using surrogates into less expensive problems with fixed risk allocation for each failure mode. In addition, the fixed risk allocation problem is transformed from a purely probabilistic problem to a deterministic one through an iterative process of updating safety factors to limit the number of calls to evaluate the reliability. We found that the number of calls to the simulation to evaluate the system level reliability was reduced by 77% with this methodology.",2011
"Random Field Characterization With Insufficient Data Sets for Probability Analysis and Design","Random field is a generalization of a stochastic field, of which randomness can be characterized as a function of spatial variables. Examples of the random field can often be found as a geometry, material, and process variation in engineering products and processes. It has been widely acknowledged that consideration of the random field is quite significant to accurately predict variability in system performances. However, current approaches for characterizing the random field can only be applied to the situation with sufficient random field data sets and are not suitable to most engineering problems where the data sets are insufficient. The contribution of this paper is to model the random field based on the insufficient data sets such that sufficient data sets can be simulated or generated according to the random field modeling. Therefore, available random field characterization approaches and probability analysis methods can be used for probability analysis and design of many engineering problems with the lack of random field data sets. The proposed random field modeling is composed of two technical components including: 1) a Bayesian updating approach using the Markov Chain Monte Carlo (MCMC) method for modeling the random field based on available random field data sets; and 2) a Bayesian Copula dependence modeling approach for modeling statistical dependence of random field realizations at different measurement locations. Three examples including a mathematical problem, a heat generation problem of the Lithium-ion battery, and a refrigerator assembly problem are used to demonstrate the effectiveness of the proposed approach.",2011
"Conditions of Equivalence Between Continuum and Discrete Sensitivities","The purpose of this paper is to show equivalence between continuum and discrete formulations in sensitivity analysis when a linear velocity field is used. Shape sensitivity formulations are presented when the body forces and surface tractions depend on shape design variables. Especially, the continuum-discrete (C-D) and discrete-discrete (D-D) approaches are compared in detail. It is shown that the two methods are theoretically and numerically equivalent when the same discretization, numerical integration, and linear design velocity fields are used. The accuracy of sensitivity calculation is demonstrated using a cantilevered beam under uniform pressure and an arch dam crown cantilever under gravity and hydrostatic loading at the upstream face of the structure. It is shown that the sensitivity results are consistent with finite difference results, but different from the analytical sensitivity due to discretization and approximation errors of numerical analysis.",2011
"An Asymmetric Dimension-Adaptive Tensor-Product Method for Reliability Analysis","Reliability analysis plays an essential role in the development of structural systems. However, commonly used reliability analysis methods suffer from either the curse of dimensionality or the lack of accuracy in many structural problems. This paper presents an asymmetric dimension-adaptive tensor-product (ADATP) method to resolve the difficulties of existing reliability analysis methods. The proposed method leverages three ideas: (i) an asymmetric dimension-adaptive scheme to efficiently build the tensor-product interpolation considering both directional and dimensional importance, (ii) a hierarchical interpolation scheme using either piecewise multi-linear basis functions or cubic Lagrange splines, (iii) a hierarchical surplus as an error indicator to automatically detect the highly nonliner regions in a random space and adaptively refine the collocation points in these regions. The proposed method has three distinct features for reliability analysis: (a) automatically detecting and adaptively reproducing tri- and higher-variate interactions, (b) greatly alleviating the curse of dimensionality, and (c) no need of response sensitivities. Several mathematical and engineering problems involving high nonlinearity are used to demonstrate the effectiveness of the ADATP method.",2011
"Robust Design Optimization of Ball Grid Array Packaging","In this paper, comparisons of the design optimization of ball grid array packaging geometry based on the elastic and viscoelastic material properties are made. Six geometric dimensions of the packaging are chosen as input variables. Molding compound and substrate are modeled as elastic and viscoelastic, respectively. Viscoplastic finite element analyses are performed to calculate the strain energy densities (SED) of the eutectic solder balls. Robust design optimizations to minimize SED are carried out, which accounts for the variance of the parameters via Kriging dimension reduction method. Optimum solutions are compared with those by the Taguchi method. It is found that the effects of the packaging geometry on the solder ball reliability are significant, and the optimization results are different depending on the materials modeling.",2011
"Topology Optimization of Spacers for Maximizing Permeate Flux on Membrane Surface in Reverse Osmosis Channel","The objective of this study is to design spacers using fluid topology optimization in 2D crossflow Reverse Osmosis (RO) membrane channel to improve the performance of RO processes. This study is an initial attempt to apply topology optimization to designing spacers in RO membrane channel. The performance was evaluated by the quantity of permeate flux penetrating both upper and lower membrane surfaces. A coupled Navier-Stokes and Convection-Diffusion model was employed to calculate the permeate flux. To get reliable solutions, stabilization methods were employed with standard finite element method. The nine reference models which consist of the combination of circle, rectangular, triangle shape and zigzag, cavity, submerge configuration of spacers were simulated. Such models were compared with new model designed by topology optimization. The permeate flux at both membrane surfaces was determined as an objective function. In addition, permissible pressure drop along the channel and spacer volume were used as constraints. As a result of topology optimization as the permissible pressure drop changes in channel, characteristics of spacer design development was founded. Spacer design based on topology optimization was reconstructed to a simple one considering manufactuability and characteristics of development spacer design. When a simplified design was compared with previous 9 models, new design has a better performance in terms of permeate flux and wall concentration at membrane surface.",2011
