title,Abstract,year
"A Knowledge-Based System for Change Impact Analysis","Due to the increasing complexity of the modern industrial context in an evolutionary environment, several changes (e.g. new technology, new system, human errors, etc.) may affect road safety. Analyzing the change impact on design requirements is a complex task especially when it deals with complex systems such as Vehicle Safety Systems (VSS). To handle a change impact analysis in road safety field, VSS designers require a specific knowledge stemmed from accidentology. In this paper, we develop a multi-view model of the road accident, which is crucial to extract the required knowledge. Indeed, this multi-view model allows the analysis of the impact of a given change on the Driver-Vehicle-Environment system from different viewpoints and on different grain of size. This allows an efficient approach to detect exhaustively the perturbations due to the change and thereby to anticipate and handle their effects. We use a Knowledge Engineering approach to implement the multi-view model in a Knowledge-Based System providing accidentologists and VSS designers with an efficient tool to carry out an analysis of change impact on analysis design requirements.",2004
"Evaluation Method for the Topological Synthesis of Sheet Metal Components","The popularity of sheet metal in modern engineering artifacts is due to the fact that it is both inexpensive as a raw material and inexpensive to form into components. In comparison to forging or machining components, sheet metal can produce lightweight and inexpensive design solutions. The main shortcomings of sheet metal are that resulting components have a limited rigidity and the feasibility of the parts is constrained by the inherent two-dimensionality of the initial sheet. Furthermore, design and manufacturing engineers are challenged by finding a shape that satisfies all spatial constraints and by deciding the optimal sequence of operations for making this product that minimizes both time and associated manufacturing costs. In the past two years, we have been working towards an automated tool that creates candidate sheet metal topologies and optimizes them for spatial constraints as well as time and cost objectives. While we have yet to complete this goal, we have to date developed a representation capable of creating a wide variety of sheet metal topologies (see DETC2002/DAC-34087) and have recently created a thorough evaluation method which is presented in this paper along with some preliminary results.",2004
"A Single-Loop Method for Reliability-Based Design Optimization","Reliability-Based Design Optimization (RBDO) can provide optimum designs in the presence of uncertainty. It can therefore, be a powerful tool for design under uncertainty. The traditional, double-loop RBDO algorithm requires nested optimization loops, where the design optimization (outer) loop, repeatedly calls a series of reliability (inner) loops. Due to the nested optimization loops, the computational effort can be prohibitive for practical problems. A single-loop RBDO algorithm is proposed in this paper for both normal and non-normal random variables. Its accuracy is the same with the double-loop approach and its efficiency is almost equivalent to deterministic optimization. It collapses the nested optimization loops into an equivalent single-loop optimization process by imposing the Karush-Kuhn-Tucker optimality conditions of the reliability loops as equivalent deterministic equality constraints of the design optimization loop. It therefore, converts the probabilistic optimization problem into an equivalent deterministic optimization problem, eliminating the need for calculating the Most Probable Point (MPP) in repeated reliability assessments. Several numerical applications including an automotive vehicle side impact example, demonstrate the accuracy and superior efficiency of the proposed single-loop RBDO algorithm.",2004
"Geometric Design of Uniform Developable B-Spline Surfaces","This paper studies geometric design of uniform developable B-spline surfaces from two boundary curves. The developability constraints are geometrically derived from the de Boor algorithm and expressed as a set of equations that must be fulfilled by the B-spline control points. These equations help characterize the number of degrees of freedom (DOF’s) for the surface design. For a cubic B-spline surface with a first boundary curve freely chosen, five more DOF’s are available for a second boundary curve when both curves contain four control points. There remain (7-2m) DOF’s for a cubic surface consisting of m consecutive patches with C2  continuity. The results are in accordance with previous findings for equivalent composite Bézier surfaces. Test examples are illustrated to demonstrate design methods that fully utilize the DOF’s without leading to over-constrained systems in the solution process. Providing a foundation for systematic implementation of a CAGD system for developable B-spline surfaces, this work has substantial improvements over past studies.",2004
"Creative Design, Issues and Strategies","In this paper, three points are emphasized to cope with computational creative design, decomposition, mapping and reconstitution (D-M-R for short), which is proposed to cope with divergent exploration, automatic transformation and convergent exploitation. It could be concluded that, management of creative process is the key issue to develop creative computational design tools; and the modeling of design tools could facilitate the creative thought processes. Although creative work need the tension between building and breaking out of intellectual traditions, the creative activity in CAD systems need large knowledge base to support design activities and is capable of learning. The decomposition, mapping and reconstitution model could be a common exploration, transformation and exploitation procedure for management of computational design tools, therefore helpful for creative work; specifically packages of design tools have been developed to testify creativity in design practices, and the relationship between creativity and automation.",2004
"A Saddlepoint Approximation Method for Uncertainty Analysis","The availability of computationally efficient and accurate methods for probabilistic computation is crucial to the success of applications of probabilistic design using complex engineering simulation models. To address this need, a Saddlepoint Approximation method for probabilistic engineering analysis is introduced. A general performance function is approximated at the Most Likelihood Point with either linear or quadratic forms and the Saddlepoint Approximation is then applied to evaluate the probability associated with the performance. The proposed approach provides highly accurate probabilistic results while maintaining minimum computational requirement. Two examples are presented to demonstrate the effectiveness of the proposed method.",2004
"Geometric Containment Analysis for Rotational Parts","This paper describes a system and underlying algorithms to perform geometric containment analysis to determine if a newly designed rotational part can be manufactured from a part in an existing database of rotational parts. Only material removal of the database part is considered in order to obtain the newly designed part from the database part. The system uses a three-step algorithm to test for containment. The first step analyzes feasibility of containment using bounding cylinders. If the bounding cylinder of the query part is bigger than the part in the database, then the database part cannot contain the query part and it is eliminated from consideration. The second step analyzes feasibility of containment by ignoring off-axis features. Any part that fails to satisfy containment at this stage is eliminated from consideration. The third step analyzes the remaining parts from the database for feasibility of containment by including the off-axis features. Finally, the system rank-orders all the database parts that can contain the query part based on their volume differences with the query part. The system described in this paper can be used to find an existing part from which to manufacture a newly designed part. This capability is expected to significantly reduce proliferation of parts, to improve manufacturing responsiveness, and to reduce the cost of new products.",2004
"Integrating Freeform and Feature-Based Fitting Methods","Reverse engineering (RE) is the process of defining and instantiating a model based on the measurements taken from an exemplar object. Traditional RE is costly, requiring extensive time from a domain expert using calipers and/or coordinate measurement machines to create new design drawings/CAD models. Increasingly RE is becoming more automated via the use of mechanized sensing devices and general purpose surface fitting software. This work demonstrates the ability to reverse-engineer parts by combining feature-based techniques with freeform surface fitting to produce more accurate and appropriate CAD models than previously possible.",2004
"A Systems Framework for Platform Architecture Analysis","This paper discusses a systems framework for platform architecture analysis. The framework considers architectural analysis at three levels; the individual product offerings within a product family, the platform(s) being leveraged across the family, and the evolution potential for the platform/product family. The framework is decomposed into elements that consider a systems perspective: function, form, concepts, interfaces, needs/goals, upstream and downstream influences, and timing/operation. An application of the framework to a transport refrigeration product family is presented as a case study. The results of this case study indicate that the framework is promising, and it continues to be developed and applied within UTC.",2004
"On the Use of Kriging Models to Approximate Deterministic Computer Models","The use of kriging models for approximation and metamodel-based design and optimization has been steadily on the rise in the past decade. The widespread usage of kriging models appears to be hampered by (1) the lack of guidance in selecting the appropriate form of the kriging model, (2) computationally efficient algorithms for estimating the model’s parameters, and (3) an effective method to assess the resulting model’s quality. In this paper, we compare (1) Maximum Likelihood Estimation (MLE) and Cross-Validation (CV) parameter estimation methods for selecting a kriging model’s parameters given its form and (2) and an R2  of prediction and the corrected Akaike Information Criterion for assessing the quality of the created kriging model, permitting the comparison of different forms of a kriging model. These methods are demonstrated with six test problems. Finally, different forms of kriging models are examined to determine if more complex forms are more accurate and easier to fit than simple forms of kriging models for approximating computer models.",2004
"Decomposition-Based Assembly Synthesis of Space Frame Structures Using Joint Library","This paper presents a method for identifying the optimal designs of components and joints in the space frame body structures of passenger vehicles considering structural characteristics, manufacturability and assembleability. Dissimilar to our previous work based on graph decomposition, the problem is posed as a simultaneous determination of the locations and types of joints in a structure and the cross sections of the joined structural frames, selected from a predefined joint library. The joint library is a set of joint designs containing the geometry of the feasible joints at each potential joint location and the cross sections of the joined frames, associated with their structural characteristics as equivalent torsional springs obtained from the finite element analyses of the detailed joint geometry. Structural characteristics of the entire structure are evaluated by finite element analyses of a beam-spring model constructed from the selected joints and joined frames. Manufacturability and assembleability are evaluated as the manufacturing and assembly costs estimated from the geometry of the components and joints, respectively. The optimization problem is solved by a multi-objective genetic algorithm using a direct crossover. A case study on an aluminum space frame (ASF) of a middle size passenger vehicle is discussed.",2004
"A New Approach for Simultaneous Shape and Topology Optimization Based on Implicit Topology Description Functions","In the present paper, a new approach for structural topology optimization based on implicit topology description function (TDF) is proposed. TDF is used to describe the shape/topology of a structure, which is approximated in terms of the nodal values. Then a relationship is established between the element stiffness and the values of the topology description function on its four nodes. In this way and with some non-local treatments of the design sensitivities, not only the shape derivative but also the topological derivative of the optimal design can be incorporated in the numerical algorithm in a unified way. Numerical experiments demonstrate that by employing this approach, the computational efforts associated with TDF (and level set) based algorithms can be saved. Clear optimal topologies and smooth structural boundaries free from any sign of numerical instability can be obtained simultaneously and efficiently.",2004
"On Electrochemical Deposition for Layered Manufacturing","This paper describes the initial results from new research in the area of electrochemical deposition applied to rapid layered manufacturing with heterogeneous materials. Our interest in electrochemical layered manufacturing stems from earlier collaborative projects on heterogeneous modeling and fabrication [1–4]. The current work focuses on employing electrochemical deposition of binder into layers sequentially added to a powder bed as a method for additive fabrication of working parts. We show that electrodeposition provides a feasible approach to (1) eliminating the need for a fugitive binder system, (2) reducing thermal postprocessing operations for three-dimensional printing of working parts, and (3) achieving a room temperature fabrication process minimizing the need for thermal postprocessing thereby eliminating residual thermal stresses and dimensional inaccuracies from thermal expansion/contraction associated with processing at elevated temperatures. We also demonstrate the feasibility of direct, single-step fabrication of fully dense parts.",2004
"Robustness and Performance Optimization of Engine Bearing System Using Computer Model and Surrogate Noise","Designing an internal combustion engine involves compromising among multiple performance metrics and targets with multiple control and noise factors. The main challenges are in determining the critical performance metrics, finding the optimal compromise between these metrics, and correctly represent the most important control and noise factors through CAE modeling and optimization. This paper presents a methodology for practical application of robustness and performance optimization using a CAE model. The key element of the methodology is a concept of surrogate noise. With this concept, the multiple noise factors affecting the system performance are represented through a limited number of noise factors for CAE modeling. The other part of the methodology is to substitute complicated and computationally time intensive CAE modeling with a cheap-to-compute Gaussian Kriging model through Optimal Sampling and Design of Experiment. The final part of the methodology is performing multi-criteria robustness and performance optimization as well as performance and robustness confirmation of the optimal design point. The proposed methodology has been applied to a practical problem of designing the IC engine main bearing system. The results of the analysis have provided practical recommendations and directions to drive the main bearing system design. In this paper, the methodology is demonstrated through the presentation of a simplified form of this investigation.",2004
"Design Optimization of Enclosed Liquid Containers With Baffles for Sloshing and Impact","A multidisciplinary optimization method is presented to support the design process of partially-filled liquid containers subject to the disciplines of sloshing and impact analysis. This paper represents a part of a study on Multidisciplinary Design and Optimization of liquid containers, and shows experimental techniques used to try to better understand sloshing as a phenomenon and to evaluate the capabilities of the commercial Computational Fluid Dynamics (CFD) code in question. Experimental validation includes qualitative comparison of visual free-surface behavior and quantitative comparisons of pressure measurements in the time and frequency domain. The liquid motion exhibits good comparisons in time with some deviations in wave amplitude due to a modification of the low frequency content of the input signal to the CFD simulation. This modification was caused by both the experimental signal filtration process and deficiencies in the low-frequency measurement capability of the accelerometer. In the frequency domain the first two odd oscillatory modes are accurately captured. A candidate objective function for the quantitative evaluation of the sloshing phenomenon is proposed. Using the response surface method in LS-OPT, various single (sloshing or impact only) and multidisciplinary optimization formulations are presented and results are examined. As expected, the multidisciplinary optimum proved to be a compromise between the optima obtained when considering the two single disciplines independently.",2004
"Design for Project Change Management: Part 1 — Configuration Design","A new systematic approach to identify the optimal design configuration and attributes to minimize potential construction project changes is introduced in this research. The first part of this paper focuses on the configuration design aspect. In this research, the relations between design configurations and construction tasks are modeled by axiomatic design matrices. The design configuration that is most independent to the construction tasks is identified based upon the axiomatic design approach. In addition, estimation of potential project change cost due to the potential design configuration changes is also discussed. Case studies in pipeline engineering design and construction have been conducted to show the effectiveness of the introduced approach.",2004
"Design for Project Change Management: Part 2 — Attribute Design","This research introduces a new systematic approach to identify the optimal design configuration and attributes to minimize the potential construction project changes. The second part of this paper focuses on the attribute design aspect. In this research, the potential changes of design attribute values are modeled by probability distribution functions. Attribute values of the design whose construction tasks are least sensitive to the changes of these attribute values are identified based upon Taguchi Method. In addition, estimation of the potential project change cost due to the potential design attribute value changes is also discussed. Case studies in pipeline engineering design and construction have been conducted to show the effectiveness of the introduced approach.",2004
"Moment Matching for Sensitivity Analysis of Probabilistic Model Output","With the advent of highly complex engineering simulation models that describe the relationship between input variables and output response, the need for an efficient and effective sensitivity analysis is more demanding. In this article, a generalized approach that can provide efficient as well as accurate global sensitivity indices is developed. The approach consists of two steps: running an orthogonal array based experiment using moment-matched levels of the input variables and followed by a variance contribution analysis. The benefits of the approach are demonstrated through three different examples.",2004
"Product Design Selection With Variability in Preferences for an Implicit Value Function","Many existing selection methods require that the Decision Maker (DM) state his/her preferences precisely. However, the DM may not have enough information about the needs of end users thus causing variability in the preferences. To address this problem, we present a method for selection that accounts for variability in the DM’s preferences. Our method is interactive and iterative and assumes only that the preferences of the DM reflect an implicit value function that is quasi-concave and non-decreasing with respect to attributes. Due to the variability, the DM states his/her preferences with a range for Marginal Rate of Substitution (MRS) between attributes at a series of trial designs. The method uses the range of MRS preferences to eliminate “dominated designs” and find a set of “non-eliminated designs”. We present a heuristic to reduce the set of non-eliminated designs and obtain a set of “potentially optimal designs”. The significance of potentially optimal designs is that only one of these designs will be the most preferred for any subset of the range of MRS preferences. We present a payload design selection example to demonstrate and verify that our method indeed finds the set of potentially optimal designs.",2004
"A Formal Approach to Handling Conflicts in Multiattribute Group Decision Making","The Hypothetical Equivalents and Inequivalents Method (HEIM) has been developed to support decision making in multiattribute problems where one decision maker is making the decision. In this paper HEIM is modified to support group decision making in multiattribute problems, resulting in the Group Hypothetical Equivalents and Inequivalents Method (G-HEIM). Instead of aggregating attribute weights or overall alternative values from each individual as is common in other group decision methods, G-HEIM operates by aggregating individual preferences. It is recognized that in group decision making, common preferences among group members can rarely be guaranteed, unless individual freedom is greatly limited. G-HEIM instead allows individuals to freely express preferences over a number of hypothetical alternatives and then explores the level of conflict or differences from the aggregated group preferences. The relationship between the level of conflicting preferences and the usability of the resulting decision is also directly studied using the G-HEIM. An automotive selection example is used to illustrate the approach.",2004
"Convergence and Stability in Distributed Design of Large Systems","Decentralized systems constitute a special class of design under distributed environments. They are characterized as large and complex systems divided into several smaller entities that have autonomy in local optimization and decision-making. The mechanisms behind this network of decentralized design decisions create difficult management and coordination issues. Standard techniques to modeling and solving decentralized design problems typically fail to understand the underlying dynamics of the decentralized processes and therefore result in suboptimal solutions. This paper aims to model and understand the mechanisms and dynamics behind a decentralized set of decisions within a complex design process. This paper builds on already existing results of convergence in decentralized design for simple problems to extend them to any kind of quadratic decentralized system. This involves two major steps: developing the convergence conditions for the distributed optimization problem, and finding the equilibrium points of the design space. Illustrations of the results are given in the form of hypothetical decentralized examples.",2004
"Transient Root Cause Analysis: A Model-Based Systems Engineering Methodology","This paper presents a model-based systems engineering methodology that can be applied to perform a root cause analysis on ",2004
"Design Optimization of Hierarchically Decomposed Multilevel Systems Under Uncertainty","This paper presents a methodology for design optimization of decomposed systems in the presence of uncertainties. We extend the analytical target cascading (ATC) formulation to probabilistic design by treating stochastic quantities as random variables and parameters and posing reliability-based design constraints. We model the propagation of uncertainty throughout the multilevel hierarchy of elements that comprise the decomposed system by using the advanced mean value (AMV) method to generate the required probability distributions of nonlinear responses. We utilize appropriate metamodeling techniques for simulation-based design problems. A simple yet illustrative hierarchical bi-level engine design problem is used to demonstrate the proposed methodology.",2004
"Purely Declarative Feature-Based Design With Feature Type Property Maintenance","Commercial feature-based design systems are based on describing the design model in some form of sequential representation of primitive shapes and operations called features. In these systems, the overall design process, the behavior of building blocks and the characteristics of the final model, are governed by the construction sequence. These systems do not check for the conformity of the final shape with the actual design intent of features, and allow their design and engineering intent to be altered during the design process. The research work presented here describes a new design methodology and feature representation for facilitating a design environment that is independent of any construction order or constraint-based dependencies and provides a mechanism for maintaining design and engineering intent of the design features. The methodology works by dynamically evaluating the features using a planning algorithm such that the validity of each feature is maintained. These are intended to serve as a generic template that can be used to design and develop specific design features and CAD software systems.",2004
"A Weighted Three-Point-Based Strategy for Variance Estimation","In manufacturing processes, it is widely accepted that uncertainty plays an important role and should be taken into account during analysis and design processes. However, uncertainty quantification of its effects on an end-product is a very challenging task, especially when an expensive computational effort is already needed in deterministic models such as sheet metal forming simulations. In this paper, we focus our work on the variance estimation of the system response. A weighted three-point-based strategy is proposed to efficiently and effectively estimate the variance of the system response. Three first-order derivatives for each variable are used to estimate the nonlinear behavior and variance of the system. The details of the derivation of the approach are presented in the paper. The optimal locations of the three points along each axis in the standard normal space and weights for input variables following normal distributions are proposed as (−1.8257,0.0,+1.8257) and (0.075,0.850,0.075), respectively. For input variables following uniform distributions ",2004
"Hierarchical Arrangement of Characteristics in Product Design Optimization Problems for Deeper Insight Into Optimized Results","This paper proposes a design optimization method for machine products that is based on the decomposition of performance characteristics, or alternatively, extraction of simpler characteristics, to accommodate the specific features or difficulties of a particular design problem. The optimization problem is expressed using hierarchical constructions of the decomposed and extracted characteristics and the optimizations are sequentially repeated, starting with groups of characteristics having conflicting characteristics at the lowest hierarchical level and proceeding to higher levels. The proposed method not only effectively enables achieving optimum design solutions, but also facilitates deeper insight into the design optimization results, and aids obtaining ideas for breakthroughs in the optimum solutions. An applied example is given to demonstrate the effectiveness of the proposed method.",2004
"A Method for Determining the Optimal Direction of the Principal Moment of Inertia in Frame Element Cross-Sections","This paper discusses a method to determine the optimal direction of the principal moment of inertia in frames element cross-sections for the design of mechanical structures at the conceptual design phase. The direction in each frame element is determined by maximizing the structural stiffness. Construction of the optimization procedure is based on the KKT-conditions and the balance of bending moments applied to each frame element. This method is implemented as an application in a structural topology optimization procedure that uses frame elements. Finally, several examples are presented to confirm that the proposed method is useful for the topology optimization method discussed here.",2004
"A Collaborative Rapid Analysis Method for Decision-Making in Assembly Line Design","Many highly accurate computer simulation tools have been developed for assembly line design, such as for simulation of assembly processes, but these tools require much input information and are generally utilized only in detailed design stages. This paper proposes a rapid analysis method for manual assembly line design, which can be utilized in the conceptual design stage. This method is based on a layout tool where design engineers can construct assembly line models using 2- and 3-D views. This method provides design evaluation techniques for multiple important criteria such as volume flexibility, visibility, and so on, using the layout data. Spatial evaluation and quantitative efficiency analyses can be simultaneously performed, which enhance collaborative decision-making in the conceptual design stage.",2004
"Text and Illustration Based Scenario Expressions for Conveying Failure Knowledge","Our “Study of Failure” has shown the effects of failure case illustration and text based diagonal scenario expression to successfully convey the essence of failure cases to the reader. A well drawn failure case illustration generates a good image of the failure event in the readers mind, thus succeeds in passing the failure knowledge to the reader. A carefully produced diagonal scenario expression has the same effect. We demonstrated the power of these two fundamentally different representations through an experiment: A failure case illustration alone was shown to a group of people who were asked to define a diagonal scenario expression for the case. The reverse test started from a diagonal scenario expression to reach an illustration that the group had no prior knowledge about. Our tests showed that people can produce a fairly good representation in the other form starting from either an illustration or a diagonal scenario alone.",2004
"Variant Design Automation: Strategy and Procedure for Storing Design Process Information","When creating a design automation system for a mature product there already exists a complete and functional product design and the task is to retrace the initial design process to find the input parameters, algorithms, rules, relations and solution strategies (design process information) that govern this initial design. This paper presents strategies and procedures for retracing, naming, classifying and storing the design process information governing the design variables of a mature product design, seen from a CAD representation perspective. Emphasis is on strategy for storing the design process information for use with the CAD representation as well as system transparency and efficient reuse of the documented and stored information.",2004
"A Process-Oriented Approach for Management of Product Configuration Models","Efficient product configuration systems have been widely recognized by industrial companies as an important tool for meeting increasing customer requirements for specifically adapted products according to their needs/requirements. The main obstacle in this area has been the long-term maintenance of the product configuration models with the new product definition information generated throughout the product lifecycle. Much of the work in this area has focused on product architecture issues, data modelling techniques and software tools. However, in order to be useful, the models and software applications must be put into the right business process context that is supported by the proper organizational framework. Thus, the paper presents a generic process-oriented approach for change management of product configuration-related information in industrial companies. The process contains steps for identification of new and/or changed product configuration knowledge, request of a change in the product configuration model, evaluation of the request, and finally an update of the product configuration model in the system. In addition, there is a description of employees’ competence profile descriptions and the organizational roles needed to support an effective product configuration management process in an industrial company.",2004
"Design of a Bimorph Driven Meander-Line Structure for Parts Feeder Application","A novel meander-line structure implemented with bimorph piezoelectric actuators driven by alternating current power is developed in this article. Via the generated traveling wave, this mechanism is able to transport parts. Dynamic model of the structure as well as motion trajectory and optimal transport feed rate is studied, and also verified by the practical experiment.",2004
"Optimisation and Robust Design in Aero Engine Development","Recent developments in computer capabilities and software enabled the application of deterministic optimization and Robust Design methods in real world aero engine development programs. This paper describes the methods used and shows several applications of this technology. The first example is the application of a Monte-Carlo simulation to support design decisions in the HP turbine casing air system. Here the main goal was to achieve a robust design addressing the variation of build tolerances on flow areas. The variation of parameters as mass flows, pressures and temperatures based on 5000 permutations of the base model give a high confidence level for achieving reliable system behavior for a large population of engines. In addition, dependencies of result parameters on input variations indicate the main levers for system improvement. A second example is the optimization of compressor discs. Here the main emphasis was on the influence of manufacturing tolerances and on the best method to evaluate these tolerances for longer running analysis tasks. Therefore, results of a full Monte-Carlo simulation are compared with results based on two surrogate models, a response surface and a Taylor series expansion. As a final example the optimization of a HP turbine disc for which a Design of Experiment has been performed to generate a response surface model is discussed. Using the response surface data the life variability due to assumptions in the thermal modeling have been quantified and used to adjust the constraints for the subsequent deterministic optimization for weight of the HP turbine. Using deterministic optimization and especially Robust Design methods a considerable decrease in development time and cost as well as an increased product quality and reliability have been achieved. However, deterministic optimization methods alone normally drive designs on to the constraint boundaries, leading to “cliff-edge” designs. Therefore, the application of Robust Design methods is required to increase the product reliability. These methods still require a considerable computing effort, so the widespread application is just starting.",2004
"Decoupled and Single Loop Methods for Reliability-Based Optimization and Robust Design","Several procedures have been developed in the literature for reliability-based design optimization (RBDO), including the Reliability Index Approach (RIA), the Performance Measure Approach (PMA), and more recent techniques wherein the reliability and optimization calculations are decoupled. This paper extends the decoupled approach to include standard deviations as design parameters and wherein simulation or other methods can replace the traditional first order analytical method for reliability assessment. The methods are extended to robust design and their applicability is investigated. The paper also investigates a single loop method and extends it for the robust design problem. The accuracy and computational efficiency of the various RBDO methods are compared.",2004
"An Integrated Robust Design and Marketing Approach for Product Design Selection Process","We present an integrated engineering design and marketing approach to facilitate the selection of a robust set of product designs to carry forward to the prototype stage. Our approach considers variability (i.e., noise or uncertainty) in both (i) engineering design domain, and (ii) customer preferences in marketing domain, to prune a set of design alternatives to a manageable size. In the design domain, our approach evaluates performance and feasibility robustness of a design alternative when there are variations in uncontrollable parameters. The goal of our approach in the design domain is to obtain a set of design alternatives that shows the best possible performance while maintaining feasibility even if the alternatives are subject to applications and environments that are different from their standard laboratory conditions (i.e., nominal parameter values). In the marketing domain, our approach considers the impact of performance variations in different usage situations and conditions on customer preferences and the uncertainties and sampling errors in estimating customer preferences. In addition, competitive products and their positions are considered in pruning the set of design alternatives. We illustrate our approach in the context of the design of a cordless power tool example, which highlights the advantages of using our approach.",2004
"A CAD Package for High-Speed Cam Design Based on Direct Multiple Shooting Optimal Control Techniques","High-speed automotive valve train design requires realistic models of the valve train. However, this frequently results in highly nonlinear systems with discontinuities and constraints. Optimality criteria and trade-offs for the designs are frequently performed through a process of simulation and iterative refinement. This paper presents CamOE, a cam design optimization package based on direct multiple shooting optimal control theory, incorporating structured sequential quadratic programming. The code allows the designer to incorporate the constraints of importance and to consider and synthesize appropriate optimality criteria. This allows him or her to synthesize the cam profile at the design stage without resorting to a tedious trial-and-error design process. This paper presents CamOE as a software environment that permits rapid feedback to the designer through the process of numerical experiments in specifying criteria and constraints on the automotive valve train.",2004
"A Fuzzy Dynamic Programming Approach for Mixed-Discrete Multistage Decision Processes","Many engineering optimization problems can be considered as multistage decision-making problems. If the system involves uncertainty in the form of linguistic parameters and vague data, a fuzzy approach is to be used for its description. The solution of such problems can be accomplished through fuzzy dynamic programming. However, most of the existing fuzzy dynamic programming algorithms can not deal with mixed-discrete design variables in the optimization of mechanical systems containing fuzzy information. They often assumed that a fuzzy goal is imposed only on the final state for simplicity, the values of fuzzy goal and other parameters need to be predefined, and an optimal solution is obtained in the continuous design space only. To better reflect the nature of uncertainties present in real-life optimization problems, a mixed-discrete fuzzy dynamic programming (MDFDP) approach is proposed in this work for solving multistage decision-making problems in mixed-discrete design space with a fuzzy goal and a fuzzy state imposed on each stage. The feasibility and versatility of the proposed method are illustrated by considering the design of a four-bar truss. To the authors’ knowledge, this work represents the first fuzzy dynamic programming method reported in the literature for dealing with mixed-discrete optimization problems.",2004
"Structural Topology Optimization Under Impact Loads Using Beam Ground Structures","This work presents a methodology to find the optimal topology of a three-dimensional structure subject to impact loads, using the approach of ground structure. The method uses of the concept of topology optimization as a material allocation problem, which has been successfully used in the past to design structures modeled with shell and solid finite elements in the automotive industry. A simple example is shown to demonstrate the method.",2004
"Objective Function Based Pattern Search: A Computationally Efficient Algorithm for 3D Component Layout","A new class of pattern search algorithms called Objective Function-based Pattern Search is proposed for 3D Layout. These algorithms are driven by decreasing expected change in objective function rather than by decreasing step size. Current pattern search algorithms rely on decreasing step size of all patterns at the same rate. Also, all translation and rotation patterns are active at all step sizes of patterns. The new class of algorithms decreases the step sizes of the patterns based on the expected change in objective function value due to that pattern. Also, whether a pattern is active or inactive at a particular step size is decided by the expected change in objective function due to that pattern at that step size. The new algorithm is found to be up to 50% faster in runtime compared to previous pattern search based algorithms.",2004
"Toward an Information Management Infrastructure for Product Family Planning and Mass Customization","Complex new product development requires numerous decisions by many individuals and groups, which are often geographically and temporally distributed. There is a need to share and coordinate distributed resources and synchronize decisions, and recent advances in information technology (IT) pose an untapped potential for assisting in the capture, storage, retrieval and facilitated use of product development information. We exploit IT to address this problem through the proposed approach to Product Family Planning. By sharing assets such as components, processes and knowledge across a family of products, companies can efficiently develop differentiated products and increase the flexibility and responsiveness of their product realization process. In this paper we describe our recent efforts in realizing an information management infrastructure for product family planning and platform customization. In particular, we focus on three current research thrusts to identify product platform leveraging strategies to support future product family planning: (1) an evolutionary approach to product platforming, (2) a bottom-up approach to product platforming, and (3) industry-based platform case studies. Future research directions are also outlined.",2004
"Application of Math-Based Marketing and Financial Tools in an Automated Parametric Design Framework","A suite of math-based marketing and financial tools has been deployed and exercised within an automated, multidisciplinary parametric design framework. This suite of tools includes a market share estimator based on Cook’s S-Model, a Technical Cost Model for estimating the variable and fixed costs of the vehicle’s body system, a database of cost estimates for other vehicle systems, and a profit estimator developed from a standard accounting template. Development of the S-Model market share estimator included completion of a Demand-Price analysis for the midsize sedan segment and collection of publicly available value curves predominantly covering the powertrain performance and interior roominess disciplines. A flexible input-output interface was developed for the Technical Cost Model to provide a means of propagating changes in body design parameters throughout the framework. A series of exercises including analysis of a baseline vehicle, optimization of a hypothetical vehicle concept for net income, and a hypothetical architectural parameter study were conducted to demonstrate the capabilities of a multidisciplinary parametric design framework enabled with marketing and financial tools. These exercises demonstrate that existing engineering and business discipline tools can effectively interoperate to design for profitability in a multidisciplinary parametric design environment. They also illustrate several key challenges in automated design for profitability, such as those encountered in defining the role of price as a design variable in a tightly coupled design-for-profit system and in generating cost estimates using a continuously variable design representation.",2004
"An Information Theoretical Perspective on Design Optimization","Design optimization is becoming and increasingly important tool for design. In order to have an impact on the product development process it must permeate all levels of the design in such a way that a holistic view is maintained through all stages of the design. The design process can be viewed as a process of increasing the information of the finished product. Design optimization is on one hand a part of the design process, but can also be used as a metaphor for the whole design process. In this paper an information theoretical approach is taken to establish a performance criterion for an optimization method. Furthermore, this approach is extended do describe the design process.",2004
"Economics of Sacrificial Fixturing for CNC Machining and Rapid Manufacturing","This paper presents a fixturing method for sacrificial fixturing machining using CNC equipment. The focus of the paper is not on the method itself, but on the economics of sacrificial fixturing CNC machining, which defines the domain of use for the results described in the paper. The paper presents an economic model of machining, and then analyzes the use of the method as a function of: the number of parts to be produced, the ratio of material removed to final part volume, the number of features on the part, and the basic part geometry. We conclude that sacrificial fixturing is a very practical method that should be seriously considered when machining small batches of parts, rapid prototyping with CNC machining and parts with some particular geometric characteristics.",2004
"A Benchmark Comparison of CAD 5-Axis Machining Packages","In this paper, parts from Ford GT were machined based on tool path created using Curvature Matched Machining and three other popular CAD systems. Five-axis flat end mill methods are used as the baseline of comparison. The performance of these CAD packages was compared using the benchmark of tool path density, surface finish, and post-machining finishing time. Results show that CM2 has advantage over today’s leading CAM capability in terms of both machining efficiency and tool path computation time.",2004
